"DateTime","NZU Volatility Prices - Percentages","NZUs - April 2022","NZUs - April 2023","NZUs - April 2024","NZUs - April 2025","NZUs - April 2026","NZUs - April 2027","NZUs - April 2028","NZUs - April 2029","NZUs - Spot"
"2022-05-11",,,79,82.15,85.45,88.87,92.45,,,76.45
"2022-05-12",,,79.2,82.37,85.65,89.1,92.67,,,76.4
"2022-05-13",,,79.2,82.37,85.65,89.1,92.67,,,76.5
"2022-05-16",,,79.4,82.6,85.9,89.37,92.95,,,76.6
"2022-05-17",,,79.4,82.6,85.9,89.37,92.95,,,76.6
"2022-05-18",,,79.4,82.6,85.9,89.37,92.95,,,76.42
"2022-05-19",,,79.4,82.6,85.9,89.37,92.95,,,76.47
"2022-05-20",,,79.4,82.6,85.9,89.37,92.95,,,76.9
"2022-05-23",,,79.77,82.97,86.3,89.77,93.35,,,77.05
"2022-05-24",,,79.77,82.97,86.3,89.77,93.35,,,77.1
"2022-05-25",,,79.77,82.97,86.3,89.77,93.35,,,77
"2022-05-26",,,79.77,82.97,86.3,89.77,93.35,,,77
"2022-05-27",,,79.95,83.15,86.4,89.87,93.5,,,77.2
"2022-05-30",,,79.7,82.9,86.17,89.65,93.2,,,77
"2022-05-31",,,79.55,82.75,86,89.45,93.02,,,76.87
"2022-06-01",,,79.55,82.75,86,89.45,93.02,,,76.85
"2022-06-02",,,79.55,82.75,86,89.45,93.02,,,77.1
"2022-06-03",,,79.55,82.75,86,89.45,93.02,,,76.8
"2022-06-06",,,79.55,82.75,86,89.45,93.02,,,77.07
"2022-06-07",,,79.55,82.75,86,89.45,93.02,,,76.9
"2022-06-08",,,79.55,82.75,86,89.45,93.02,,,76.8
"2022-06-09",,,79.55,82.75,86,89.45,93.02,,,76.6
"2022-06-10",,,79.17,82.37,85.62,89.05,92.62,,,76.6
"2022-06-13",,,78.97,82.1,85.37,88.8,92.35,,,76.4
"2022-06-14",,,78.2,81.37,84.6,87.97,91.5,,,75.7
"2022-06-15",,,78.2,81.37,84.6,87.97,91.5,,,77
"2022-06-16",,,80.02,84.02,88.2,92.62,97.25,,,76.85
"2022-06-17",,,80.02,84.02,88.2,92.62,97.25,,,76.6
"2022-06-20",,,79.92,84.35,88.93,93.82,99,,,76.5
"2022-06-21",,,79.92,84.35,88.93,93.82,99,,,76.5
"2022-06-22",,,79.92,84.35,88.93,93.82,99,,,76.25
"2022-06-23",,,79.37,83.75,88.32,93.17,98.3,,,76
"2022-06-24",,,79.37,83.75,88.32,93.17,98.3,,,75.95
"2022-06-27",,,79.55,83.92,88.47,93.37,98.5,,,76.2
"2022-06-28",,,79.55,83.92,88.47,93.37,98.5,,,76.1
"2022-06-29",,,79.55,83.92,88.47,93.37,98.5,,,76
"2022-06-30",,,79.3,83.67,88.22,93.07,98.22,,,76
"2022-07-01",,,79.3,83.67,88.22,93.07,98.2,,,75.4
"2022-07-04",,,79.3,83.67,88.22,93.07,98.2,,,75.37
"2022-07-05",,,77.95,81.85,85.95,90.22,94.75,,,75
"2022-07-06",,,77.95,81.85,85.95,90.22,94.75,,,74.75
"2022-07-07",,,77.95,81.85,85.95,90.22,94.75,,,74
"2022-07-08",,,77.95,81.85,85.95,90.22,94.75,,,73
"2022-07-11",,,75.97,80.17,84.6,89.25,94.17,,,73
"2022-07-12",,,75.97,80.17,84.6,89.25,94.17,,,72.87
"2022-07-13",,,76.17,80.37,84.75,89.42,94.32,,,73.15
"2022-07-14",,,75.8,79.97,84.35,88.97,93.87,,,72.8
"2022-07-15",,,75.8,79.97,84.35,88.97,93.87,,,72.9
"2022-07-18",,,75.8,79.97,84.35,88.97,93.87,,,72.95
"2022-07-19",,,75.8,79.97,84.35,88.97,93.87,,,72.87
"2022-07-20",,,75.87,79.65,83.65,87.82,92.22,,,73.15
"2022-07-21",,,75.87,79.65,83.65,87.82,92.22,,,73
"2022-07-22",,,75.87,79.65,83.65,87.82,92.22,,,72.8
"2022-07-25",,,75.35,79.52,83.92,88.52,93.4,,,72.55
"2022-07-26",,,75.35,79.52,83.92,88.52,93.4,,,72.6
"2022-07-27",,,83.87,88.47,93.35,98.5,103.92,,,80.75
"2022-07-28",,,83.32,87.92,92.77,97.87,103.25,,,80.25
"2022-07-29",,,83.32,87.92,92.77,97.87,103.25,,,80.3
"2022-08-01",,,83.32,87.92,92.77,97.87,103.25,,,80.3
"2022-08-02",,,83.32,87.92,92.77,97.87,103.25,,,80.25
"2022-08-03",,,83.32,87.92,92.77,97.87,103.25,,,80
"2022-08-04",,,83.32,87.92,92.77,97.87,103.25,,,80
"2022-08-05",,,83.32,87.92,92.77,97.87,103.25,,,79.8
"2022-08-08",,,83.32,87.92,92.77,97.87,103.25,,,79.85
"2022-08-09",,,83.32,87.92,92.77,97.87,103.25,,,79.9
"2022-08-10",,,83.32,87.92,92.77,97.87,103.25,,,80
"2022-08-11",,,83.32,87.92,92.77,97.87,103.25,,,80.25
"2022-08-12",,,83.32,87.92,92.77,97.87,103.25,,,80.25
"2022-08-15",,,83.67,88.3,93.1,98.25,103.65,,,80.75
"2022-08-16",,,86.52,91.27,96.27,101.55,107.15,,,83.5
"2022-08-17",,,86.52,91.27,96.27,101.55,107.15,,,83.45
"2022-08-18",,,88.35,93.25,98.3,103.7,109.42,,,85.3
"2022-08-19",,,88.57,93.45,98.55,103.95,109.67,,,85.5
"2022-08-22",,,88.57,93.45,98.55,103.95,109.67,,,86
"2022-08-23",,,88.57,93.45,98.55,103.95,109.67,,,86.05
"2022-08-24",,,88.57,93.45,98.55,103.95,109.67,,,85.6
"2022-08-25",,,88.67,93.57,98.67,104.1,109.9,,,85.7
"2022-08-26",,,88.67,93.57,98.67,104.1,109.9,,,86.5
"2022-08-29",,,88.67,93.57,98.67,104.1,109.9,,,86.65
"2022-08-30",,,88.67,93.57,98.67,104.1,109.9,,,86.7
"2022-08-31",,,89.72,94.67,99.85,105.35,111.15,,,86.8
"2022-09-01",,,90.02,95,100.17,105.7,111.55,,,87.1
"2022-09-02",,,90.02,95,100.17,105.7,111.55,,,87.05
"2022-09-05",,,90.02,95,100.17,105.7,111.55,,,87.15
"2022-09-06",,,90.17,95.17,100.32,105.85,111.7,,,87.3
"2022-09-07",,,88.3,93.17,98.25,103.65,109.37,,,85.5
"2022-09-08",,,88.55,93.42,98.5,103.92,109.67,,,85.7
"2022-09-09",,,88.55,93.42,98.5,103.92,109.67,,,85.5
"2022-09-12",,,87.75,92.57,97.6,102.95,108.65,,,85
"2022-09-13",,,86.7,91.47,96.42,101.75,107.35,,,84
"2022-09-14",,,86.7,91.47,96.42,101.75,107.35,,,84
"2022-09-15",,,85.65,90.35,95.25,100.5,106.05,,,83
"2022-09-16",,,85.65,90.35,95.25,100.5,106.05,,,83.2
"2022-09-19",,,85.65,90.35,95.25,100.5,106.05,,,83.1
"2022-09-20",,,85.65,90.35,95.25,100.5,106.05,,,82.75
"2022-09-21",,,85.65,90.35,95.25,100.5,106.05,,,82.75
"2022-09-22",,,85.65,90.35,95.25,100.5,106.05,,,81.75
"2022-09-23",,,85.65,90.35,95.25,100.5,106.05,,,82
"2022-09-26",,,85.65,90.35,95.25,100.5,106.05,,,81.85
"2022-09-27",,,83.45,88.02,92.8,97.92,103.3,,,81
"2022-09-28",,,83.45,88.02,92.8,97.92,103.3,,,80
"2022-09-29",,,80.95,85.37,90.02,95,100.2,,,79
"2022-09-30",,,80.95,85.37,90.02,95,100.2,,,78
"2022-10-03",,,80.95,85.37,90.02,95,100.2,,,78
"2022-10-04",,,80.95,85.37,90.02,95,100.2,,,78.05
"2022-10-05",,,80.95,85.37,90.02,95,100.2,,,78.2
"2022-10-06",,,85.1,89.8,94.67,99.87,105.4,,,82.5
"2022-10-07",,,85.1,89.8,94.65,99.85,105.35,,,82.9
"2022-10-10",,,85.1,89.8,94.65,99.85,105.35,,,82.22
"2022-10-11",,,82.97,87.57,92.35,97.42,102.8,,,80.75
"2022-10-12",,,82.97,87.57,92.35,97.42,102.8,,,80.4
"2022-10-13",,,82.97,87.57,92.35,97.42,102.8,,,80.7
"2022-10-14",,,82.97,87.57,92.35,97.42,102.8,,,81
"2022-10-17",,,82.97,87.57,92.35,97.42,102.8,,,81
"2022-10-18",,,82.97,87.57,92.35,97.42,102.8,,,80.75
"2022-10-19",,,82.97,87.57,92.35,97.42,102.8,,,80.67
"2022-10-20",,,82.97,87.57,92.35,97.42,102.8,,,80.9
"2022-10-21",,,82.97,87.57,92.35,97.42,102.8,,,81.2
"2022-10-24",,,82.97,87.57,92.35,97.42,102.8,,,81.2
"2022-10-25",,,82.97,87.57,92.35,97.42,102.8,,,81.25
"2022-10-26",,,82.97,87.57,92.35,97.42,102.8,,,82
"2022-10-27",,,,,,,,,,82.5
"2022-10-28",,,86.6,91.4,96.37,101.67,107.27,,,84.75
"2022-10-31",35,,86.6,91.4,96.37,101.67,107.27,,,85
"2022-11-01",35,,86.6,91.4,96.37,101.67,107.27,,,84.6
"2022-11-02",35,,86.6,91.4,96.37,101.67,107.27,,,84.5
"2022-11-03",35,,86.6,91.4,96.37,101.67,107.27,,,85
"2022-11-04",35,,86.6,91.4,96.37,101.67,107.27,,,85
"2022-11-07",35,,88.2,93.52,99.07,105,111.32,,,86.5
"2022-11-08",35,,89.22,94.6,100.2,106.22,112.62,,,87.1
"2022-11-09",35,,90.45,95.9,101.57,107.67,114.12,,,88.2
"2022-11-10",35,,90.45,95.9,101.57,107.67,114.12,,,88.2
"2022-11-11",35,,90.45,95.9,101.57,107.67,114.12,,,87.9
"2022-11-14",35,,90.45,95.9,101.57,107.67,114.12,,,88.5
"2022-11-15",35,,90.65,96.12,101.8,107.92,114.42,,,88.17
"2022-11-16",35,,90.3,95.75,101.42,107.52,113.97,,,88.25
"2022-11-17",35,,90.3,95.75,101.42,107.52,113.97,,,88.4
"2022-11-18",35,,90.5,95.95,101.65,107.72,114.27,,,88.15
"2022-11-21",35,,90.5,95.95,101.65,107.72,114.27,,,88
"2022-11-22",35,,90.5,95.95,101.65,107.72,114.27,,,88
"2022-11-23",35,,89.87,95.3,100.92,107.02,113.42,,,87.85
"2022-11-24",35,,88.72,94.07,99.67,105.65,112,,,86.5
"2022-11-25",,,88.72,94.07,99.67,105.65,112,,,86.2
"2022-11-28",,,87.9,93.22,98.75,104.65,110.95,,,86
"2022-11-29",,,86,91.17,96.6,102.4,108.57,,,84.15
"2022-11-30",,,85.32,90.45,95.82,101.6,107.67,,,83.5
"2022-12-01",,,84.27,89.3,94.62,100.3,106.32,,,82.45
"2022-12-02",,,83.25,88.27,93.55,99.12,105.07,,,81
"2022-12-05",,,83.25,88.27,93.55,99.12,105.07,,,81
"2022-12-06",,,83.25,88.27,93.55,99.12,105.07,,,82
"2022-12-07",,,84.22,89.3,94.6,100.25,106.3,,,82.5
"2022-12-08",,,84.22,89.3,94.6,100.25,106.3,,,82.5
"2022-12-09",,,84.95,90.05,95.55,101.12,107.22,,,83.25
"2022-12-12",,,84.95,90.05,95.55,101.12,107.22,,,83.37
"2022-12-13",,,84.95,90.05,95.55,101.12,107.22,,,83
"2022-12-14",,,84.95,90.05,95.55,101.12,107.22,,,83.5
"2022-12-15",,,87.67,92.95,98.47,104.37,110.65,,,86
"2022-12-16",,,79,83.75,88.72,94.07,99.7,,,77.5
"2022-12-19",,,79,83.75,88.72,94.07,99.7,,,77.17
"2022-12-20",,,79,83.75,88.72,94.07,99.7,,,77
"2022-12-21",,,77.92,82.6,87.5,92.77,98.32,,,76.5
"2022-12-22",,,77.92,82.6,87.5,92.77,98.32,,,76
"2022-12-23",,,77.37,82,86.9,92.12,97.67,,,76.97
"2022-12-26",,,77.37,82,86.9,92.12,97.67,,,77.5
"2022-12-27",,,77.37,82,86.9,92.12,97.67,,,77.5
"2022-12-28",,,77.37,82,86.9,92.12,97.67,,,77.37
"2022-12-29",,,77.37,82,86.9,92.12,97.67,,,77
"2022-12-30",,,77.37,82,86.9,92.12,97.67,,,76.42
"2023-01-02",,,77.37,82,86.9,92.12,97.67,,,76.42
"2023-01-03",,,77.37,82,86.9,92.12,97.67,,,76.42
"2023-01-04",,,77.37,82,86.9,92.12,97.67,,,76
"2023-01-05",,,77.37,82,86.9,92.12,97.67,,,75
"2023-01-06",,,77.37,82,86.9,92.12,97.67,,,74.75
"2023-01-09",,,77.37,82,86.9,92.12,97.67,,,74.75
"2023-01-10",,,77.37,82,86.9,92.12,97.67,,,72.75
"2023-01-11",,,73.82,78.3,82.92,87.92,93.2,,,72.75
"2023-01-12",,,74.35,78.85,83.5,88.55,93.82,,,73
"2023-01-13",,,74.35,78.85,83.5,88.55,93.82,,,73.25
"2023-01-16",,,74.35,78.85,83.5,88.55,93.82,,,73.5
"2023-01-17",,,74.52,79.02,83.7,88.75,94.07,,,73.75
"2023-01-18",,,74.82,79.32,84.05,89.1,94.45,,,73.9
"2023-01-19",,,74.82,79.32,84.05,89.1,94.45,,,73.5
"2023-01-20",,,73.2,77.6,82.17,87.12,92.35,,,72.5
"2023-01-23",,,73.2,77.6,82.17,87.12,92.35,,,73
"2023-01-24",,,73.95,78.42,83.07,88.02,93.32,,,72.72
"2023-01-25",,,73.95,78.42,83.07,88.02,93.32,,,72.5
"2023-01-26",,,73.95,78.42,83.07,88.02,93.32,,,72.5
"2023-01-27",,,73.95,78.42,83.07,88.02,93.32,,,72.3
"2023-01-30",,,73.6,78.05,82.67,87.65,92.9,,,72.65
"2023-01-31",,,73.6,78.05,82.67,87.65,92.9,,,72
"2023-02-01",,,72.85,77.2,81.85,86.7,91.95,,,72
"2023-02-02",,,73.05,77.45,82.02,86.95,92.17,,,72.4
"2023-02-03",,,73.35,77.75,82.35,87.3,92.55,,,72.5
"2023-02-06",,,73.35,77.75,82.35,87.3,92.55,,,72.67
"2023-02-07",,,73.35,77.75,82.35,87.3,92.55,,,72.5
"2023-02-08",,,73.35,77.75,82.35,87.3,92.55,,,72.25
"2023-02-09",,,73.35,77.75,82.35,87.3,92.55,,,72.1
"2023-02-10",,,73.05,77.45,82.05,86.95,92.17,,,72.3
"2023-02-13",,,73.05,77.45,82.05,86.95,92.17,,,71.95
"2023-02-14",,,73,77.45,82,86.9,92.15,,,71.9
"2023-02-15",,,72.47,76.85,81.4,86.27,91.47,,,71.8
"2023-02-16",,,71.1,75.37,79.85,84.65,89.72,,,70.45
"2023-02-17",,,70.75,75.72,80.95,86.62,92.67,,,70.05
"2023-02-20",,,70.75,75.72,80.95,86.62,92.67,,,69.92
"2023-02-21",,,69.67,74.57,79.75,85.32,91.3,,,69
"2023-02-22",,,68.62,73.45,78.55,84.07,89.97,,,68.5
"2023-02-23",,,67.62,72.4,77.4,82.82,88.62,,,67
"2023-02-24",,,67.62,72.4,77.4,82.82,88.62,,,68
"2023-02-27",,,67.62,72.4,77.4,82.82,88.62,,,67.5
"2023-02-28",,,68.07,72.85,77.9,83.35,89.2,,,67
"2023-03-01",,,67.55,72.3,77.34,82.72,88.52,,,67
"2023-03-02",,,67.55,72.3,77.34,82.72,88.52,,,67
"2023-03-03",,,67.55,72.3,77.34,82.72,88.52,,,66.9
"2023-03-06",,,67.55,72.3,77.34,82.72,88.52,,,66
"2023-03-07",,,66.22,70.87,75.77,81.1,86.77,,,65.75
"2023-03-08",,,67.47,72.2,77.22,82.6,88.45,,,67
"2023-03-09",,,67.47,72.2,77.22,82.6,88.45,,,66.25
"2023-03-10",,,66.45,71.1,76.02,81.35,87.05,,,66
"2023-03-13",,,66.15,70.8,75.72,81,86.67,,,65.5
"2023-03-14",,,65.65,70.25,75.12,80.37,86,,,65.25
"2023-03-15",,,67.9,72.65,77.7,83.12,88.95,,,68
"2023-03-16",,,67.12,71.82,76.8,82.2,87.95,,,66.75
"2023-03-17",,,67.12,71.82,76.8,82.2,87.95,,,66
"2023-03-20",,,66.07,70.7,75.62,80.9,86.57,,,65.75
"2023-03-21",,,65.32,69.87,74.72,79.95,85.55,,,65
"2023-03-22",,,65.32,69.87,74.72,79.95,85.55,,,65
"2023-03-23",,,64.8,69.32,74.12,79.3,84.87,,,64.45
"2023-03-24",,,63.25,67.7,72.4,77.45,82.87,,,63.1
"2023-03-27",,,61.72,66.05,70.62,75.52,80.9,,,61.5
"2023-03-28",,,60.2,64.45,68.87,73.72,78.85,,,60.5
"2023-03-29",,,,,,,,,,60
"2023-03-30",,,56.18,60.1,66.6,71.25,76.25,,,54
"2023-03-31",,,56.17,60.1,66.55,71.25,76.25,,,54.5
"2023-04-03",,,56.62,60.6,64.8,69.35,74.2,,,58
"2023-04-04",,,58.12,62.22,66.52,71.17,75.15,,,59
"2023-04-05",,,,62.97,66.55,71.4,76.05,81.02,,59
"2023-04-06",,,,62.97,66.55,71.4,76.05,81.02,,59.25
"2023-04-07",,,,62.97,66.55,71.4,76.05,81.02,,59.25
"2023-04-10",,,,62.97,66.55,71.4,76.05,81.02,,59.25
"2023-04-11",,,,62.97,66.55,71.4,76.05,81.02,,59.25
"2023-04-12",,,,62.97,66.55,71.4,76.05,81.02,,59
"2023-04-13",,,,65,69.2,73.72,78.55,83.65,,62.5
"2023-04-14",,,,66.57,70.92,75.55,80.4,86.55,,62.75
"2023-04-17",,,,65.75,70.02,74.6,79.45,84.65,,61.75
"2023-04-18",,,,65.47,69.72,74.3,79.1,84.27,,61.35
"2023-04-19",,,,65.47,69.72,74.3,79.1,84.27,,61.35
"2023-04-20",,,,64.37,68.57,73.05,77.77,82.85,,60.5
"2023-04-21",,,,64.9,69.12,73.62,78.42,83.52,,61.15
"2023-04-24",,,,64.65,68.87,74.1,78.42,83.52,,60.57
"2023-04-25",,,,64.65,68.87,73.62,78.42,83.52,,60.82
"2023-04-26",,,,64.27,68.45,72.9,77.62,82.7,,61
"2023-04-27",,,,62.72,66.8,71.14,75.77,80.7,,58.5
"2023-04-28",,,,60.85,64.8,69.02,73.5,78.3,,56
"2023-05-02",,,,,,,,,,54.25
"2023-05-03",,,,56.4,60.07,63.98,68.14,,,53.25
"2023-05-04",,,,57.98,61.75,65.77,70.05,74.62,,54.75
"2023-05-05",,,,57.71,61.46,65.46,69.72,74.27,,54.5
"2023-05-08",,,,57.15,60.87,64.82,69.04,73.55,,54
"2023-05-09",,,,57.14,60.85,64.81,69.03,73.54,,54
"2023-05-10",,,,57.13,60.84,64.8,69.02,73.52,,54
"2023-05-11",,,,55,58.58,62.39,66.45,70.79,,52
"2023-05-12",,,,55.52,59.13,62.98,67.08,71.46,,52.5
"2023-05-15",,,,55.23,58.82,62.65,66.72,71.08,,52.25
"2023-05-16",,,,54.9,58.47,62.28,66.33,70.66,,51.95
"2023-05-17",,,,54.42,57.96,61.73,65.74,70.04,,51.5
"2023-05-18",,,,54.41,57.95,61.72,65.73,70.02,,51.5
"2023-05-19",,,,57.04,60.75,64.7,68.91,73.41,,54
"2023-05-22",,,,57.01,60.72,64.67,68.88,73.37,,54
"2023-05-23",,,,57,60.71,64.66,68.86,73.36,,54
"2023-05-24",,,,56.73,60.42,64.35,68.53,73.01,,53.75
"2023-05-25",,,,56.98,60.69,64.63,68.84,73.33,,54
"2023-05-26",,,,58.03,61.8,65.82,70.1,74.68,,55
"2023-05-29",,,,58.26,62.05,66.08,70.39,74.98,,55.25
"2023-05-30",,,,57.46,61.2,65.18,69.42,73.95,,54.5
"2023-05-31",,,,57.66,61.41,65.4,69.66,74.21,,54.7
"2023-06-01",,,,57.97,61.74,65.75,70.03,74.6,,55
"2023-06-02",,,,58.75,62.57,66.64,70.97,75.61,,55.75
"2023-06-05",,,,58.72,62.53,66.6,70.94,75.57,,55.75
"2023-06-06",,,,58.71,62.52,66.59,70.92,75.55,,55.75
"2023-06-07",,,,59.49,63.35,67.48,71.87,76.56,,56.5
"2023-06-08",,,,59.27,63.12,67.22,71.6,76.27,,56.3
"2023-06-09",,,,58.94,62.77,66.85,71.21,75.85,,56
"2023-06-12",,,,57.86,61.62,65.63,69.9,74.46,,55
"2023-06-13",,,,60.21,64.13,68.3,72.74,77.49,,57.25
"2023-06-14",,,,63.62,67.76,72.17,76.86,81.88,,60.5
"2023-06-15",,,,63.08,67.19,71.56,76.21,81.19,,60
"2023-06-16",,,,63.07,67.17,71.54,76.2,81.17,,60
"2023-06-19",,,,62.25,66.3,70.61,75.21,80.12,,59.25
"2023-06-20",,,,55.94,59.58,63.45,67.58,71.99,,53.25
"2023-06-21",,,,53.57,57.05,60.76,64.71,68.94,,51
"2023-06-22",,,,49.88,53.12,56.58,60.26,64.19,,47.5
"2023-06-23",,,,47.25,50.32,53.59,57.08,60.81,,45
"2023-06-26",,,,43.02,45.82,48.8,51.98,55.37,,41
"2023-06-27",,,,44.59,47.49,50.58,53.87,57.39,,42.5
"2023-06-28",,,,43.01,45.81,48.79,51.96,55.35,,41
"2023-06-29",,,,43,45.8,48.78,51.95,55.34,,41
"2023-06-30",,,,43.78,46.63,49.66,52.89,56.35,,41.75
"2023-07-03",,,,41.92,44.65,47.55,50.65,53.96,,40
"2023-07-04",,,,38.77,41.29,43.98,46.84,49.9,,37
"2023-07-05",,,,39.55,42.12,44.86,47.78,50.9,,37.75
"2023-07-06",,,,39.81,42.4,45.15,48.09,51.23,,38
"2023-07-07",,,,41.37,44.06,46.93,49.98,53.24,,39.5
"2023-07-10",,,,41.04,44.01,47.21,50.63,54.32,,39
"2023-07-11",,,,40.24,43.16,46.29,49.65,53.26,,38.25
"2023-07-12",,,,41.28,44.28,47.49,50.94,54.64,,39.25
"2023-07-13",,,,39.96,42.86,45.97,49.3,52.89,,38
"2023-07-14",,,,39.95,42.85,45.96,49.29,52.88,,38
"2023-07-17",,,,52.49,56.29,60.38,64.76,69.48,,49.95
"2023-07-18",,,,52.53,56.34,60.43,64.81,69.53,,50
"2023-07-19",,,,52.26,56.05,60.11,64.48,69.17,,49.75
"2023-07-20",,,,50.41,54.07,57.99,62.2,66.72,,48
"2023-07-21",,,,49.61,53.21,57.07,61.21,65.67,,47.25
"2023-07-24",,,,47.22,50.65,54.32,58.26,62.51,,45
"2023-07-25",,,,53.77,57.67,61.86,66.34,71.17,,51.25
"2023-07-26",,,,68.45,73.41,78.74,84.45,90.6,,65.25
"2023-07-27",,,,64.5,69.18,74.2,79.58,85.38,,61.5
"2023-07-28",,,,62.92,67.48,72.38,77.63,83.28,,60
"2023-07-31",,,,62.62,67.16,72.03,77.26,82.88,,59.75
"2023-08-01",,,,60.25,64.62,69.31,74.34,79.75,,57.5
"2023-08-02",,,,59.71,64.04,68.69,73.68,79.04,,57
"2023-08-03",,,,60.75,65.16,69.88,74.95,80.41,,58
"2023-08-04",,,,60.74,65.14,69.87,74.94,80.39,,58
"2023-08-07",,,,62.69,67.24,72.12,77.35,82.98,,59.9
"2023-08-08",,,,63.05,67.62,72.52,77.79,83.45,,60.25
"2023-08-09",,,,63.56,68.17,73.11,78.42,84.13,,60.75
"2023-08-10",,,,62.71,67.26,72.13,77.37,83,,59.95
"2023-08-11",,,,62.96,67.52,72.42,77.68,83.33,,60.2
"2023-08-14",,,,63.24,67.82,72.74,78.02,83.7,,60.5
"2023-08-15",,,,64.01,68.65,73.63,78.97,84.72,,61.25
"2023-08-16",,,,64.15,68.8,73.79,79.15,84.91,,61.4
"2023-08-17",,,,65.29,70.02,75.1,80.55,86.42,,62.5
"2023-08-18",,,,67.89,72.81,78.09,83.76,89.86,,65
"2023-08-21",,,,68.37,73.33,78.65,84.35,90.49,,65.5
"2023-08-22",,,,68.36,73.31,78.63,84.34,90.48,,65.5
"2023-08-23",,,,69.13,74.14,79.52,85.29,91.5,,66.25
"2023-08-24",,,,69.63,74.68,80.1,85.91,92.17,,66.75
"2023-08-25",,,,69.88,74.95,80.39,86.22,92.5,,67
"2023-08-28",,,,69.84,74.91,80.34,86.17,92.44,,67
"2023-08-29",,,,70.35,75.45,80.92,86.8,93.11,,67.5
"2023-08-30",,,,71.38,76.55,82.11,88.07,94.48,,68.5
"2023-08-31",,,,73.45,78.77,84.49,90.62,97.22,,70.5
"2023-09-01",,,,73.95,79.32,85.07,91.24,97.89,,71
"2023-09-04",,,,73.76,79.1,84.84,91,97.62,,70.85
"2023-09-05",,,,73.12,78.42,84.11,90.21,96.78,,70.25
"2023-09-06",,,,73.99,79.35,85.11,91.29,97.93,,71.1
"2023-09-07",,,,74.65,80.06,85.87,92.1,98.81,,71.75
"2023-09-08",,,,75.94,81.44,87.35,93.69,100.51,,73
"2023-09-11",,,,75.89,81.4,87.3,93.64,100.45,,73
"2023-09-12",,,,75.46,80.93,86.81,93.1,99.88,,72.6
"2023-09-13",,,,75.34,80.81,86.67,92.96,99.73,,72.5
"2023-09-14",,,,74.55,79.96,85.76,91.98,98.67,,71.75
"2023-09-15",,,,72.46,77.71,83.35,89.4,95.91,,69.75
"2023-09-18",,,,70.6,75.72,81.21,87.1,93.45,,68
"2023-09-19",,,,68.51,73.48,78.81,84.53,90.68,,66
"2023-09-20",,,,69.02,74.02,79.39,85.15,91.35,,66.5
"2023-09-21",,,,68.07,73,78.3,83.98,90.1,,65.6
"2023-09-22",,,,67.69,72.6,77.87,83.52,89.6,,65.25
"2023-09-25",,,,66.36,71.17,76.33,81.87,87.83,,64
"2023-09-26",,,,66.34,71.16,76.32,81.85,87.81,,64
"2023-09-27",,,,66.59,71.42,76.6,82.16,88.14,,64.25
"2023-09-28",,,,68.13,73.07,78.37,84.06,90.18,,65.75
"2023-09-29",,,,68.43,73.39,78.72,84.43,90.57,,66.05
"2023-10-02",,,,68.39,73.35,78.67,84.38,90.52,,66.05
"2023-10-03",,,,67.81,72.73,78,83.66,89.75,,65.5
"2023-10-04",,,,67.72,72.46,77.53,82.97,88.8,,65.5
"2023-10-05",,,,68.07,72.83,77.93,83.39,89.25,,65.85
"2023-10-06",,,,68.98,73.81,78.98,84.52,90.46,,66.75
"2023-10-09",,,,69.2,74.05,79.24,84.79,90.75,,67
"2023-10-10",,,,69.5,74.37,79.58,85.15,91.14,,67.3
"2023-10-11",,,,69.8,74.68,79.92,85.51,91.52,,67.6
"2023-10-12",,,,70.09,75,80.26,85.88,91.91,,67.9
"2023-10-13",,,,69.82,74.71,79.95,85.55,91.56,,67.65
"2023-10-16",,,,69.89,74.78,80.02,85.62,91.64,,67.75
"2023-10-17",,,,71.68,76.7,82.07,87.82,93.99,,69.5
"2023-10-18",,,,71.77,76.79,82.17,87.93,94.11,,69.6
"2023-10-19",,,,71.65,76.67,82.04,87.79,93.96,,69.5
"2023-10-20",,,,70.04,74.95,80.2,85.81,91.85,,67.95
"2023-10-23",,,,70,74.9,80.15,85.77,91.79,,67.95
"2023-10-24",,,,70.81,75.77,81.08,86.76,92.86,,68.75
"2023-10-25",,,,71.32,76.31,81.65,87.37,93.52,,69.25
"2023-10-26",,,,71.35,76.35,81.7,87.42,93.57,,69.3
"2023-10-27",,,,72.16,77.22,82.63,88.41,94.63,,70.1
"2023-10-30",,,,71.76,76.79,82.17,87.92,94.1,,69.75
"2023-10-31",,,,72.01,77.05,82.45,88.22,94.42,,70
"2023-11-01",,,,71.89,76.93,82.31,88.08,94.27,,69.9
"2023-11-02",,,,72.08,77.13,82.53,88.32,94.52,,70.1
"2023-11-03",,,,71.97,77.01,82.4,88.17,94.37,,70
"2023-11-06",,,,72.19,77.24,82.65,88.44,94.66,,70.25
"2023-11-07",,,,72.63,77.72,83.16,88.99,95.24,,70.7
"2023-11-08",,,,73.19,78.31,83.79,89.67,95.97,,71.25
"2023-11-09",,,,72.92,78.02,83.48,89.33,95.61,,71
"2023-11-10",,,,72.9,78.01,83.47,89.32,95.59,,71
"2023-11-13",,,,71.58,76.59,81.95,87.7,93.86,,69.75
"2023-11-14",,,,72.03,77.07,82.47,88.25,94.45,,70.2
"2023-11-15",,,,71.91,76.95,82.33,88.1,94.3,,70.1
"2023-11-16",,,,71.54,76.55,81.91,87.65,93.81,,69.75
