"DateTime","I-KCU20 Closing Price","I-KCU21 Closing Price","I-KOC20-22 Closing Price","I-KOC21-23 Closing Price","KAU Closing Price","KCU Closing Price","KOC20-22 Closing Price","KOC21-23 Closing Price"
"2018-01-17",,,,,22000,20800,24000,
"2018-01-18",,,,,22000,20800,24000,
"2018-01-19",,,,,22000,20800,24000,
"2018-01-22",,,,,22000,20800,24000,
"2018-01-23",,,,,22000,20800,24000,
"2018-01-24",,,,,21500,20800,24000,
"2018-01-25",,,,,22000,20800,24000,
"2018-01-26",,,,,22000,20800,24000,
"2018-01-29",,,,,21700,20800,24000,
"2018-01-30",,,,,21900,20800,24000,
"2018-01-31",,,,,22000,20800,24000,
"2018-02-01",,,,,22000,20800,24000,
"2018-02-02",,,,,21900,20800,24000,
"2018-02-05",,,,,21900,20800,23000,
"2018-02-06",,,,,22000,20800,23000,
"2018-02-07",,,,,22000,20800,23000,
"2018-02-08",,,,,22000,20800,23000,
"2018-02-09",,,,,22000,20800,23000,
"2018-02-12",,,,,22000,20800,23000,
"2018-02-13",,,,,22200,20800,23000,
"2018-02-14",,,,,22000,20800,23000,
"2018-02-19",,,,,22000,20800,23000,
"2018-02-20",,,,,22000,21500,23000,
"2018-02-21",,,,,22000,21500,23000,
"2018-02-22",,,,,22000,21500,23000,
"2018-02-23",,,,,22000,21500,23000,
"2018-02-26",,,,,22000,21500,23000,
"2018-02-27",,,,,22000,21800,23000,
"2018-02-28",,,,,22000,21800,23000,
"2018-03-02",,,,,22000,21800,23000,
"2018-03-05",,,,,22000,21800,23000,
"2018-03-06",,,,,22200,21800,23000,
"2018-03-07",,,,,22200,21800,23000,
"2018-03-08",,,,,22200,21800,23000,
"2018-03-09",,,,,22200,21800,23000,
"2018-03-12",,,,,22500,21800,23000,
"2018-03-13",,,,,22100,21800,23000,
"2018-03-14",,,,,22100,21800,23000,
