"DateTime","Auction Current Vintage - Spot - ARB","Auction Future Vintage - Spot - ARB","CCA - Front December - ICE","CCA - Spot - Evolution Markets","CCO3 - Spot - Evolution Markets","CCO8 - Spot - Evolution Markets","DEBS CCO-0 – Front Month – Nodal","Floor - Spot - ARB","Golden CCO - Spot - Evolution Markets"
"2019-09-27",,,17.27,17.14,14.75,14.57,,15.62,15
"2019-09-30",,,17.26,17.13,14.75,14.57,,15.62,15
"2019-10-01",,,17.25,17.11,14.75,14.57,,15.62,14.97
"2019-10-02",,,17.23,17.09,14.75,14.57,,15.62,14.97
"2019-10-03",,,17.2,17.11,14.75,14.57,,15.62,14.97
"2019-10-04",,,17.2,17.07,14.75,14.57,,15.62,14.97
"2019-10-07",,,17.2,17.09,14.75,14.57,,15.62,14.97
"2019-10-08",,,17.18,17.04,14.75,14.57,,15.62,14.97
"2019-10-09",,,17.15,17.03,14.75,14.57,,15.62,14.97
"2019-10-10",,,17.12,17.02,14.75,14.57,,15.62,14.97
"2019-10-11",,,17.16,17.07,14.75,14.57,,15.62,14.97
"2019-10-14",,,17.2,17.11,14.75,14.57,,15.62,14.97
"2019-10-15",,,17.19,17.1,14.75,14.57,,15.62,14.97
"2019-10-16",,,17.24,17.14,14.75,14.57,,15.62,14.97
"2019-10-17",,,17.27,17.17,14.75,14.57,,15.62,14.97
"2019-10-18",,,17.28,17.17,14.72,14.57,,15.62,14.95
"2019-10-21",,,17.27,17.17,14.72,14.57,,15.62,14.95
"2019-10-22",,,17.27,17.17,14.72,14.57,,15.62,14.95
"2019-10-23",,,17.27,17.17,14.72,14.57,,15.62,14.95
"2019-10-24",,,17.13,17.04,14.72,14.57,,15.62,14.95
"2019-10-25",,,17.11,17,14.72,14.57,,15.62,14.95
"2019-10-28",,,17.09,17,14.72,14.57,,15.62,14.95
"2019-10-29",,,17.05,16.98,14.72,14.57,,15.62,14.95
"2019-10-30",,,17.08,17.04,14.7,14.57,,15.62,14.9
"2019-10-31",,,17.1,17.02,14.7,14.57,,15.62,14.9
"2019-11-01",,,17.08,16.99,14.7,14.57,,15.62,14.9
"2019-11-04",,,17.08,17,14.7,14.57,,15.62,14.9
"2019-11-05",,,17.14,17.06,14.7,14.57,,15.62,14.9
"2019-11-06",,,17.12,17.04,14.7,14.57,,15.62,14.9
"2019-11-07",,,17.14,17.08,14.7,14.57,,15.62,14.9
"2019-11-08",,,17.14,17.08,14.7,14.57,,15.62,14.9
"2019-11-11",,,17.17,17.11,14.7,14.57,,15.62,14.9
"2019-11-12",,,17.14,17.07,14.7,14.57,,15.62,14.9
"2019-11-13",,,17.12,17.07,14.7,14.57,,15.62,14.9
"2019-11-14",,,17.17,17.11,14.7,14.57,,15.62,14.9
"2019-11-15",,,17.21,17.14,14.7,14.57,,15.62,14.9
"2019-11-18",,,17.18,17.12,14.7,14.57,,15.62,14.9
"2019-11-19",17,16.8,17.21,17.14,14.7,14.57,,15.62,14.9
"2019-11-20",,,17.22,17.15,14.7,14.57,,15.62,14.9
"2019-11-21",,,17.22,17.16,14.7,14.57,,15.62,14.9
"2019-11-22",,,17.21,17.16,14.7,14.57,,15.62,14.9
"2019-11-25",,,17.21,17.16,14.7,14.57,,15.62,14.9
"2019-11-26",,,17.26,17.25,14.7,14.57,,15.62,14.9
"2019-11-27",,,17.27,17.25,14.72,14.6,,15.62,14.9
"2019-11-28",,,17.27,17.25,14.72,14.6,,15.62,14.9
"2019-11-29",,,17.27,17.25,14.72,14.6,,15.62,14.9
"2019-12-02",,,17.22,17.21,14.72,14.6,,15.62,14.9
"2019-12-03",,,17.17,17.18,14.78,14.7,,15.62,14.93
"2019-12-04",,,17.17,17.16,14.78,14.7,,15.62,14.93
"2019-12-05",,,17.17,17.18,14.78,14.7,,15.62,14.93
"2019-12-06",,,17.19,17.19,14.78,14.7,,15.62,14.93
"2019-12-09",,,17.17,17.17,14.78,14.7,,15.62,14.93
"2019-12-10",,,17.17,17.17,14.78,14.7,,15.62,14.93
"2019-12-11",,,17.18,17.19,14.78,14.7,,15.62,14.93
"2019-12-12",,,17.25,17.25,14.82,14.7,,15.62,15
"2019-12-13",,,17.32,17.32,14.82,14.7,,15.62,15
"2019-12-16",,,17.45,17.44,14.82,14.7,,15.62,15
"2019-12-17",,,17.48,17.49,14.82,14.7,,15.62,15
"2019-12-18",,,17.52,17.51,14.82,14.7,,15.62,15
"2019-12-19",,,17.53,17.52,14.82,14.7,,15.62,15
"2019-12-20",,,17.56,17.55,14.82,14.7,,15.62,15
"2019-12-23",,,17.6,17.62,14.82,14.7,,15.62,15
"2019-12-26",,,18.5,17.72,14.82,14.7,,15.62,15
"2019-12-27",,,18.5,17.72,14.9,14.78,,15.62,15.07
"2019-12-30",,,18.45,17.68,14.9,14.78,,15.62,15.07
"2019-12-31",,,18.44,17.62,14.9,14.78,,15.62,15.07
"2020-01-02",,,18.54,17.73,14.9,14.78,,16.68,15.07
"2020-01-03",,,18.6,17.8,14.9,14.78,,16.68,15.07
"2020-01-06",,,18.7,17.89,14.9,14.78,,16.68,15.07
"2020-01-07",,,18.82,18,14.9,14.78,,16.68,15.07
"2020-01-08",,,18.73,17.91,14.9,14.78,,16.68,15.07
"2020-01-09",,,18.71,17.9,14.9,14.78,,16.68,15.07
"2020-01-10",,,18.58,17.77,14.97,14.93,,16.68,15.12
"2020-01-13",,,18.55,17.77,14.97,14.93,,16.68,15.12
"2020-01-14",,,18.55,17.77,14.97,14.93,,16.68,15.12
"2020-01-15",,,18.54,17.74,14.97,14.93,,16.68,15.12
"2020-01-16",,,18.53,17.74,14.97,14.93,,16.68,15.15
"2020-01-17",,,18.53,17.64,14.97,14.93,,16.68,15.15
"2020-01-20",,,18.4,17.63,14.97,14.93,,16.68,15.15
"2020-01-21",,,18.38,17.62,14.97,14.93,,16.68,15.15
"2020-01-22",,,18.32,17.57,14.97,14.93,,16.68,15.15
"2020-01-23",,,18.28,17.54,15.02,14.97,,16.68,15.25
"2020-01-24",,,18.33,17.57,15.03,14.97,,16.68,15.25
"2020-01-27",,,18.39,17.58,15.03,14.97,,16.68,15.25
"2020-01-28",,,18.45,17.68,15.03,14.97,,16.68,15.25
"2020-01-29",,,18.46,17.75,15.03,14.97,,16.68,15.25
"2020-01-30",,,18.49,17.77,15.03,14.97,,16.68,15.25
"2020-01-31",,,18.52,17.82,15.03,14.97,,16.68,15.25
"2020-02-03",,,18.52,17.82,15.03,14.97,,16.68,15.25
"2020-02-04",,,18.58,17.9,15.03,14.97,,16.68,15.25
"2020-02-05",,,18.54,17.87,15.03,14.97,,16.68,15.25
"2020-02-06",,,18.54,17.88,15.07,15.03,,16.68,15.3
"2020-02-07",,,18.53,17.88,15.07,15,,16.68,15.3
"2020-02-10",,,18.46,17.82,15.07,15,,16.68,15.3
"2020-02-11",,,18.47,17.82,15.1,15.05,,16.68,15.32
"2020-02-12",,,18.5,17.82,15.1,15.05,,16.68,15.32
"2020-02-13",,,18.45,17.82,15.1,15.05,,16.68,15.32
"2020-02-14",,,18.52,17.89,15.1,15.05,,16.68,15.32
"2020-02-18",,,18.47,17.83,15.1,15.05,,16.68,15.32
"2020-02-19",,,18.55,17.87,15.1,15.05,,16.68,15.32
"2020-02-20",,,18.57,17.87,15.1,15.05,,16.68,15.32
"2020-02-21",,,18.56,17.9,15.1,15.05,,16.68,15.32
"2020-02-24",,,18.53,17.86,15.1,15.05,,16.68,15.32
"2020-02-25",17.87,18,18.54,17.87,15.1,15.05,,16.68,15.32
"2020-02-26",,,18.59,18.02,15.1,15.05,,16.68,15.32
"2020-02-27",,,18.57,17.95,15.1,15.05,,16.68,15.32
"2020-02-28",,,18.49,17.93,15.1,15.05,,16.68,15.32
"2020-03-02",,,18.45,17.84,15.1,15.05,,16.68,15.32
"2020-03-03",,,18.35,17.83,15.1,15.05,,16.68,15.32
"2020-03-04",,,18.37,17.85,15.1,15.05,,16.68,15.32
"2020-03-05",,,18.31,17.8,15.1,15.05,,16.68,15.32
"2020-03-06",,,18.17,17.75,15.1,15.05,,16.68,15.32
"2020-03-09",,,17.95,17.52,15.1,15.05,,16.68,15.32
"2020-03-10",,,18.03,17.62,15.1,15.05,,16.68,15.32
"2020-03-11",,,17.69,17.27,15.1,15.05,,16.68,15.32
"2020-03-12",,,17.71,17.3,14.93,14.82,,16.68,15
"2020-03-13",,,17.7,17.3,14.93,14.82,,16.68,15
"2020-03-16",,,17.11,16.72,14.68,14.57,,16.68,14.85
"2020-03-17",,,16.99,16.62,14.2,14,,16.68,14.4
"2020-03-18",,,16.36,15.93,13.6,13.43,,16.68,13.8
"2020-03-19",,,15,14.45,12.45,12.3,,16.68,12.6
"2020-03-20",,,12.5,11.8,10.5,10.3,,16.68,10.7
"2020-03-23",,,14.05,13.33,11.7,11.4,,16.68,12
"2020-03-24",,,14.4,13.33,12.05,11.82,,16.68,12.25
"2020-03-25",,,14.7,13.9,12.05,11.82,,16.68,12.25
"2020-03-26",,,15.48,13.9,13.35,13.15,,16.68,13.5
"2020-03-27",,,15.9,15.3,13.35,13.15,,16.68,13.5
"2020-03-30",,,15.69,15.26,13.35,13.15,,16.68,13.5
"2020-03-31",,,15.54,15.12,13.35,13.15,,16.68,13.62
"2020-04-01",,,15.21,14.78,13.35,13.15,,16.68,13.62
"2020-04-02",,,14.31,13.9,12.47,12.32,,16.68,12.62
"2020-04-03",,,13.47,13.05,11.9,11.8,,16.68,12
"2020-04-06",,,14.29,13.92,12.15,12,,16.68,12.3
"2020-04-07",,,14.77,14.35,12.4,12.2,,16.68,12.65
"2020-04-08",,,14.87,14.32,12.4,12.2,,16.68,12.65
"2020-04-09",,,15.15,14.8,12.72,12.53,,16.68,12.88
"2020-04-13",,,15.78,15.35,13.15,13,,16.68,13.3
"2020-04-14",,,16.03,15.61,13.55,13.35,,16.68,13.75
"2020-04-15",,,15.8,15.45,13.55,13.35,,16.68,13.75
"2020-04-16",,,15.72,15.45,13.55,13.35,,16.68,13.75
"2020-04-17",,,15.99,15.6,13.1,12.9,,16.68,13.3
"2020-04-20",,,15.65,15.3,13.1,12.9,,16.68,13.3
"2020-04-21",,,15.76,15.38,13.3,13.1,,16.68,13.5
"2020-04-22",,,16,15.7,13.3,13.1,,16.68,13.5
"2020-04-23",,,16.28,15.95,13.4,13.2,,16.68,13.6
"2020-04-24",,,16.27,16.05,13.4,13.2,,16.68,13.6
"2020-04-27",,,16.28,16,13.4,13.2,,16.68,13.6
"2020-04-28",,,16.4,16.2,13.4,13.2,,16.68,13.6
"2020-04-29",,,16.44,16.22,13.45,13.25,,16.68,13.65
"2020-04-30",,,16.48,16.25,13.65,13.45,,16.68,13.82
"2020-05-01",,,16.41,16.19,13.65,13.45,,16.68,13.82
"2020-05-04",,,16.48,16.27,13.65,13.45,,16.68,13.82
"2020-05-05",,,16.62,16.4,13.65,13.45,,16.68,13.82
"2020-05-06",,,16.59,16.38,13.65,13.45,,16.68,13.85
"2020-05-07",,,16.59,16.38,13.65,13.45,,16.68,13.85
"2020-05-08",,,16.61,16.38,13.65,13.45,,16.68,13.85
"2020-05-11",,,16.78,16.6,13.7,13.45,,16.68,13.9
"2020-05-12",,,16.83,16.62,13.7,13.45,,16.68,13.9
"2020-05-13",,,16.8,16.62,13.7,13.45,,16.68,13.9
"2020-05-14",,,16.81,16.62,13.7,13.45,,16.68,13.9
"2020-05-15",,,16.76,16.58,13.55,13.3,,16.68,13.75
"2020-05-18",,,16.76,16.75,13.55,13.3,,16.68,13.75
"2020-05-19",,,16.87,16.68,13.55,13.3,,16.68,13.75
"2020-05-20",16.68,16.68,16.91,16.7,13.55,13.3,,16.68,13.75
"2020-05-21",,,17,16.79,13.55,13.3,,16.68,13.75
"2020-05-22",,,16.97,16.78,13.55,13.3,,16.68,13.75
"2020-05-25",,,16.99,16.78,13.55,13.3,,16.68,13.75
"2020-05-26",,,17.25,17,13.38,13.18,,16.68,13.57
"2020-05-27",,,17.03,16.85,13.38,13.18,,16.68,13.57
"2020-05-28",,,17.05,16.82,13.38,13.18,,16.68,13.57
"2020-05-29",,,16.99,16.77,13.38,13.18,,16.68,13.57
"2020-06-01",,,16.96,16.76,13.3,13.2,,16.68,13.5
"2020-06-02",,,16.99,16.77,13.2,13.1,,16.68,13.4
"2020-06-03",,,16.97,16.75,13.15,13.05,,16.68,13.35
"2020-06-04",,,16.95,16.73,13.2,13.1,,16.68,13.4
"2020-06-05",,,16.99,16.8,13.2,13.1,,16.68,13.4
"2020-06-08",,,17,16.78,13.2,13.1,,16.68,13.4
"2020-06-09",,,17,16.78,13.2,13.1,,16.68,13.4
"2020-06-10",,,16.99,16.76,13.2,13.1,,16.68,13.4
"2020-06-11",,,16.99,16.75,13.2,13.1,,16.68,13.4
"2020-06-12",,,16.99,16.73,13.2,13.1,,16.68,13.4
"2020-06-15",,,16.99,16.73,13.2,13.1,,16.68,13.4
"2020-06-16",,,16.99,16.68,13.25,13.15,,16.68,13.5
"2020-06-17",,,16.95,16.61,13.25,13.15,,16.68,13.5
"2020-06-18",,,16.93,16.61,13.25,13.15,,16.68,13.5
"2020-06-19",,,16.95,16.67,13.25,13.15,,16.68,13.5
"2020-06-22",,,16.95,16.66,13.25,13.15,,16.68,13.5
"2020-06-23",,,16.9,16.66,13.25,13.15,,16.68,13.5
"2020-06-24",,,16.85,16.61,13.05,13,,16.68,13.32
"2020-06-25",,,16.86,16.65,13.05,12.95,,16.68,13.35
"2020-06-26",,,16.82,16.67,13.05,12.95,,16.68,13.35
"2020-06-29",,,16.82,16.67,13.05,12.95,,16.68,13.35
"2020-06-30",,,16.82,16.67,12.9,12.7,,16.68,13.2
"2020-07-01",,,16.82,16.67,12.9,12.7,,16.68,13.2
"2020-07-02",,,16.85,16.68,12.9,12.7,,16.68,13.2
"2020-07-03",,,16.85,16.68,12.9,12.7,,16.68,13.2
"2020-07-06",,,16.95,16.78,12.9,12.7,,16.68,13.2
"2020-07-07",,,17,16.83,12.9,12.7,,16.68,13.2
"2020-07-08",,,17.01,16.82,12.95,12.75,,16.68,13.3
"2020-07-09",,,17.01,16.82,12.95,12.75,,16.68,13.3
"2020-07-10",,,16.98,16.8,12.95,12.75,,16.68,13.3
"2020-07-13",,,17,16.82,12.95,12.75,,16.68,13.3
"2020-07-14",,,17.03,16.85,12.95,12.75,,16.68,13.3
"2020-07-15",,,17.05,16.85,12.95,12.75,,16.68,13.3
"2020-07-16",,,17.06,16.96,12.95,12.75,,16.68,13.3
"2020-07-17",,,17.08,16.91,12.95,12.75,,16.68,13.3
"2020-07-20",,,17.1,16.91,12.95,12.75,,16.68,13.3
"2020-07-21",,,17.1,16.91,12.95,12.75,,16.68,13.3
"2020-07-22",,,17.09,16.88,12.95,12.75,,16.68,13.3
"2020-07-23",,,17.09,16.89,12.95,12.75,,16.68,13.3
"2020-07-24",,,17.06,16.86,12.95,12.75,,16.68,13.3
"2020-07-27",,,17.07,16.86,12.95,12.75,,16.68,13.3
"2020-07-28",,,17.06,16.88,12.95,12.75,,16.68,13.3
"2020-07-29",,,17.01,16.83,12.95,12.75,,16.68,13.3
"2020-07-30",,,17.01,16.84,12.95,12.75,,16.68,13.3
"2020-07-31",,,17,16.84,12.95,12.75,,16.68,13.3
"2020-08-03",,,17,16.85,12.95,12.75,,16.68,13.3
"2020-08-04",,,17,16.85,12.95,12.75,,16.68,13.3
"2020-08-05",,,16.98,16.84,12.95,12.75,,16.68,13.3
"2020-08-06",,,16.97,16.83,12.95,12.75,,16.68,13.3
"2020-08-07",,,16.95,16.82,12.95,12.75,,16.68,13.3
"2020-08-10",,,16.96,16.83,12.95,12.75,,16.68,13.3
"2020-08-11",,,16.96,16.82,12.95,12.75,,16.68,13.3
"2020-08-12",,,17,16.86,12.95,12.75,,16.68,13.3
"2020-08-13",,,17.01,16.86,12.95,12.75,,16.68,13.3
"2020-08-14",,,17,16.86,12.95,12.75,,16.68,13.3
"2020-08-17",,,17.02,16.86,12.95,12.75,,16.68,13.3
"2020-08-18",16.68,16.73,17.04,16.88,12.95,12.75,,16.68,13.3
"2020-08-19",,,17.04,16.87,12.95,12.75,,16.68,13.3
"2020-08-20",,,17.04,16.88,12.95,12.75,,16.68,13.3
"2020-08-21",,,17.04,16.9,12.95,12.75,,16.68,13.3
"2020-08-24",,,17.08,16.92,12.65,12.55,,16.68,13.18
"2020-08-25",,,17,16.85,12.65,12.55,,16.68,13.15
"2020-08-26",,,17.01,16.86,12.65,12.55,,16.68,13.15
"2020-08-27",,,17.01,16.87,12.65,12.55,,16.68,13.13
"2020-08-28",,,17.01,16.85,12.65,12.55,,16.68,13.13
"2020-08-31",,,17.01,16.86,12.65,12.55,,16.68,13.13
"2020-09-01",,,17.09,16.96,12.65,12.55,,16.68,13.13
"2020-09-02",,,17.16,17.03,12.65,12.55,,16.68,13.13
"2020-09-03",,,17.12,17.01,12.65,12.55,,16.68,13.13
"2020-09-04",,,17.15,17.01,12.65,12.55,,16.68,13.13
"2020-09-08",,,17.13,16.99,12.65,12.55,,16.68,13.13
"2020-09-09",,,17.11,16.98,12.5,12.4,,16.68,13.13
"2020-09-10",,,17.11,16.96,12.5,12.4,,16.68,13.13
"2020-09-11",,,17.19,17.03,12.5,12.4,,16.68,13.08
"2020-09-14",,,17.3,17.16,12.5,12.4,,16.68,13.08
"2020-09-15",,,17.33,17.14,12.5,12.4,,16.68,13.08
"2020-09-16",,,17.3,17.12,12.5,12.4,,16.68,13.08
"2020-09-17",,,17.29,17.13,12.5,12.4,,16.68,13.08
"2020-09-18",,,17.3,17.13,12.5,12.4,,16.68,13.08
"2020-09-21",,,17.3,17.14,12.5,12.4,,16.68,13.08
"2020-09-22",,,17.32,17.15,12.5,12.4,,16.68,13.08
"2020-09-23",,,17.35,17.18,12.5,12.4,,16.68,13.08
"2020-09-24",,,17.31,17.15,12.5,12.4,,16.68,13.08
"2020-09-25",,,17.3,17.13,12.5,12.4,,16.68,13.08
"2020-09-28",,,17.32,17.22,12.5,12.4,,16.68,13.08
"2020-09-29",,,17.33,17.22,12.5,12.4,,16.68,13.08
"2020-09-30",,,17.26,17.15,12.5,12.4,,16.68,13.08
"2020-10-01",,,17.26,17.15,12.5,12.4,,16.68,13.08
"2020-10-02",,,17.25,17.14,12.3,12.1,,16.68,13.15
"2020-10-05",,,17.26,17.16,12.3,12.1,,16.68,13.15
"2020-10-06",,,17.28,17.18,12.3,12.1,,16.68,13.15
"2020-10-07",,,17.36,17.22,12.3,12.1,,16.68,13.15
"2020-10-08",,,17.4,17.31,12.3,12.1,,16.68,13.15
"2020-10-09",,,17.4,17.3,12.3,12.1,,16.68,13.15
"2020-10-12",,,17.42,17.3,12.3,12.1,,16.68,13.15
"2020-10-13",,,17.45,17.34,12.3,12.1,,16.68,13.15
"2020-10-14",,,17.48,17.36,12.03,11.93,,16.68,13.05
"2020-10-15",,,17.49,17.38,12.03,11.93,,16.68,13.05
"2020-10-16",,,17.47,17.34,12.03,11.93,,16.68,13.05
"2020-10-19",,,17.47,17.34,12.03,11.93,,16.68,13.05
"2020-10-20",,,17.43,17.33,12.03,11.93,,16.68,13.05
"2020-10-21",,,17.45,17.33,12.03,11.93,,16.68,13.05
"2020-10-22",,,17.43,17.31,12.03,11.93,,16.68,13.05
"2020-10-23",,,17.42,17.31,12.03,11.93,,16.68,13.05
"2020-10-26",,,17.38,17.23,12.03,11.93,,16.68,13.05
"2020-10-27",,,17.36,17.23,11.55,11.38,,16.68,12.93
"2020-10-28",,,17.31,17.23,11.55,11.38,,16.68,12.93
"2020-10-29",,,17.28,17.23,11.55,11.38,,16.68,12.93
"2020-10-30",,,17.34,17.27,11.55,11.38,,16.68,12.93
"2020-11-02",,,17.32,17.25,11.55,11.38,,16.68,12.93
"2020-11-03",,,17.28,17.22,11.55,11.38,,16.68,12.93
"2020-11-04",,,17.28,17.25,11.5,11.33,,16.68,12.93
"2020-11-05",,,17.34,17.28,11.5,11.33,,16.68,12.93
"2020-11-06",,,17.38,17.32,11.5,11.33,,16.68,12.93
"2020-11-09",,,17.43,17.38,11.5,11.33,,16.68,12.93
"2020-11-10",,,17.43,17.39,11.5,11.33,,16.68,12.93
"2020-11-11",,,17.4,17.38,11.65,11.5,,16.68,12.93
"2020-11-12",,,17.39,17.37,11.65,11.5,,16.68,12.93
"2020-11-13",,,17.38,17.35,11.65,11.5,,16.68,12.93
"2020-11-16",,,17.36,17.31,11.65,11.5,,16.68,12.93
"2020-11-17",,,17.32,17.32,11.65,11.5,,16.68,12.93
"2020-11-18",16.93,17.35,17.34,17.28,11.65,11.5,,16.68,12.93
"2020-11-19",,,17.29,17.25,11.65,11.5,,16.68,12.93
"2020-11-20",,,17.28,17.24,11.65,11.5,,16.68,12.93
"2020-11-23",,,17.28,17.22,11.65,11.5,,16.68,12.93
"2020-11-24",,,17.18,17.11,11.65,11.5,,16.68,12.93
"2020-11-25",,,17.18,17.18,11.65,11.5,,16.68,12.93
"2020-11-27",,,17.18,17.18,11.65,11.5,,16.68,12.93
"2020-11-30",,,17.22,17.22,11.65,11.5,,16.68,12.93
"2020-12-01",,,17.25,17.25,11.65,11.5,,16.68,12.93
"2020-12-02",,,17.34,17.34,11.65,11.5,,16.68,12.93
"2020-12-03",,,17.36,17.36,11.65,11.5,,16.68,12.93
"2020-12-04",,,17.41,17.41,11.65,11.5,,16.68,12.93
"2020-12-07",,,17.39,17.39,11.65,11.5,,16.68,12.93
"2020-12-08",,,17.4,17.4,11.65,11.5,,16.68,12.93
"2020-12-09",,,17.49,17.49,11.65,11.5,,16.68,12.93
"2020-12-10",,,17.52,17.52,11.9,11.7,,16.68,12.93
"2020-12-11",,,17.49,17.47,11.9,11.7,,16.68,12.93
"2020-12-14",,,17.47,17.47,11.9,11.7,,16.68,12.93
"2020-12-15",,,17.49,17.49,11.9,11.7,,16.68,12.93
"2020-12-16",,,17.5,17.5,11.9,11.7,,16.68,12.93
"2020-12-17",,,17.51,17.51,11.9,11.7,,16.68,12.93
"2020-12-18",,,17.49,17.49,11.9,11.7,,16.68,12.93
"2020-12-21",,,17.42,17.42,11.9,11.7,,16.68,12.93
"2020-12-22",,,17.41,17.41,11.9,11.7,,16.68,12.93
"2020-12-23",,,17.41,17.41,11.9,11.7,,16.68,12.93
"2020-12-24",,,17.45,17.44,11.93,11.73,,16.68,12.88
"2020-12-28",,,18.53,17.67,11.93,11.73,,16.68,12.88
"2020-12-29",,,18.51,17.67,11.93,11.73,,16.68,12.88
"2020-12-30",,,18.6,17.7,11.93,11.73,,16.68,12.88
"2020-12-31",,,18.58,17.7,11.93,11.73,,16.68,12.88
"2021-01-04",,,18.57,17.7,11.93,11.72,,17.71,12.88
"2021-01-05",,,18.57,17.7,11.95,11.75,,17.71,12.95
"2021-01-06",,,18.63,17.74,11.95,11.75,,17.71,12.95
"2021-01-07",,,18.63,17.75,11.95,11.75,,17.71,12.95
"2021-01-08",,,18.58,17.75,11.95,11.75,,17.71,12.95
"2021-01-11",,,18.58,17.75,11.95,11.75,,17.71,12.95
"2021-01-12",,,18.57,17.78,11.95,11.75,,17.71,12.95
"2021-01-13",,,18.53,17.78,11.95,11.75,,17.71,12.95
"2021-01-14",,,18.51,17.81,11.95,11.75,,17.71,12.95
"2021-01-15",,,18.51,17.84,11.95,11.75,,17.71,12.95
"2021-01-18",,,18.51,17.85,11.95,11.75,,17.71,12.95
"2021-01-19",,,18.5,17.82,11.95,11.75,,17.71,12.95
"2021-01-20",,,18.52,17.82,11.95,11.75,,17.71,12.95
"2021-01-21",,,18.49,17.81,11.95,11.75,,17.71,12.95
"2021-01-22",,,18.48,17.79,11.95,11.75,,17.71,12.95
"2021-01-25",,,18.47,17.79,11.95,11.75,,17.71,12.95
"2021-01-26",,,18.39,17.76,11.95,11.75,,17.71,12.95
"2021-01-27",,,18.42,17.8,12.1,11.9,,17.71,13
"2021-01-28",,,18.43,17.81,12.1,11.9,,17.71,13
"2021-01-29",,,18.42,17.82,12.1,11.9,,17.71,13
"2021-02-01",,,18.43,17.82,12.1,11.9,,17.71,13
"2021-02-02",,,18.41,17.78,12.1,11.9,,17.71,13
"2021-02-03",,,18.43,17.82,12.1,11.9,,17.71,13
"2021-02-04",,,18.44,17.84,12.1,11.9,,17.71,13
"2021-02-05",,,18.45,17.85,12.1,11.9,,17.71,13
"2021-02-08",,,18.49,17.93,12.1,11.9,,17.71,13.02
"2021-02-09",,,18.5,17.9,12.1,11.9,,17.71,13.02
"2021-02-10",,,18.5,17.9,12.1,11.9,,17.71,13.02
"2021-02-11",,,18.5,17.9,12.1,11.9,,17.71,13.02
"2021-02-12",,,18.54,17.9,12.2,12,,17.71,13
"2021-02-15",,,18.54,17.9,12.2,12,,17.71,13
"2021-02-16",,,18.54,17.93,12.2,12,,17.71,13
"2021-02-17",,,18.5,17.85,12.2,12,,17.71,13
"2021-02-18",,,18.5,17.85,12.2,12,,17.71,13
"2021-02-19",,,18.51,17.86,12.2,12,,17.71,13
"2021-02-22",,,18.59,17.93,12.2,12,,17.71,13
"2021-02-23",,,18.62,17.95,12.2,12,,17.71,13
"2021-02-24",17.8,18.01,18.64,18.02,12.2,12,,17.71,13
"2021-02-25",,,18.6,17.98,12.2,12,,17.71,13
"2021-02-26",,,18.59,17.98,12.2,12,,17.71,13
"2021-03-01",,,18.59,17.98,12.2,12,,17.71,13
"2021-03-02",,,18.6,17.99,12.2,12,,17.71,13
"2021-03-03",,,18.58,17.98,12.2,12,,17.71,13
"2021-03-04",,,18.58,17.98,12.2,12,,17.71,13
"2021-03-05",,,18.59,17.96,12.2,12,,17.71,13
"2021-03-08",,,18.59,17.98,12.2,12,,17.71,13
"2021-03-09",,,18.58,17.96,12.2,12,,17.71,13
"2021-03-10",,,18.59,17.96,12.2,12,,17.71,13
"2021-03-11",,,18.57,17.95,12.2,12,,17.71,13
"2021-03-12",,,18.57,17.95,12.2,12,,17.71,13
"2021-03-15",,,18.57,17.96,12.2,12,,17.71,13
"2021-03-16",,,18.57,17.95,12.2,12,,17.71,13
"2021-03-17",,,18.56,17.93,12.2,12,,17.71,13
"2021-03-18",,,18.53,17.92,12.2,12,,17.71,13
"2021-03-19",,,18.54,17.91,12.2,12,,17.71,13
"2021-03-22",,,18.54,17.9,12.2,12,,17.71,13
"2021-03-23",,,18.5,17.86,12.2,12,,17.71,13
"2021-03-24",,,18.52,17.85,12.2,12,,17.71,13
"2021-03-25",,,18.51,17.81,12.2,12,,17.71,13
"2021-03-26",,,18.5,17.81,12.2,12,,17.71,13
"2021-03-29",,,18.49,17.91,12.2,12,,17.71,13
"2021-03-30",,,18.5,17.91,12.2,12,,17.71,13
"2021-03-31",,,18.51,17.92,12.2,12,,17.71,13
"2021-04-01",,,18.54,17.94,12.2,12,,17.71,13
"2021-04-05",,,18.55,17.94,12.2,12,,17.71,13
"2021-04-06",,,18.57,17.92,12.2,12,,17.71,13
"2021-04-07",,,18.59,17.95,12.2,12,,17.71,13
"2021-04-08",,,18.61,17.95,12.2,12,,17.71,13
"2021-04-09",,,18.65,17.95,12.2,12,,17.71,13
"2021-04-12",,,18.67,17.98,12.2,12,,17.71,13
"2021-04-13",,,18.71,17.99,12.2,12,,17.71,13
"2021-04-14",,,18.75,17.99,12.2,12,,17.71,13
"2021-04-15",,,18.8,18,12.2,12,,17.71,13
"2021-04-16",,,18.8,18,12.2,12,,17.71,13
"2021-04-19",,,18.82,18.02,12.47,12.38,,17.71,13.1
"2021-04-20",,,18.84,18.04,12.47,12.38,,17.71,13.1
"2021-04-21",,,18.89,18.11,12.47,12.38,,17.71,13.1
"2021-04-22",,,19.04,18.34,12.47,12.38,,17.71,13.1
"2021-04-23",,,19.15,18.35,12.47,12.38,,17.71,13.1
"2021-04-26",,,19.4,18.59,12.47,12.38,,17.71,13.1
