"All","Positive","Negative","Date","Net"
17.0825566153254,11.1546040410829,29.5652560983669,2021-01-29,18.4106520572839
17.8740118364214,11.3334995039339,29.7155682167709,2021-02-05,18.382068712837
17.4891924642313,11.1134019340784,29.7374720780924,2021-02-12,18.624070144014
17.2506990533011,10.7937267050722,29.6242055151352,2021-02-19,18.8304788100631
17.9280527537844,10.9015619561474,29.9615942882997,2021-02-26,19.0600323321522
17.8178718301291,10.8430903506365,30.0283070394668,2021-03-05,19.1852166888303
17.4397770867105,10.7249418030791,30.047606052015,2021-03-12,19.3226642489359
17.2800493348682,10.6328641478474,29.6044641109506,2021-03-19,18.9715999631032
17.2391868252008,10.6255336018226,29.3796860850881,2021-03-26,18.7541524832655
17.1509104647078,10.7282399136007,29.4290360164708,2021-04-02,18.7007961028701
17.25088395067,11.0514905351108,29.3768483687965,2021-04-09,18.3253578336857
17.1748664765408,10.9424396484755,29.5194333087321,2021-04-16,18.5769936602566
17.2039394037797,10.9239704208441,29.413765968477,2021-04-23,18.4897955476328
17.2055035915333,10.8334050617076,29.6643483978984,2021-04-30,18.8309433361909
17.1751780453551,10.9458846784124,29.6753986258906,2021-05-07,18.7295139474782
17.0080668624528,10.6814130361566,29.6199198291731,2021-05-14,18.9385067930165
16.8706899917706,10.7533028723755,29.2750000602559,2021-05-21,18.5216971878804
16.6866078673194,11.0081443811405,28.6553826887874,2021-05-28,17.6472383076468
16.8929953587925,10.8393941668134,28.7429233875631,2021-06-04,17.9035292207497
17.6320974520481,11.6943567961545,28.7225071219064,2021-06-11,17.0281503257519
17.9109163077029,11.5179049485088,28.8677195793342,2021-06-18,17.3498146308254
18.3873630829704,11.9331180006521,28.9251202273939,2021-06-25,16.9920022267418
18.504981017665,12.6306443337233,29.0017939754533,2021-07-02,16.37114964173
18.263645828361,13.0628667943171,28.9222070633059,2021-07-09,15.8593402689888
18.2377472376781,12.5057631951782,28.9276879532464,2021-07-16,16.4219247580682
18.0847494963433,12.4446678991538,28.8773769748267,2021-07-23,16.4327090756729
17.701893084618,12.6016487425959,28.8261258938307,2021-07-30,16.2244771512348
18.0530181032636,12.9099280086434,28.9146119059358,2021-08-06,16.0046838972924
18.1259403891145,12.8381718077725,28.9829396670249,2021-08-13,16.1447678592524
18.4419991508691,13.0041316745691,28.1036010221003,2021-08-20,15.0994693475312
19.5733204413194,15.0478510074673,28.1752379547179,2021-08-27,13.1273869472505
19.8411849112982,14.8071971677559,28.1068733298141,2021-09-03,13.2996761620582
19.6666458067266,14.9309770746432,28.0652896737438,2021-09-10,13.1343125991005
19.6936383246788,15.8045433703114,27.9774640749736,2021-09-17,12.1729207046622
19.7058911586106,15.4768522674997,28.1167186476847,2021-09-24,12.639866380185
19.3563218939381,14.6501601923604,28.2027917921175,2021-10-01,13.5526315997572
18.985167476463,14.1423698994484,28.0555396428501,2021-10-08,13.9131697434017
18.9526675610055,14.9455953265822,28.0694193501834,2021-10-15,13.1238240236013
19.7311422764829,16.2759425760505,28.1502365146897,2021-10-22,11.8742939386392
19.6640583036296,15.8550481820867,28.2728358941681,2021-10-29,12.4177877120814
19.5588878375964,15.7656791756811,28.3515887163249,2021-11-05,12.5859095406437
19.7824734652309,16.1865922509985,28.4170303665839,2021-11-12,12.2304381155854
20.5379108497857,16.119538043403,28.5853940369587,2021-11-19,12.4658559935557
20.27482237443,16.0678801513949,28.102764388898,2021-11-26,12.0348842375031
18.0851050552463,15.9582450762417,27.237005099614,2021-12-03,11.2787600233723
18.2961158169119,16.4940283588518,27.2094036143328,2021-12-10,10.715375255481
17.14666793693,15.3749343731713,26.6152181375503,2021-12-17,11.240283764379
17.1999901061985,15.3329044254481,26.6076108805624,2021-12-24,11.2747064551142
16.9334275004881,14.5385440257742,26.6393667687049,2021-12-31,12.1008227429307
16.6312960228519,13.9877309236053,26.5413651781355,2022-01-07,12.5536342545302
16.279150680487,13.548551975521,26.4612850507109,2022-01-14,12.9127330751899
15.9428958418206,13.3254764090677,26.1095168515348,2022-01-21,12.7840404424671
15.7574506821038,13.2384059725582,26.0922610558709,2022-01-28,12.8538550833127
15.6723091979689,13.3419135052689,25.5219867301314,2022-02-04,12.1800732248625
15.1819374951381,13.166680724015,24.1141716356593,2022-02-11,10.9474909116443
15.3571222187951,13.3287728917323,23.6338860318845,2022-02-18,10.3051131401522
15.2525409362031,13.0859272481549,23.5895437106458,2022-02-25,10.5036164624909
15.9337314300961,13.0060690115567,30.7331850999183,2022-03-04,17.7271160883615
16.6900283318497,12.3159409787,28.8368035947331,2022-03-11,16.5208626160331
16.7306037479295,12.2374559418442,27.9807016413149,2022-03-18,15.7432456994707
16.7706784202235,12.2938229058358,28.3545533822076,2022-03-25,16.0607304763717
16.3368200452809,11.707081732111,28.3058884540336,2022-04-01,16.5988067219225
16.4009712668589,11.4633440211969,28.4286300235391,2022-04-08,16.9652860023421
16.4038968935801,11.4054247871564,28.4748119574474,2022-04-15,17.069387170291
16.3863771464298,11.4604754013247,28.2967029061623,2022-04-22,16.8362275048376
16.3930164414936,11.4676356389169,28.3110694878398,2022-04-29,16.843433848923
16.3544045882951,11.4171834677168,27.8828510483661,2022-05-06,16.4656675806493
16.2765073933837,11.4039963286703,27.8685517584661,2022-05-13,16.4645554297958
16.227538512796,11.4194309467936,27.4260402689648,2022-05-20,16.0066093221712
15.9298025654733,9.92037527147575,27.3394331254259,2022-05-27,17.4190578539501
14.7570577953127,9.38239551721345,27.2737123399006,2022-06-03,17.8913168226872
14.7320565041023,9.35572057186349,26.4899211209253,2022-06-10,17.1342005490618
14.6599053126153,8.95518558367179,25.8096232939924,2022-06-17,16.8544377103206
14.5832625059303,9.03586726585171,25.6100350034524,2022-06-24,16.5741677376007
14.3415621029963,9.10038181666343,25.561606976379,2022-07-01,16.4612251597155
14.095884880702,8.82615349808897,25.5596413113993,2022-07-08,16.7334878133103
14.1707152313292,8.84026527661523,24.966126945639,2022-07-15,16.1258616690237
14.1073274728894,8.92034757419917,24.0432688985286,2022-07-22,15.1229213243294
13.6178800952177,8.64649901437091,23.7707700132504,2022-07-29,15.1242709988795
13.6364059909857,8.35375096442792,23.8057729081387,2022-08-05,15.4520219437108
13.6500459855001,8.10615541773192,23.8484269864421,2022-08-12,15.7422715687102
13.8373409022673,8.21702782501751,23.9055789712532,2022-08-19,15.6885511462357
13.8360255376159,8.22619021949397,23.5307770017283,2022-08-26,15.3045867822343
14.0175637814297,8.29163397391556,22.9245389342764,2022-09-02,14.6329049603609
14.3081563867409,8.347142576981,22.8982460818639,2022-09-09,14.5511035048829
14.3250295253547,8.28083876772721,22.891894626835,2022-09-16,14.6110558591078
14.5313096315565,8.28734628092247,22.9525480786358,2022-09-23,14.6652017977133
14.7665680859615,8.128516643271,23.4916547508487,2022-09-30,15.3631381075777
14.988978785823,8.37009355113772,22.9466151535282,2022-10-07,14.5765216023904
14.9312450560804,8.24148358890374,22.8503519043,2022-10-14,14.6088683153963
14.8505619339859,8.23233113873072,22.8927890995242,2022-10-21,14.6604579607935
15.1276622072403,8.7063558694524,22.9870598565519,2022-10-28,14.2807039870995
15.14732849156,8.55417627956952,22.89948377238,2022-11-04,14.3453074928105
14.7675442294753,8.39450575794129,22.5228244497878,2022-11-11,14.1283186918465
14.7474825801077,8.3819841032973,22.2717074645044,2022-11-18,13.8897233612071
14.4048685247417,8.22149583096813,21.9503600953433,2022-11-25,13.7288642643751
14.1874753857193,8.12074216178117,21.7475277896278,2022-12-02,13.6267856278466
14.307718782268,8.01106129708041,21.6954770728953,2022-12-09,13.6844157758149
14.3584978513883,8.17962569496749,20.9144471390586,2022-12-16,12.7348214440911
14.3370815780957,8.19512492075092,20.7082361438185,2022-12-23,12.5131112230676
14.1212713573547,8.00269311074703,20.5884008139098,2022-12-30,12.5857077031628
14.2603484829625,8.02795068366683,20.4608755042209,2023-01-06,12.4329248205541
14.193272410962,8.20685767756418,20.4885715827338,2023-01-13,12.2817139051696
13.9612289637426,7.68570297016942,20.4171482813145,2023-01-20,12.7314453111451
13.8113867990551,7.67719587350818,20.3024603990461,2023-01-27,12.6252645255379
13.687985996749,7.62723422758871,20.1725546866771,2023-02-03,12.5453204590884
13.7178217260475,7.7352980446978,20.0086412524193,2023-02-10,12.2733432077215
13.6728777952096,7.61679582404216,19.8690665181103,2023-02-17,12.2522706940681
13.5876334619352,7.57447701239264,19.7635307610991,2023-02-24,12.1890537487064
13.3323083946735,7.44959008352773,19.5520390966801,2023-03-03,12.1024490131524
13.2240491568129,7.35028187894007,19.5314680722072,2023-03-10,12.1811861932671
13.05806299917,7.32770384302706,19.1985564327201,2023-03-17,11.870852589693
13.271801488693,7.42758190215086,19.2740762263285,2023-03-24,11.8464943241776
12.5730041573221,7.45787438736378,17.9948361872985,2023-03-31,10.5369617999347
12.6128297128268,7.40522310153378,18.1829344735975,2023-04-07,10.7777113720637
12.5130137743891,7.2912355951547,18.2750917174449,2023-04-14,10.9838561222902
12.5596850188174,7.58468637394057,18.1390252121721,2023-04-21,10.5543388382315
12.6497380510929,7.69132305447219,17.9564172406082,2023-04-28,10.265094186136
12.6141182351452,7.75728137183632,17.6798338912467,2023-05-05,9.92255251941035
12.5385652590401,7.71588868269953,17.5369678497726,2023-05-12,9.82107916707302
12.5707426748757,7.73718357082262,17.5472956490357,2023-05-19,9.8101120782131
12.4558564175496,7.53538702074529,17.5998426769995,2023-05-26,10.0644556562542
12.299436495073,7.52596438664398,17.2446930501877,2023-06-02,9.71872866354374
12.1771139385519,7.34411061706312,17.1108750695814,2023-06-09,9.76676445251832
11.8664929737447,7.49001779989529,16.8484032998476,2023-06-16,9.35838549995226
12.872649266178,7.47476607466275,19.2851498924971,2023-06-23,11.8103838178344
12.4578137529735,7.53498587627276,17.9462595424055,2023-06-30,10.4112736661327
12.9481387474646,7.68773687202074,17.5952748340861,2023-07-07,9.90753796206533
12.7128082696742,7.51179052700852,17.3248282580481,2023-07-14,9.81303773103961
12.5112195934524,8.43204293957834,17.2369605390108,2023-07-21,8.80491759943244
13.0076124974065,9.81782501125693,17.2531070683368,2023-07-28,7.4352820570799
13.0909609234011,9.18830724543076,17.2010977856476,2023-08-04,8.01279054021679
12.1904556061854,8.98662210656405,16.5986199565597,2023-08-11,7.61199784999568
12.0384696876786,8.98199890350502,16.4290833672892,2023-08-18,7.44708446378418
12.0174713342952,8.98637551012926,16.4361025625468,2023-08-25,7.44972705241755
11.9204415243186,8.89901437433835,16.3677333352396,2023-09-01,7.46871896090124
11.9451455834148,8.9385108154417,16.3514691887348,2023-09-08,7.41295837329313
11.7998501246458,8.71394041101823,16.2494644777136,2023-09-15,7.53552406669539
11.6714264629088,8.66872013989114,16.211811214339,2023-09-22,7.5430910744479
11.6029775568122,8.51070241102073,16.198112342517,2023-09-29,7.68740993149625
11.5746220639536,8.57851937044073,16.2588843860692,2023-10-06,7.68036501562844
11.6175787149156,8.50889626583182,16.3041210981522,2023-10-13,7.79522483232043
11.6581818808619,8.61722219020376,16.2475984863616,2023-10-20,7.63037629615786
11.5685153789649,8.47501287640283,16.1614821578812,2023-10-27,7.6864692814784
11.5084499719919,8.40484959185681,16.0919159529718,2023-11-03,7.68706636111502
11.5657079121928,8.47323278045342,16.0901661044639,2023-11-10,7.61693332401048
11.6952150245512,8.60836060755056,16.0247640824851,2023-11-17,7.41640347493454
11.6679997686923,8.59074201935032,15.9699549981253,2023-11-24,7.37921297877497
11.577103920419,8.40319403799305,15.828856222575,2023-12-01,7.42566218458199
11.4811842197774,8.47230844517169,15.538186507574,2023-12-08,7.06587806240229
11.2131430209747,8.40653420221222,15.372875189598,2023-12-15,6.96634098738579
10.9223659724563,8.06456225676327,15.3481137698982,2023-12-22,7.28355151313489
11.2034910638791,8.46087625723133,15.4122370131049,2023-12-29,6.95136075587356
11.186769729508,8.59158392290878,15.2623818998045,2024-01-05,6.67079797689574
11.4809329647475,8.66681896170759,14.988476184015,2024-01-12,6.32165722230742
11.3448880942612,8.53067108462993,14.8291953743548,2024-01-19,6.29852428972484
11.326298328603,8.49055325038132,14.8755186340898,2024-01-26,6.38496538370848
11.3124936689169,8.43029767309157,14.9658978397944,2024-02-02,6.53560016670283
11.4270014650884,8.54599584101053,14.9631237905114,2024-02-09,6.41712794950092
11.4703866878203,8.69182239979373,14.9085452980765,2024-02-16,6.21672289828279
11.3206330612364,8.73013137353834,14.6644262158008,2024-02-23,5.9342948422625
11.1202186892025,8.76387897514304,14.5921595531039,2024-03-01,5.82828057796083
11.0742607963502,8.56631142427517,14.5282887055852,2024-03-08,5.96197728131003
10.2319881202971,7.86275661019804,14.1088584810637,2024-03-15,6.24610187086569
10.1912885526834,7.93261661084783,13.6776839935816,2024-03-22,5.74506738273375
10.1742299491941,7.8048379616645,13.7903332476473,2024-03-29,5.98549528598281
10.1687545564787,7.92999423368084,13.8940689941423,2024-04-05,5.96407476046149
10.2577912355081,8.56834558653694,13.8077708007908,2024-04-12,5.23942521425386
10.2511648755192,8.52734178998954,13.7832301325827,2024-04-19,5.25588834259311
10.1499065999572,8.40604867625333,13.6806758353128,2024-04-26,5.27462715905952
10.1268797702599,8.50043850663987,13.7584112950062,2024-05-03,5.25797278836628
10.1133906024626,8.57378871976418,13.8571330099598,2024-05-10,5.28334429019561
10.1132909243849,8.69833874539188,13.7120758842776,2024-05-17,5.01373713888573
10.0307908200791,8.60527089809926,13.6678880660638,2024-05-24,5.06261716796455
10.0925089623737,8.50253977087207,13.5875406067112,2024-05-31,5.08500083583916
10.1592340342339,8.50628496576954,13.4999523688576,2024-06-07,4.99366740308806
9.53829284052241,7.70383263227466,13.4458850171299,2024-06-14,5.74205238485524
9.5113231760595,7.78895869521695,13.323667185121,2024-06-21,5.53470848990409
9.72697864377692,7.82159694817416,13.4016202118076,2024-06-28,5.58002326363346
9.46719811367988,7.70344482787843,12.5593064472143,2024-07-05,4.8558616193359
8.92696460195993,7.4392326745245,12.2708311943117,2024-07-12,4.83159851978717
8.97790369770041,7.41835099083102,12.3106342400808,2024-07-19,4.89228324924973
8.3912185897722,6.64490940780131,12.2178340824602,2024-07-26,5.5729246746589
8.27917236759033,6.59032489136889,12.022609187557,2024-08-02,5.43228429618812
8.27366341073795,6.60380168969874,12.0534246696342,2024-08-09,5.44962297993543
8.16834780289998,6.63608980447433,11.8261190616156,2024-08-16,5.19002925714124
7.51024313563351,6.39477281216851,10.2269418734492,2024-08-23,3.83216906128073
