,"New Zealand Emissions Trading System",,,,,,,,,,"European Union Emissions Trading System",,,,,,"Korean Emissions Trading System",,,,,,"United Kingdom Emissions Trading Scheme",,,,,,,,"China National Emissions Trading System",,,,,,"Hubei (Pilot) Emissions Trading System",,,,,
Date,"Primary Market","Primary Stability 1","Primary Stability 2","Primary Stability 3","Secondary Market","Secondary Stability 5","Market Currency","Exchange rate NZD/EUR","Exchange rate NZD/USD",,"Primary Market","Secondary Market","Market Currency","Exchange rate EUR/EUR","Exchange rate EUR/USD",,"Primary Market","Secondary Market","Market Currency","Exchange rate KRW/EUR","Exchange rate KRW/USD",,"Primary Market","Primary Stability 1","Primary Stability 2","Secondary Market","Market Currency","Exchange rate GBP/EUR","Exchange rate GBP/USD",,"Primary Market","Secondary Market","Market Currency","Exchange rate CNY/EUR","Exchange rate CNY/USD",,"Primary Market","Secondary Market","Market Currency","Exchange rate CNY/EUR","Exchange rate CNY/USD",
2014-11-24,,,,,4.27,25,NZD,0.627963006,0.78320802,,7.02,7.05,EUR,1,1.24722,,,,,,,,,,,,,,,,,,,,,,,24.15,CNY,0.130491836,0.162752028,
2014-11-25,,,,,4.27,25,NZD,0.627963006,0.78320802,,7.05,7.12,EUR,1,1.24722,,,,,,,,,,,,,,,,,,,,,,,24,CNY,0.130491836,0.162752028,
2014-11-26,,,,,4.27,25,NZD,0.627963006,0.78320802,,6.9,7.17,EUR,1,1.24722,,,,,,,,,,,,,,,,,,,,,,,24.16,CNY,0.130491836,0.162752028,
2014-11-27,,,,,4.32,25,NZD,0.627963006,0.78320802,,7.09,7.09,EUR,1,1.24722,,,,,,,,,,,,,,,,,,,,,,,24.22,CNY,0.130491836,0.162752028,
2014-11-28,,,,,4.4,25,NZD,0.627963006,0.78320802,,7.02,7.03,EUR,1,1.24722,,,,,,,,,,,,,,,,,,,,,,,24.23,CNY,0.130491836,0.162752028,
2014-12-01,,,,,4.4,25,NZD,0.629613599,0.776397516,,6.95,7.07,EUR,1,1.233133333,,,,,,,,,,,,,,,,,,,,,,,24.26,CNY,0.132415629,0.163286126,
2014-12-02,,,,,4.85,25,NZD,0.629613599,0.776397516,,7,6.86,EUR,1,1.233133333,,,,,,,,,,,,,,,,,,,,,,,24.21,CNY,0.132415629,0.163286126,
2014-12-03,,,,,4.9,25,NZD,0.629613599,0.776397516,,,6.9,EUR,1,1.233133333,,,,,,,,,,,,,,,,,,,,,,,24.21,CNY,0.132415629,0.163286126,
2014-12-04,,,,,4.95,25,NZD,0.629613599,0.776397516,,6.77,6.84,EUR,1,1.233133333,,,,,,,,,,,,,,,,,,,,,,,24.36,CNY,0.132415629,0.163286126,
2014-12-05,,,,,4.95,25,NZD,0.629613599,0.776397516,,6.66,6.66,EUR,1,1.233133333,,,,,,,,,,,,,,,,,,,,,,,24.22,CNY,0.132415629,0.163286126,
2014-12-08,,,,,4.95,25,NZD,0.629613599,0.776397516,,6.58,6.67,EUR,1,1.233133333,,,,,,,,,,,,,,,,,,,,,,,23.84,CNY,0.132415629,0.163286126,
2014-12-09,,,,,5.6,25,NZD,0.629613599,0.776397516,,6.6,6.74,EUR,1,1.233133333,,,,,,,,,,,,,,,,,,,,,,,24.39,CNY,0.132415629,0.163286126,
2014-12-10,,,,,5.25,25,NZD,0.629613599,0.776397516,,,6.54,EUR,1,1.233133333,,,,,,,,,,,,,,,,,,,,,,,24.29,CNY,0.132415629,0.163286126,
2014-12-11,,,,,5.5,25,NZD,0.629613599,0.776397516,,6.65,6.71,EUR,1,1.233133333,,,,,,,,,,,,,,,,,,,,,,,24.29,CNY,0.132415629,0.163286126,
2014-12-12,,,,,5.4,25,NZD,0.629613599,0.776397516,,6.64,6.66,EUR,1,1.233133333,,,,,,,,,,,,,,,,,,,,,,,24.31,CNY,0.132415629,0.163286126,
2014-12-15,,,,,5.4,25,NZD,0.629613599,0.776397516,,6.6,6.87,EUR,1,1.233133333,,,,,,,,,,,,,,,,,,,,,,,24.29,CNY,0.132415629,0.163286126,
2014-12-16,,,,,5.5,25,NZD,0.629613599,0.776397516,,6.93,6.89,EUR,1,1.233133333,,,,,,,,,,,,,,,,,,,,,,,24.15,CNY,0.132415629,0.163286126,
2014-12-17,,,,,5.4,25,NZD,0.629613599,0.776397516,,,6.97,EUR,1,1.233133333,,,,,,,,,,,,,,,,,,,,,,,24.31,CNY,0.132415629,0.163286126,
2014-12-18,,,,,5.55,25,NZD,0.629613599,0.776397516,,,7.03,EUR,1,1.233133333,,,,,,,,,,,,,,,,,,,,,,,24.02,CNY,0.132415629,0.163286126,
2014-12-19,,,,,5.55,25,NZD,0.629613599,0.776397516,,,7.05,EUR,1,1.233133333,,,,,,,,,,,,,,,,,,,,,,,24.09,CNY,0.132415629,0.163286126,
2014-12-22,,,,,5.6,25,NZD,0.629613599,0.776397516,,,7.09,EUR,1,1.233133333,,,,,,,,,,,,,,,,,,,,,,,24.14,CNY,0.132415629,0.163286126,
2014-12-23,,,,,5.75,25,NZD,0.629613599,0.776397516,,,7.24,EUR,1,1.233133333,,,,,,,,,,,,,,,,,,,,,,,24.12,CNY,0.132415629,0.163286126,
2014-12-24,,,,,5.75,25,NZD,0.629613599,0.776397516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.07,CNY,0.132415629,0.163286126,
2014-12-29,,,,,6.25,25,NZD,0.629613599,0.776397516,,,7.24,EUR,1,1.233133333,,,,,,,,,,,,,,,,,,,,,,,24.15,CNY,0.132415629,0.163286126,
2014-12-30,,,,,6.4,25,NZD,0.629613599,0.776397516,,,7.2,EUR,1,1.233133333,,,,,,,,,,,,,,,,,,,,,,,24.08,CNY,0.132415629,0.163286126,
2014-12-31,,,,,6.4,25,NZD,0.629613599,0.776397516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.01,CNY,0.132415629,0.163286126,
2015-01-05,,,,,6,25,NZD,0.65741192,0.764000306,,,6.91,EUR,1,1.162133333,,,,,,,,,,,,,,,,,,,,,,,24.06,CNY,0.140432921,0.163201778,
2015-01-06,,,,,6.07,25,NZD,0.65741192,0.764000306,,,6.78,EUR,1,1.162133333,,,,,,,,,,,,,,,,,,,,,,,24.21,CNY,0.140432921,0.163201778,
2015-01-07,,,,,6,25,NZD,0.65741192,0.764000306,,,6.77,EUR,1,1.162133333,,,,,,,,,,,,,,,,,,,,,,,24.08,CNY,0.140432921,0.163201778,
2015-01-08,,,,,6.1,25,NZD,0.65741192,0.764000306,,6.7,6.81,EUR,1,1.162133333,,,,,,,,,,,,,,,,,,,,,,,24.25,CNY,0.140432921,0.163201778,
2015-01-09,,,,,6.1,25,NZD,0.65741192,0.764000306,,6.71,6.71,EUR,1,1.162133333,,,,,,,,,,,,,,,,,,,,,,,24.18,CNY,0.140432921,0.163201778,
2015-01-12,,,,,5.97,25,NZD,0.65741192,0.764000306,,6.59,6.71,EUR,1,1.162133333,,,8640,KRW,0.000790264,0.000918392,,,,,,,,,,,,,,,,,24.12,CNY,0.140432921,0.163201778,
2015-01-13,,,,,6,25,NZD,0.65741192,0.764000306,,6.77,7.29,EUR,1,1.162133333,,,9500,KRW,0.000790264,0.000918392,,,,,,,,,,,,,,,,,24.19,CNY,0.140432921,0.163201778,
2015-01-14,,,,,6.15,25,NZD,0.65741192,0.764000306,,6.99,7.17,EUR,1,1.162133333,,,9510,KRW,0.000790264,0.000918392,,,,,,,,,,,,,,,,,24.11,CNY,0.140432921,0.163201778,
2015-01-15,,,,,6,25,NZD,0.65741192,0.764000306,,7.1,7.14,EUR,1,1.162133333,,,9580,KRW,0.000790264,0.000918392,,,,,,,,,,,,,,,,,24.11,CNY,0.140432921,0.163201778,
2015-01-16,,,,,6.05,25,NZD,0.65741192,0.764000306,,7.05,7.13,EUR,1,1.162133333,,,9610,KRW,0.000790264,0.000918392,,,,,,,,,,,,,,,,,24.04,CNY,0.140432921,0.163201778,
2015-01-20,,,,,6,25,NZD,0.65741192,0.764000306,,7.25,7.17,EUR,1,1.162133333,,,9890,KRW,0.000790264,0.000918392,,,,,,,,,,,,,,,,,24.04,CNY,0.140432921,0.163201778,
2015-01-21,,,,,6,25,NZD,0.65741192,0.764000306,,,7.3,EUR,1,1.162133333,,,9910,KRW,0.000790264,0.000918392,,,,,,,,,,,,,,,,,24.1,CNY,0.140432921,0.163201778,
2015-01-22,,,,,6,25,NZD,0.65741192,0.764000306,,7.02,6.79,EUR,1,1.162133333,,,9920,KRW,0.000790264,0.000918392,,,,,,,,,,,,,,,,,23.8,CNY,0.140432921,0.163201778,
2015-01-23,,,,,6,25,NZD,0.65741192,0.764000306,,6.81,6.8,EUR,1,1.162133333,,,9920,KRW,0.000790264,0.000918392,,,,,,,,,,,,,,,,,24.1,CNY,0.140432921,0.163201778,
2015-01-27,,,,,5.95,25,NZD,0.65741192,0.764000306,,6.82,6.83,EUR,1,1.162133333,,,9930,KRW,0.000790264,0.000918392,,,,,,,,,,,,,,,,,24.09,CNY,0.140432921,0.163201778,
2015-01-28,,,,,6,25,NZD,0.65741192,0.764000306,,6.76,6.95,EUR,1,1.162133333,,,9930,KRW,0.000790264,0.000918392,,,,,,,,,,,,,,,,,24.08,CNY,0.140432921,0.163201778,
2015-01-29,,,,,6.05,25,NZD,0.65741192,0.764000306,,6.92,7.06,EUR,1,1.162133333,,,9960,KRW,0.000790264,0.000918392,,,,,,,,,,,,,,,,,23.78,CNY,0.140432921,0.163201778,
2015-01-30,,,,,5.95,25,NZD,0.65741192,0.764000306,,6.96,7.08,EUR,1,1.162133333,,,9960,KRW,0.000790264,0.000918392,,,,,,,,,,,,,,,,,24.4,CNY,0.140432921,0.163201778,
2015-02-02,,,,,6.1,25,NZD,0.655861574,0.744379932,,7.06,7.12,EUR,1,1.134965,,,9960,KRW,0.000802153,0.000910415,,,,,,,,,,,,,,,,,24.19,CNY,0.143631263,0.163016457,
2015-02-03,,,,,6.1,25,NZD,0.655861574,0.744379932,,7.06,7.07,EUR,1,1.134965,,,9960,KRW,0.000802153,0.000910415,,,,,,,,,,,,,,,,,24.16,CNY,0.143631263,0.163016457,
2015-02-05,,,,,6.02,25,NZD,0.655861574,0.744379932,,6.87,7,EUR,1,1.134965,,,9960,KRW,0.000802153,0.000910415,,,,,,,,,,,,,,,,,24.1,CNY,0.143631263,0.163016457,
2015-02-09,,,,,5.9,25,NZD,0.655861574,0.744379932,,6.86,6.92,EUR,1,1.134965,,,9970,KRW,0.000802153,0.000910415,,,,,,,,,,,,,,,,,24.03,CNY,0.143631263,0.163016457,
2015-02-10,,,,,5.92,25,NZD,0.655861574,0.744379932,,6.88,7.08,EUR,1,1.134965,,,10000,KRW,0.000802153,0.000910415,,,,,,,,,,,,,,,,,24.07,CNY,0.143631263,0.163016457,
2015-02-11,,,,,5.95,25,NZD,0.655861574,0.744379932,,6.87,7.22,EUR,1,1.134965,,,10000,KRW,0.000802153,0.000910415,,,,,,,,,,,,,,,,,24.11,CNY,0.143631263,0.163016457,
2015-02-12,,,,,6,25,NZD,0.655861574,0.744379932,,7.29,7.4,EUR,1,1.134965,,,10000,KRW,0.000802153,0.000910415,,,,,,,,,,,,,,,,,24.12,CNY,0.143631263,0.163016457,
2015-02-13,,,,,6,25,NZD,0.655861574,0.744379932,,7.35,7.63,EUR,1,1.134965,,,10000,KRW,0.000802153,0.000910415,,,,,,,,,,,,,,,,,24.13,CNY,0.143631263,0.163016457,
2015-02-16,,,,,5.95,25,NZD,0.655861574,0.744379932,,7.66,7.66,EUR,1,1.134965,,,10000,KRW,0.000802153,0.000910415,,,,,,,,,,,,,,,,,23.84,CNY,0.143631263,0.163016457,
2015-02-17,,,,,5.95,25,NZD,0.655861574,0.744379932,,7.62,7.48,EUR,1,1.134965,,,10000,KRW,0.000802153,0.000910415,,,,,,,,,,,,,,,,,21.44,CNY,0.143631263,0.163016457,
2015-02-18,,,,,5.97,25,NZD,0.655861574,0.744379932,,,7.5,EUR,1,1.134965,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-19,,,,,5.97,25,NZD,0.655861574,0.744379932,,7.37,7.34,EUR,1,1.134965,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-20,,,,,5.97,25,NZD,0.655861574,0.744379932,,7.26,7.31,EUR,1,1.134965,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-23,,,,,5.97,25,NZD,0.655861574,0.744379932,,7.2,7.67,EUR,1,1.134965,,,10100,KRW,0.000802153,0.000910415,,,,,,,,,,,,,,,,,,,,,
2015-02-24,,,,,5.85,25,NZD,0.655861574,0.744379932,,7.66,7.44,EUR,1,1.134965,,,10100,KRW,0.000802153,0.000910415,,,,,,,,,,,,,,,,,,,,,
2015-02-25,,,,,5.86,25,NZD,0.655861574,0.744379932,,7.35,7.39,EUR,1,1.134965,,,10100,KRW,0.000802153,0.000910415,,,,,,,,,,,,,,,,,,,,,
2015-02-26,,,,,5.9,25,NZD,0.655861574,0.744379932,,7.29,7.07,EUR,1,1.134965,,,10100,KRW,0.000802153,0.000910415,,,,,,,,,,,,,,,,,,,,,
2015-02-27,,,,,5.9,25,NZD,0.655861574,0.744379932,,6.93,7.08,EUR,1,1.134965,,,10100,KRW,0.000802153,0.000910415,,,,,,,,,,,,,,,,,,,,,
2015-03-02,,,,,6.05,25,NZD,0.689513189,0.747272456,,6.9,6.95,EUR,1,1.083768182,,,10100,KRW,0.000829347,0.00089882,,,,,,,,,,,,,,,,,23.58,CNY,0.150020227,0.162587149,
2015-03-03,,,,,6.15,25,NZD,0.689513189,0.747272456,,6.82,6.74,EUR,1,1.083768182,,,10100,KRW,0.000829347,0.00089882,,,,,,,,,,,,,,,,,23.58,CNY,0.150020227,0.162587149,
2015-03-04,,,,,6.25,25,NZD,0.689513189,0.747272456,,,6.99,EUR,1,1.083768182,,,10100,KRW,0.000829347,0.00089882,,,,,,,,,,,,,,,,,23.34,CNY,0.150020227,0.162587149,
2015-03-05,,,,,6.1,25,NZD,0.689513189,0.747272456,,6.96,6.75,EUR,1,1.083768182,,,10100,KRW,0.000829347,0.00089882,,,,,,,,,,,,,,,,,23.02,CNY,0.150020227,0.162587149,
2015-03-06,,,,,6.1,25,NZD,0.689513189,0.747272456,,6.7,6.81,EUR,1,1.083768182,,,10100,KRW,0.000829347,0.00089882,,,,,,,,,,,,,,,,,24.79,CNY,0.150020227,0.162587149,
2015-03-09,,,,,6.17,25,NZD,0.689513189,0.747272456,,6.66,6.69,EUR,1,1.083768182,,,10100,KRW,0.000829347,0.00089882,,,,,,,,,,,,,,,,,24.65,CNY,0.150020227,0.162587149,
2015-03-10,,,,,6.25,25,NZD,0.689513189,0.747272456,,6.67,6.8,EUR,1,1.083768182,,,10100,KRW,0.000829347,0.00089882,,,,,,,,,,,,,,,,,24.91,CNY,0.150020227,0.162587149,
2015-03-11,,,,,6.35,25,NZD,0.689513189,0.747272456,,6.48,6.75,EUR,1,1.083768182,,,10100,KRW,0.000829347,0.00089882,,,,,,,,,,,,,,,,,23.71,CNY,0.150020227,0.162587149,
2015-03-12,,,,,6.4,25,NZD,0.689513189,0.747272456,,6.61,6.42,EUR,1,1.083768182,,,10100,KRW,0.000829347,0.00089882,,,,,,,,,,,,,,,,,24.52,CNY,0.150020227,0.162587149,
2015-03-13,,,,,6.45,25,NZD,0.689513189,0.747272456,,6.26,6.49,EUR,1,1.083768182,,,10100,KRW,0.000829347,0.00089882,,,,,,,,,,,,,,,,,26.52,CNY,0.150020227,0.162587149,
2015-03-16,,,,,6.45,25,NZD,0.689513189,0.747272456,,6.36,6.48,EUR,1,1.083768182,,,10100,KRW,0.000829347,0.00089882,,,,,,,,,,,,,,,,,25.98,CNY,0.150020227,0.162587149,
2015-03-17,,,,,6.45,25,NZD,0.689513189,0.747272456,,6.45,6.74,EUR,1,1.083768182,,,10100,KRW,0.000829347,0.00089882,,,,,,,,,,,,,,,,,26.57,CNY,0.150020227,0.162587149,
2015-03-18,,,,,6.45,25,NZD,0.689513189,0.747272456,,,6.74,EUR,1,1.083768182,,,10100,KRW,0.000829347,0.00089882,,,,,,,,,,,,,,,,,26.06,CNY,0.150020227,0.162587149,
2015-03-19,,,,,6.55,25,NZD,0.689513189,0.747272456,,6.7,6.68,EUR,1,1.083768182,,,10100,KRW,0.000829347,0.00089882,,,,,,,,,,,,,,,,,25.84,CNY,0.150020227,0.162587149,
2015-03-20,,,,,6.55,25,NZD,0.689513189,0.747272456,,6.7,7.01,EUR,1,1.083768182,,,10100,KRW,0.000829347,0.00089882,,,,,,,,,,,,,,,,,25.93,CNY,0.150020227,0.162587149,
2015-03-23,,,,,6.5,25,NZD,0.689513189,0.747272456,,6.94,7.04,EUR,1,1.083768182,,,10100,KRW,0.000829347,0.00089882,,,,,,,,,,,,,,,,,26.02,CNY,0.150020227,0.162587149,
2015-03-24,,,,,6.45,25,NZD,0.689513189,0.747272456,,7.02,7.05,EUR,1,1.083768182,,,10100,KRW,0.000829347,0.00089882,,,,,,,,,,,,,,,,,26.14,CNY,0.150020227,0.162587149,
2015-03-25,,,,,6.55,25,NZD,0.689513189,0.747272456,,6.77,6.96,EUR,1,1.083768182,,,10100,KRW,0.000829347,0.00089882,,,,,,,,,,,,,,,,,25.9,CNY,0.150020227,0.162587149,
2015-03-26,,,,,6.5,25,NZD,0.689513189,0.747272456,,7,6.95,EUR,1,1.083768182,,,10100,KRW,0.000829347,0.00089882,,,,,,,,,,,,,,,,,24.5,CNY,0.150020227,0.162587149,
2015-03-27,,,,,6.6,25,NZD,0.689513189,0.747272456,,6.9,6.79,EUR,1,1.083768182,,,10100,KRW,0.000829347,0.00089882,,,,,,,,,,,,,,,,,23.35,CNY,0.150020227,0.162587149,
2015-03-30,,,,,6.57,25,NZD,0.689513189,0.747272456,,6.81,6.88,EUR,1,1.083768182,,,10100,KRW,0.000829347,0.00089882,,,,,,,,,,,,,,,,,22.14,CNY,0.150020227,0.162587149,
2015-03-31,,,,,6.6,25,NZD,0.689513189,0.747272456,,6.79,6.91,EUR,1,1.083768182,,,10100,KRW,0.000829347,0.00089882,,,,,,,,,,,,,,,,,25.83,CNY,0.150020227,0.162587149,
2015-04-01,,,,,6.6,25,NZD,0.70349892,0.75832259,,,7.15,EUR,1,1.07793,,,10100,KRW,0.000852152,0.00091856,,,,,,,,,,,,,,,,,25.71,CNY,0.151343798,0.16313802,
2015-04-02,,,,,6.7,25,NZD,0.70349892,0.75832259,,7.14,7.15,EUR,1,1.07793,,,10100,KRW,0.000852152,0.00091856,,,,,,,,,,,,,,,,,24.94,CNY,0.151343798,0.16313802,
2015-04-07,,,,,6.7,25,NZD,0.70349892,0.75832259,,7.08,7.1,EUR,1,1.07793,,,10100,KRW,0.000852152,0.00091856,,,,,,,,,,,,,,,,,23.73,CNY,0.151343798,0.16313802,
2015-04-08,,,,,6.52,25,NZD,0.70349892,0.75832259,,,7.12,EUR,1,1.07793,,,10100,KRW,0.000852152,0.00091856,,,,,,,,,,,,,,,,,23.74,CNY,0.151343798,0.16313802,
2015-04-09,,,,,6.55,25,NZD,0.70349892,0.75832259,,7.12,7.02,EUR,1,1.07793,,,10100,KRW,0.000852152,0.00091856,,,,,,,,,,,,,,,,,25.05,CNY,0.151343798,0.16313802,
2015-04-10,,,,,6.55,25,NZD,0.70349892,0.75832259,,6.96,6.98,EUR,1,1.07793,,,10100,KRW,0.000852152,0.00091856,,,,,,,,,,,,,,,,,25.86,CNY,0.151343798,0.16313802,
2015-04-13,,,,,6.6,25,NZD,0.70349892,0.75832259,,6.82,6.8,EUR,1,1.07793,,,10100,KRW,0.000852152,0.00091856,,,,,,,,,,,,,,,,,25.28,CNY,0.151343798,0.16313802,
2015-04-14,,,,,6.55,25,NZD,0.70349892,0.75832259,,6.77,6.8,EUR,1,1.07793,,,10100,KRW,0.000852152,0.00091856,,,,,,,,,,,,,,,,,25.39,CNY,0.151343798,0.16313802,
2015-04-15,,,,,6.55,25,NZD,0.70349892,0.75832259,,,6.86,EUR,1,1.07793,,,10100,KRW,0.000852152,0.00091856,,,,,,,,,,,,,,,,,25.28,CNY,0.151343798,0.16313802,
2015-04-16,,,,,6.5,25,NZD,0.70349892,0.75832259,,6.82,6.89,EUR,1,1.07793,,,10100,KRW,0.000852152,0.00091856,,,,,,,,,,,,,,,,,24.86,CNY,0.151343798,0.16313802,
2015-04-17,,,,,6.3,25,NZD,0.70349892,0.75832259,,6.83,6.82,EUR,1,1.07793,,,10100,KRW,0.000852152,0.00091856,,,,,,,,,,,,,,,,,24.73,CNY,0.151343798,0.16313802,
2015-04-20,,,,,6.27,25,NZD,0.70349892,0.75832259,,6.88,7.12,EUR,1,1.07793,,,10250,KRW,0.000852152,0.00091856,,,,,,,,,,,,,,,,,25.52,CNY,0.151343798,0.16313802,
2015-04-21,,,,,6.1,25,NZD,0.70349892,0.75832259,,7.07,7.08,EUR,1,1.07793,,,10250,KRW,0.000852152,0.00091856,,,,,,,,,,,,,,,,,25.48,CNY,0.151343798,0.16313802,
2015-04-22,,,,,6.17,25,NZD,0.70349892,0.75832259,,6.75,7.1,EUR,1,1.07793,,,10250,KRW,0.000852152,0.00091856,,,,,,,,,,,,,,,,,25.38,CNY,0.151343798,0.16313802,
2015-04-23,,,,,6.15,25,NZD,0.70349892,0.75832259,,7.06,7.26,EUR,1,1.07793,,,10300,KRW,0.000852152,0.00091856,,,,,,,,,,,,,,,,,25.29,CNY,0.151343798,0.16313802,
2015-04-24,,,,,6.15,25,NZD,0.70349892,0.75832259,,7.27,7.28,EUR,1,1.07793,,,10300,KRW,0.000852152,0.00091856,,,,,,,,,,,,,,,,,24.65,CNY,0.151343798,0.16313802,
2015-04-28,,,,,6.05,25,NZD,0.70349892,0.75832259,,7.16,7.35,EUR,1,1.07793,,,10300,KRW,0.000852152,0.00091856,,,,,,,,,,,,,,,,,25.43,CNY,0.151343798,0.16313802,
2015-04-29,,,,,6,25,NZD,0.70349892,0.75832259,,,7.47,EUR,1,1.07793,,,10300,KRW,0.000852152,0.00091856,,,,,,,,,,,,,,,,,23.56,CNY,0.151343798,0.16313802,
2015-04-30,,,,,6.05,25,NZD,0.70349892,0.75832259,,7.52,7.39,EUR,1,1.07793,,,10300,KRW,0.000852152,0.00091856,,,,,,,,,,,,,,,,,24.76,CNY,0.151343798,0.16313802,
2015-05-01,,,,,6.07,25,NZD,0.663189281,0.739426205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-04,,,,,6.07,25,NZD,0.663189281,0.739426205,,,7.61,EUR,1,1.114955,,,10300,KRW,0.000821884,0.000916364,,,,,,,,,,,,,,,,,25.97,CNY,0.146691985,0.163554962,
2015-05-05,,,,,6.05,25,NZD,0.663189281,0.739426205,,7.5,7.57,EUR,1,1.114955,,,,,,,,,,,,,,,,,,,,,,,26.53,CNY,0.146691985,0.163554962,
2015-05-06,,,,,6,25,NZD,0.663189281,0.739426205,,7.25,7.54,EUR,1,1.114955,,,10300,KRW,0.000821884,0.000916364,,,,,,,,,,,,,,,,,27.22,CNY,0.146691985,0.163554962,
2015-05-07,,,,,5.95,25,NZD,0.663189281,0.739426205,,7.5,7.43,EUR,1,1.114955,,,10300,KRW,0.000821884,0.000916364,,,,,,,,,,,,,,,,,27.55,CNY,0.146691985,0.163554962,
2015-05-08,,,,,5.95,25,NZD,0.663189281,0.739426205,,7.43,7.54,EUR,1,1.114955,,,10300,KRW,0.000821884,0.000916364,,,,,,,,,,,,,,,,,27.35,CNY,0.146691985,0.163554962,
2015-05-11,,,,,5.95,25,NZD,0.663189281,0.739426205,,7.5,7.62,EUR,1,1.114955,,,10300,KRW,0.000821884,0.000916364,,,,,,,,,,,,,,,,,27.21,CNY,0.146691985,0.163554962,
2015-05-12,,,,,5.75,25,NZD,0.663189281,0.739426205,,7.62,7.63,EUR,1,1.114955,,,10300,KRW,0.000821884,0.000916364,,,,,,,,,,,,,,,,,26.95,CNY,0.146691985,0.163554962,
2015-05-13,,,,,5.75,25,NZD,0.663189281,0.739426205,,,7.61,EUR,1,1.114955,,,10300,KRW,0.000821884,0.000916364,,,,,,,,,,,,,,,,,26.96,CNY,0.146691985,0.163554962,
2015-05-14,,,,,5.72,25,NZD,0.663189281,0.739426205,,,7.56,EUR,1,1.114955,,,10300,KRW,0.000821884,0.000916364,,,,,,,,,,,,,,,,,25.54,CNY,0.146691985,0.163554962,
2015-05-15,,,,,5.75,25,NZD,0.663189281,0.739426205,,7.48,7.58,EUR,1,1.114955,,,10300,KRW,0.000821884,0.000916364,,,,,,,,,,,,,,,,,24.23,CNY,0.146691985,0.163554962,
2015-05-18,,,,,5.5,25,NZD,0.663189281,0.739426205,,7.54,7.6,EUR,1,1.114955,,,10300,KRW,0.000821884,0.000916364,,,,,,,,,,,,,,,,,25.81,CNY,0.146691985,0.163554962,
2015-05-19,,,,,5.4,25,NZD,0.663189281,0.739426205,,7.51,7.39,EUR,1,1.114955,,,10300,KRW,0.000821884,0.000916364,,,,,,,,,,,,,,,,,25.49,CNY,0.146691985,0.163554962,
2015-05-20,,,,,5.2,25,NZD,0.663189281,0.739426205,,7.38,7.35,EUR,1,1.114955,,,10300,KRW,0.000821884,0.000916364,,,,,,,,,,,,,,,,,25.24,CNY,0.146691985,0.163554962,
2015-05-21,,,,,5.25,25,NZD,0.663189281,0.739426205,,7.3,7.31,EUR,1,1.114955,,,10300,KRW,0.000821884,0.000916364,,,,,,,,,,,,,,,,,25.8,CNY,0.146691985,0.163554962,
2015-05-22,,,,,5.15,25,NZD,0.663189281,0.739426205,,7.25,7.28,EUR,1,1.114955,,,10300,KRW,0.000821884,0.000916364,,,,,,,,,,,,,,,,,26.19,CNY,0.146691985,0.163554962,
2015-05-25,,,,,5.2,25,NZD,0.663189281,0.739426205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.28,CNY,0.146691985,0.163554962,
2015-05-26,,,,,5.25,25,NZD,0.663189281,0.739426205,,7.28,7.23,EUR,1,1.114955,,,10300,KRW,0.000821884,0.000916364,,,,,,,,,,,,,,,,,25.4,CNY,0.146691985,0.163554962,
2015-05-27,,,,,5.25,25,NZD,0.663189281,0.739426205,,,7.18,EUR,1,1.114955,,,10300,KRW,0.000821884,0.000916364,,,,,,,,,,,,,,,,,25.53,CNY,0.146691985,0.163554962,
2015-05-28,,,,,5.25,25,NZD,0.663189281,0.739426205,,7.2,7.19,EUR,1,1.114955,,,10300,KRW,0.000821884,0.000916364,,,,,,,,,,,,,,,,,25.33,CNY,0.146691985,0.163554962,
2015-05-29,,,,,5.25,25,NZD,0.663189281,0.739426205,,7.22,7.31,EUR,1,1.114955,,,10300,KRW,0.000821884,0.000916364,,,,,,,,,,,,,,,,,24.96,CNY,0.146691985,0.163554962,
2015-06-02,,,,,5.25,25,NZD,0.623377546,0.699007409,,7.26,7.44,EUR,1,1.121322727,,,10300,KRW,0.000801838,0.000899119,,,,,,,,,,,,,,,,,25.34,CNY,0.145811606,0.163501867,
2015-06-03,,,,,5.15,25,NZD,0.623377546,0.699007409,,,7.49,EUR,1,1.121322727,,,10300,KRW,0.000801838,0.000899119,,,,,,,,,,,,,,,,,25.48,CNY,0.145811606,0.163501867,
2015-06-04,,,,,5.4,25,NZD,0.623377546,0.699007409,,,7.4,EUR,1,1.121322727,,,10300,KRW,0.000801838,0.000899119,,,,,,,,,,,,,,,,,27.5,CNY,0.145811606,0.163501867,
2015-06-05,,,,,5.4,25,NZD,0.623377546,0.699007409,,7.4,7.41,EUR,1,1.121322727,,,10300,KRW,0.000801838,0.000899119,,,,,,,,,,,,,,,,,25.78,CNY,0.145811606,0.163501867,
2015-06-08,,,,,5.55,25,NZD,0.623377546,0.699007409,,7.38,7.46,EUR,1,1.121322727,,,10300,KRW,0.000801838,0.000899119,,,,,,,,,,,,,,,,,25.56,CNY,0.145811606,0.163501867,
