"","EUA","NZU","HBEA","CCA","KAU","ACCU","RGGI","EUA","NZU","HBEA","CCA","KAU","ACCU","RGGI","EUA","NZU","HBEA","CCA","KAU","ACCU","RGGI"
"2019-08-23",-8.99029909639901,29.9046312304568,-0.183678787255589,-4.24237477239632,0.877001112009265,-7.80210263967224,-9.56317704674287,-12.3374764040156,48.0126084489774,-4.26386421296867,0.606385176639719,-1.80609310088332,-21.3697220057736,-8.84183790197601,-0.42783290983723,21.4239158892588,-10.7635290736576,-1.89627699347535,5.08458206220556,-10.0769819342808,-3.34387704021338
"2019-08-30",-10.0896974181352,29.9303079415319,-0.55182630181488,-3.80110353854573,1.249055395907,-7.53195395131944,-9.20478212762358,-13.160914460952,43.5048359953173,-4.05052811081462,-0.444416428947857,-0.312624915863296,-18.2623691403596,-7.27398293837995,-0.590733752900169,23.6421567793213,-10.8484633116491,-3.0750953359982,3.67818438796488,-8.9829169560817,-3.82313181065701
"2019-09-06",-11.1739234674683,29.6593185043202,-0.931868548555827,-2.85211400807438,1.63680611722374,-7.23203900492543,-9.10617959252006,-11.9459155225514,41.2705232338538,-3.42342251097862,-0.452599965470203,-0.156048583247703,-18.6946136570769,-6.59792299452889,-0.582758665683411,23.800941715923,-9.8759584413255,-2.72792044320244,3.76393514054179,-9.30752193088065,-5.07071737537284
"2019-09-13",-8.25622891903988,24.8764581921296,-1.16810175258384,-1.41186916711757,1.76462783412831,-7.77837547900385,-8.02651070851278,-11.455960649804,37.445620745148,-3.83902544962644,1.8944635612917,0.5545107234553,-18.4222082617871,-6.17740066867746,-0.0073591638906354,23.8917510472555,-10.0721165116359,-1.57312652798542,1.55633404178714,-9.94380570529545,-3.85167718023527
"2019-09-20",-7.48343347225941,21.1374028186499,-1.03612738734074,-0.655086190526578,1.81298760827622,-8.47490446649775,-5.30083891030166,-8.89348709146414,36.2589760660875,-3.01422362133474,1.23847178279301,0.318984317130385,-20.7699842391857,-5.13873721402622,0.789163301113646,19.8967383634629,-9.98183293909009,-0.531551997001316,2.66943783200556,-8.77690437745943,-4.06505018303131
"2019-09-27",-7.03987932237124,19.0282248538252,-1.20343292392809,-0.53853878436075,1.49977202775373,-7.07687393165622,-4.6692719192626,-8.23954097585091,30.0344629183218,-3.12627817448499,0.998595330581427,0.302513021744753,-14.7869422696192,-5.18280985069285,1.80195952002181,19.8987888402613,-10.433977890146,-0.0166645260017972,2.68289634804106,-10.009435527915,-3.92356676426138
"2019-10-04",-9.04365875698369,19.5364586673927,-1.62807604445109,-0.578294704958532,1.66904468244414,-5.81351170503395,-4.14196213840955,-5.90989230415102,30.838395173783,-2.07370062281618,0.805905974006807,0.140075160776084,-18.9037706351172,-4.89701274648149,0.280025701054944,20.8896182255898,-10.6228160465128,0.817011271735694,2.98438973744491,-10.0151225527332,-4.33310633657937
"2019-10-11",-9.51192716882463,20.3599548160602,-1.63846409164187,-1.12280543273688,1.6033078074048,-5.82466891818218,-3.8653970120794,-6.867992808199,33.3503907282244,-1.72746164479457,0.0648701148124093,0.263375656413608,-20.0596948332114,-5.02348721324546,0.032190333908737,21.2432958536403,-9.90525219804135,-0.112245575910023,3.39802084848968,-9.81128197459822,-4.84472728748912
"2019-10-18",-10.7103292716526,22.1731907101118,-1.77910561128576,-1.52213410335892,1.96688303289659,-5.73743013565716,-4.39107462105391,-8.76792665039324,37.2504101775349,-2.09493130938982,-0.264578892007421,-0.791819945503109,-20.3221408489202,-5.00901253132112,0.745032680231789,20.1264943482092,-9.92178048055731,-0.653506662191553,2.59759111555518,-10.2402819245204,-2.65354907672685
"2019-10-25",-9.78907795957473,21.9215783210914,-1.85373968398924,-1.745622505214,2.122520752219,-5.47873425566397,-5.17692466886843,-6.7415145928617,37.3784332270709,-1.53287703578533,-2.01461479626245,-0.358270893829737,-21.4730828618163,-5.25807304651535,0.722003473294073,20.3838540816762,-9.81661492594507,-0.898970262679477,2.9636005457089,-8.9021281308243,-4.45174478123028
"2019-11-01",-9.76210819587492,21.9856561496169,-1.96871671057912,-1.48077880208651,2.82128842326186,-6.29435220793708,-5.3009886564011,-6.32225090111198,37.1530962812951,-1.67908745639044,-2.95067327000504,-0.295488927115549,-20.3021177976657,-5.60347792900635,1.38256750690867,20.5614629817201,-9.05750926306674,-0.524379617729466,3.21708663335438,-9.41474834578025,-6.16447989540673
"2019-11-08",-9.97015297365949,21.1262050757576,-0.52112230117249,0.0587692918300959,2.06982410906414,-7.14798115755036,-5.61554204426953,-4.97430236114957,28.2630997596408,-0.619457896577781,-3.14476528281376,0.0556389267491681,-15.5081989522429,-4.07201419360589,1.9303798400454,20.9267007484103,-9.04086153671189,-1.40316500729877,3.21393162821325,-9.18906733521606,-6.43791833744221
"2019-11-15",-10.7929276563269,20.2389195757063,-0.579308942060372,-0.102112280057844,3.30016681921515,-6.42151772355611,-5.64321979292022,-4.66920262547601,28.1567343400731,-0.56479112695576,-3.79818820595798,0.437726738972327,-13.7961672580834,-5.76611186257224,1.8215294792294,21.2571958497872,-9.27650249488922,-1.87024881644408,3.70028444331111,-8.93881471017704,-6.69344375081739
"2019-11-22",-10.7386207536119,20.033621363911,-1.57173962203646,-0.0185031758003404,3.66675358313101,-5.7754981632738,-5.59601323231949,-4.20808108403427,28.5056851047218,0.00749519631506779,-4.27018337547198,0.728395791949621,-14.9208342056798,-5.84247742780045,2.38325301696396,23.4135785638026,-9.12268815153444,-2.9170514158583,3.75971358578364,-9.06712113553727,-8.44968446362017
"2019-11-29",-10.6308420480786,20.8886121076785,-1.90823418197505,0.0581055787436036,2.01005374824589,-4.78143299799567,-5.63626220661865,-4.17873514993691,31.3105547195403,0.0482230660722394,-4.73062025047895,0.583990854812379,-16.6236295539546,-6.40978368605448,2.65138975021494,23.7326095151029,-8.69297749648581,-3.05039743734314,3.31728421050248,-9.16060105797222,-8.79730748401911
"2019-12-06",-10.644716153489,20.9748754413727,-2.00134403217764,0.111328367665051,2.48805651935283,-4.89977024639589,-6.0284298963281,-2.88346432395906,31.5869659760111,0.0460528832923153,-6.01251064035264,0.896477893199053,-16.2591377766835,-7.37438401150726,2.98733160855159,22.7066563944112,-8.72011211340699,-1.40443476120602,2.44575787431297,-9.95992767321492,-8.05527132944788
"2019-12-13",-11.0663433498595,19.0564731710803,-0.754754968533816,-0.506536756596944,3.35110060304033,-4.0676977900198,-6.01224090911054,-1.86240513230334,29.5369322875469,-0.333049092232328,-4.70379082115515,0.502129011851926,-16.2310966673815,-6.90871958632643,2.82012432109498,22.6207303060823,-8.16909962004748,-2.55838160615536,2.64142603064185,-9.36247004873785,-7.99232938287846
"2019-12-20",-12.7311270857392,21.1390406113076,-0.814546749730222,-1.94041638432618,5.92637813141711,-5.33517503759852,-6.24415348533063,-3.77435195271729,41.1396943948594,-0.577427964271686,-9.26014665064728,2.89826754752174,-21.2445010223197,-9.18153435242513,3.13198556525793,23.3996951567926,-7.98534437384553,-3.02485999739132,2.69128846914053,-9.0159159398185,-9.19684888013569
"2019-12-27",-7.15632818163759,15.9418725267697,1.59429422234165,-5.16098308870751,0.921720415993256,-2.75945961352886,-3.38111628123066,-2.91595253338537,9.96405566375965,-0.0666967585875025,-8.99996973347946,5.20598597172452,-0.616486018387031,-2.57093659164481,0.928999117353667,17.0148500557987,-7.5303721230977,-6.56008433493466,12.6265907641442,-9.71519276031156,-6.76479071895259
"2020-01-03",-7.29609380409278,15.2562441504003,1.24961763391405,-3.32534203420404,-1.4729769715866,-0.633029384622191,-3.7784195898087,-3.21520781761821,10.1012398006202,0.615553286986383,-9.88366789639205,4.90745456461953,-0.0249046439355336,-2.50046729428033,1.1127318317332,21.0880862343292,-7.70983498255,-10.3985472206124,9.88557491091123,-6.71805294956943,-7.25995782424179
"2020-01-10",-6.8523316343354,15.5902486963465,0.785991370135638,-3.31615719762889,-0.339311234669902,-1.45732648970858,-4.41111351013935,-2.02017344946365,10.1287041166693,0.296953468995914,-10.1927673959462,5.74048809934712,-1.38326976436655,-2.56993507523603,0.100537556437253,27.4280712503408,-8.27751395081109,-8.93867697597527,1.08528327308501,-4.08956880151592,-7.30813235156075
"2020-01-17",-7.21959091348203,16.1401255604109,0.864050285679655,-3.53701665251092,-2.38007399906955,-1.57520373643163,-2.29229054459641,-2.25299226294597,11.3625223644375,0.298245231810069,-9.90676698021298,2.56737734189857,-0.756630400951625,-1.31175529403561,0.0612890600408136,30.1708896920224,-9.4167169961821,-8.24292602749571,1.0540831122833,-5.59860679520689,-8.02801204546185
"2020-01-24",-7.80740741770687,16.0839819107406,0.681392086940763,-3.11710912483953,-2.35758966506089,-1.39394451484392,-2.08932327523015,-2.04629700277372,11.4518760293061,0.122004917291972,-10.2944474799762,2.33334367867521,-0.508642974207108,-1.05783716831626,0.206169505283823,30.5867315436583,-9.45631664099291,-7.53092080415089,0.272370429628548,-5.42815564860436,-8.64987838482249
"2020-01-31",-7.80252995310103,17.1630910872624,0.363508232641021,-4.68268569051772,-2.67522930255113,-1.08538121654254,-1.28077315719098,-1.2262211988626,11.1990245620404,0.167660333686895,-10.9724080882861,2.297746964941,-0.456006699288675,-1.00979587423094,1.29430482855249,35.2881897720511,-8.03504297751203,-11.9630346264545,-6.16910683220679,-4.66883260218047,-5.74647756224978
"2020-02-07",-5.19325351178253,7.02809789944575,1.31212533514863,2.06553066923656,-1.63783854486365,-1.20998608236346,-2.36467576482131,-0.931184730416322,10.6896677998364,0.397829784951329,-10.4130338138098,2.14249695955463,-0.372224302615123,-1.51355169750112,1.86847202454187,-5.71340533503891,-8.68940353809105,13.0910832072787,7.43769623538051,-7.91388986544156,-0.0805527286295522
"2020-02-14",-4.31105769590037,6.84304856143093,1.23652632423219,-0.281160942311143,-0.594815046971025,-1.14818011195506,-1.74436108852552,-0.825018359891854,10.3940530153186,0.446305247719293,-10.7663940163074,2.90588738621627,-0.431935405295413,-1.72289786775946,1.617293917298,-1.99465150160935,-8.42035158111925,10.853134361482,6.63170785004646,-8.64428710197694,-0.0428459441209252
"2020-02-21",-4.01065620864819,7.22252127840709,1.27253580461526,0.215702976979118,-1.69860263426765,-0.968480370420204,-2.03302084666542,-0.791479476274217,11.7605677223179,0.320094134127906,-11.2390478524362,1.86301115229052,0.202123009955161,-2.11526868998111,1.5845431991445,-4.85979897099303,-8.56696933824681,12.1276330647864,7.12829985645402,-8.3838229038563,0.970115092711175
"2020-02-28",-3.93978399111727,7.06053889617912,1.28441064563997,0.875643136982056,-1.9369031543907,-2.05631910775466,-1.28758642553852,-0.556491891136397,11.8932314784717,0.189407372401494,-11.7755822968771,1.48368042001831,0.46247035311775,-1.69671543599571,1.01036430527246,-3.87193444216845,-8.28207301458616,7.69464851486327,2.9242780051768,-0.743316170956899,1.26803280239898
"2020-03-06",-1.51468865696897,7.04062344053904,1.19137655220016,-2.87828984174638,-1.69827599525851,-0.222175202008144,-1.9185702967572,-0.0937252458098721,11.8515325343289,0.245219220193996,-12.3598220150366,1.33538957354245,0.764087800564379,-1.74268186778333,2.47943467995632,-0.704398704744424,-6.9494044214141,0.687006862351438,7.6324887354273,2.02371679117528,-5.16884394275181
"2020-03-13",0.992046327537214,5.32233831310628,0.811136659091254,-1.77762412174298,-2.28407410051227,-0.592008621977463,-2.47181445550203,0.27781874658249,11.8096185316802,0.289813967641885,-12.8608737451068,1.35056915835475,0.955482023989283,-1.82242868314181,2.33009538411198,-3.87407914376869,-5.19263342448946,10.8055609271832,-0.182523416280706,3.27913485390878,-7.1655551806651
"2020-03-20",3.11425265292343,-1.18150588960818,-2.26829522030799,9.36034977921666,-13.4695332680167,11.0722735679426,-6.62754162214977,0.526597640857982,11.8296016443405,0.293224240040644,-13.213744288627,1.11273007820274,1.39579602177798,-1.94420533659295,20.599919198658,-13.8185529980388,-6.57078023248038,43.5095567227858,-24.7946005966531,-10.3183559654591,-8.60718612881234
"2020-03-27",-7.32278762454616,-4.26841791650035,0.843728537905406,10.7915260058279,-1.90679726950302,9.43514725123096,-7.5723989844147,-0.609997530661806,1.22047178149936,-0.813596173403441,0.763263862529627,0.716254553462513,-0.752535325755773,-0.52386116767048,-10.4133051236892,12.3244189537538,-5.28599518322039,-13.4255283812697,2.66219908554375,20.1303465811994,-5.99213593231773
"2020-04-03",-9.27795432722875,-6.31187357236561,0.300857880405546,13.0499475100091,-1.79780554669094,9.67443422525036,-5.63760616937972,-2.96073436559338,-2.88719584598015,0.585372266577509,7.30719366199655,0.455090440555364,1.37434820997277,-3.87407436752867,-9.76716390507548,12.5430764342165,-5.21936280695584,-15.3227802674141,2.42867106618021,20.7153772031197,-5.37781772407094
"2020-04-10",-7.92652171612217,-5.93581873114119,0.92126218342073,6.72509748979731,-1.57971396546029,10.1157912935823,-2.32009655407672,-3.23237634719621,-4.22888405498933,0.505126613254378,8.029110105884,0.708670578806975,2.34826242405774,-4.12990931981755,-9.77388250461284,12.9634502997636,-5.64637475875659,-15.9019081360749,3.2459901759426,20.1835922896441,-5.07086736590597
"2020-04-17",-7.92433450412346,-5.93117817756478,0.939796513043188,6.73051476889358,-1.63270534672329,10.1334677947941,-2.31556104831932,-3.35850307650845,-4.31946588095069,0.434502257853532,8.13114409080275,0.454058311831762,2.77555345647455,-4.11728915950345,-9.91725255914902,12.9179194520756,-5.25398830424982,-16.0422686372066,2.95820308557377,20.4098087813628,-5.07242181840675
"2020-04-24",-7.85827890088163,-5.91322534679243,0.900296632015581,6.69195326431015,-1.6423276380422,10.1111514556777,-2.28956946628723,-3.55702815727216,-4.45242238709132,0.417304984452575,8.42551275739485,0.0274748468954247,3.29135104691887,-4.15219309129823,-9.61764259491061,12.5467686787424,-4.89189375622548,-15.9655786525401,2.97324033028983,20.1861817871495,-5.23107579250554
"2020-05-01",-7.2757428434179,-5.96505015864612,0.804168326710922,6.27410542092915,-1.34080360763386,9.9384887523062,-2.4351658902484,-3.63226300849596,-4.56841626837201,0.502682741023356,8.09530602573622,0.513729314229415,3.20877315989801,-4.11981196401903,-8.92986455912783,12.5757570318907,-4.66309625645089,-15.8245707668648,2.26927488461659,20.2934976186617,-5.72099795272548
"2020-05-08",-7.25679093321591,-5.72073084493784,0.82651885480848,6.50029706122235,-1.37721738484787,9.46747805913821,-2.43955481216742,-3.72934785496178,-3.6400075501961,0.407523985729739,7.99556809568096,-0.204075382409751,3.23118223673517,-4.06084353057824,-9.1488319411791,12.535708998371,-4.13997180904591,-15.6520284826714,1.7511532473613,20.2371866413878,-5.58321665422367
"2020-05-15",-7.39826280404044,-4.66770753387348,0.672519842888575,6.0546243510439,-3.06223652136001,11.3593905787934,-2.95832791345196,-3.91093483502167,-3.97512954966311,0.345295175000178,7.30453128991551,-0.220997145126226,4.42522128900199,-3.96798622410668,-9.0231965824319,10.0742343024689,-3.58884458820095,-15.7481641918991,4.24623282445156,19.3602540435659,-5.32051580795432
"2020-05-22",-6.66038751218881,-3.28836875836602,0.871338622106496,6.44146718198396,-4.81282892339148,10.5146398565262,-3.06586046667033,-2.93392142022635,-3.79805011759604,0.178934998451892,7.20517227891853,2.34331563023052,1.35915536557352,-4.35460673535207,-8.35037011550142,11.5721085000788,-3.15473486841821,-15.2547071550955,-1.66458326466646,22.4476241309154,-5.59533722731256
"2020-05-29",-6.30007298056661,-3.22407509421676,0.577337881998633,6.41075083140901,-5.08761346649715,10.598268304061,-2.97459547618816,-2.92965109890932,-2.56915740574542,0.0430901992539545,7.20623142566345,-0.340828986595769,2.80164204688626,-4.21132618055316,-8.25942244817563,11.4998484947873,-3.37758049495616,-15.45399725855,-1.00239606829291,22.3970136803849,-5.80346590519751
"2020-06-05",-6.20236234011538,0.707025473563892,-0.24760807095266,2.9828203210723,-4.95623280483231,10.7378490043233,-3.02149158305912,-3.37186617156338,6.53077736767631,-0.169964607300552,2.37176621003687,-2.217309450998,2.13917721593594,-5.28258056378719,-8.15379378927511,11.1550895830234,-3.39501942590983,-15.4649215199094,-0.797431659197356,22.0943960998006,-5.43831928853228
"2020-06-12",-5.70275895541429,-5.64959189268782,0.255237777237467,4.21869199326843,-0.828659979945174,11.784932624213,-4.0778515666716,-3.95361756069043,1.94614130654039,-0.235326741239086,5.92703010233621,-2.63792352365487,4.52380069358199,-5.57010427687421,-7.88693893425052,10.9855462418278,-3.58638616458086,-15.3113881744958,-0.657197026721702,21.9211644146972,-5.46480035647615
"2020-06-19",-4.74818528694598,-7.17039812556777,0.181420960917788,4.42172054421551,-0.304961720466821,10.7862613923163,-3.16585776446906,-2.2910671723603,-0.663438627866711,-0.480404750309416,6.10076364658677,-2.95795371899435,5.32103574604117,-5.02893512309717,-7.83252786990955,10.8690287412565,-3.60101451524468,-15.1946762474672,-0.564047766435633,21.531993050689,-5.20875539288841
"2020-06-26",-4.64785110016905,-7.28696239088069,0.100885121158048,4.35278462790712,-0.246794457012744,10.7936317453072,-3.06569354630988,-2.4964630790805,-0.408799161865169,-0.659020750344742,6.1054785451406,-2.76003247288355,5.36885970718924,-5.15002278815588,-7.90864179898605,10.5276146257231,-3.72333867758373,-15.3012254521606,-0.459966872540745,21.8965908526994,-5.03103267715136
"2020-07-03",-4.27161557809141,-6.92903025270858,0.103629240572551,3.82657539990243,-0.292847374641734,10.7312468337882,-3.1679582688214,-2.13207945546087,-0.487421515059103,-0.845537223737778,5.77113031831017,-2.57156838656696,5.63977139417719,-5.37429513166265,-8.08579481629408,10.3558027450679,-3.4990362343742,-15.4390021474407,-0.52948957932633,22.1874016456838,-4.98988161331636
"2020-07-10",-2.55449895822804,-6.82827612759276,-0.2138111996217,3.79225069982017,-0.960036135252654,9.66495090446079,-2.9005791835858,-1.49819024765901,-0.703212011382102,-1.05370868894951,5.89205494875005,-2.59464209624103,5.34544970168708,-5.38775160620548,-7.74235056724392,9.29191677106554,-3.7224045320239,-15.5129917742942,1.41271795051926,21.1898515158908,-4.9167393639136
"2020-07-17",-2.2113552693072,-5.73563901271699,-0.141960410625203,3.70051384716738,-2.4638862125706,9.91699659108012,-3.06466953302751,-1.45218928221062,-0.728332246530488,-0.986556714927518,5.92825164690401,-2.92208829787273,5.65491947993542,-5.49400458529807,-7.87316711783727,9.80899744902847,-3.4866627227595,-15.3594891136921,-0.77412149121058,22.2673639774977,-4.58292098102675
"2020-07-24",-2.46005259970608,-5.74137093289159,-0.0768149966921707,3.74013906746801,-2.3425903433303,9.96106133299722,-3.08037152784507,-1.66598657199926,-0.813453452705188,-1.10653295586188,6.08714665431099,-3.19630105706315,6.27139877737215,-5.57627139405365,-7.85712015243202,9.89055392887339,-3.53372671280761,-15.2723895607494,-0.778546718955629,22.2861749408225,-4.73494572475118
"2020-07-31",-3.02436618062566,-5.53470142514753,-0.0984199047859708,3.48292331659198,-1.93718628879038,10.1096932412762,-2.9979427585186,-1.88717159698025,-0.725068566867794,-1.24032469879586,6.19901084139786,-3.5395353150132,6.86231695955598,-5.66922762329673,-8.12542820938693,9.8710633284435,-3.44929018034217,-15.4397194008025,-0.739211566695838,22.376327303023,-4.493741274239
"2020-08-07",-3.01109404372888,-5.34116853172277,-0.0930348458076513,3.60861135529197,-2.17955558385975,9.98281177232594,-2.96657012249885,-2.18645374583911,-0.886977665345555,-1.34103233017421,6.50198035275922,-3.48125586545346,7.08308523669968,-5.68934598264657,-8.33976461627521,9.76921813948993,-3.46888535764169,-15.4111033643198,-0.677753995764567,22.5177774950349,-4.38948830052357
"2020-08-14",-3.0297666125296,-5.49007557753578,-0.0801167665019404,3.60881838089385,-1.99687142196389,9.98698438736244,-2.99897238972508,-2.44965196806742,-0.996655128665273,-1.47312964472931,6.60294564766555,-3.66636865798045,7.59529126421647,-5.61243151243956,-8.17333822358638,9.42309518931077,-3.53188960835002,-15.3341111853054,-0.726787769723005,22.6385679210685,-4.29553632341456
"2020-08-21",-2.84172074190908,-5.49228739678831,-0.275979589397816,3.61323351897932,-1.91200792850736,10.0055079530344,-3.0967458154112,-2.48358129403036,-1.05305834550351,-1.04437431417055,6.64922260307815,-2.78625014181453,6.59670217693693,-5.87866068449614,-8.31310882922354,9.29283475616353,-3.4498190616505,-15.3984601579954,-0.679207026209323,22.7886148547379,-4.24085453582263
"2020-08-28",-2.88392079113841,-5.03459803282049,-0.128747968372701,3.19409562693286,-1.68863263713491,9.69983092185213,-3.15802711931847,-3.56127400739387,-0.884593468458959,-0.743512206525129,6.30640167720811,-1.50422856766622,6.62941114526464,-6.24220457242857,-8.41524527834306,9.37471277744813,-3.38300628676329,-15.6452515265389,-0.580600691374229,22.7968570014011,-4.14746599582973
"2020-09-04",-2.88545174049617,-5.1173478050469,0.0860774914992812,3.2935192713803,-1.78049176468535,9.4609498507144,-3.05725530336557,-3.01750059312639,-0.949745525908234,-0.776491111452459,6.46788912969477,-1.51451243941892,5.79800799384939,-6.00764745363817,-7.84032666160623,9.15494648233736,-3.31395067033316,-15.4880517207839,-0.693263914282086,22.5301798717315,-4.34953338706347
"2020-09-11",-2.8909942249139,-5.13313697438137,0.118580407248684,3.28928145824701,-1.79446296168979,9.46095679070815,-3.05022449521879,-3.1356973891712,-1.01647425971857,-0.887548228545342,6.32537569052536,-1.80714730468192,6.59045556188715,-6.06896407029548,-8.17597397620548,9.06903773821149,-3.05579930407572,-15.6286610510638,-0.776492879905936,22.8470805478429,-4.2791910748034
"2020-09-18",-2.95244092964361,-5.1660869781731,0.112951299196722,3.26853274516328,-1.73687201754002,9.53699343886245,-3.06307755786572,-3.33732137557642,-0.777591884557031,-0.912791880739959,6.3188814258232,-1.44328278965348,6.34567023174759,-6.19356372704391,-8.28283057579124,8.94164727151013,-2.9769482886849,-15.7691045957497,-0.748280205776737,23.1036740570319,-4.26815766253946
"2020-09-25",-2.55017394424377,-5.3787883081332,0.211364883304957,2.70167565786693,-1.85074221816032,9.94037834805015,-3.07371441868476,-3.37493232751548,-0.569488527505563,-0.764398485611205,6.30485574336942,-1.93233927777961,6.44506380674843,-6.10876093170599,-7.44899108472775,8.86221499288716,-2.84591842721888,-15.8374023983136,-0.954991661853382,23.2627923919628,-5.0377038127364
"2020-10-02",-2.54870420641639,-5.26746958301722,0.207169021901207,2.91943726734062,-1.79114196065542,9.25860431798007,-2.77789485713286,-3.42193446276771,-0.540889055580431,-0.839799883311597,6.0034023512442,-2.17538582507236,7.14608261090889,-6.17147573542099,-7.46282681276979,9.23963092126196,-2.75507707840283,-15.5622268118269,-0.97824856222325,21.6001709799486,-4.0814226359877
"2020-10-09",-2.53665019807833,-5.25409002773078,0.204784785799123,2.99812831283922,-1.80886045698334,9.17838819801503,-2.78170061386092,-3.54347263544095,-0.562602359905979,-0.895107612339921,6.19947335761286,-2.09827332694403,7.0641514653602,-6.16416888834218,-7.2644198001451,9.17096055654164,-2.76102868290663,-15.5301622688572,-0.973320509300664,21.5511670365512,-4.19319633188317
"2020-10-16",-2.4576050771123,-5.26735313021812,0.195872176072469,2.89107253199712,-1.75862329139606,9.26175022172126,-2.86511343106438,-3.74870620266778,-0.582727378672518,-0.609120691932634,6.32120262732943,-2.17644117925333,7.06721789003932,-6.27142506484249,-7.06940225639445,8.89920691269732,-2.68821852763874,-15.4820704629596,-1.11650846805674,21.8327567692488,-4.37576396689665
"2020-10-23",-2.36345005552635,-5.24045511666155,0.203226405855672,2.93491650185813,-1.75377074551042,8.92482419922477,-2.70529118924026,-3.75000662140798,-0.683306552076582,-0.817163999960884,6.12246203496835,-1.62784694324296,7.1399695167174,-6.38410743499736,-7.09586791277827,9.0362479853426,-2.46651505961983,-15.6737354386818,-1.1512998147063,21.4431450283797,-4.09197478793611
"2020-10-30",-2.35605013006333,-5.17324705227342,0.592417320906416,2.7871688926383,-2.08484977538367,8.94772359219393,-2.71316284801823,-3.75145321234488,-0.635591137642285,0.154783873864649,6.20549162650624,-2.16372560980119,6.7198133334599,-6.52931887404244,-6.86334909752422,9.02316876101366,-2.48950889076853,-15.6908677811074,-1.19737652673381,21.3772220461841,-4.15928851106377
"2020-11-06",-3.68184913835709,-5.16572436123691,1.14443997116839,2.59623598874283,-1.86256212552581,9.78360784812967,-2.81414818292109,-4.3774688589159,-0.659987806451657,1.88512566548441,6.12798476533575,-3.55720143489421,7.57296046449623,-6.99141279505463,-6.92247393240947,9.37422284681017,-2.84210883930594,-15.7847823730322,-0.827766209811973,21.1996502329538,-4.19674172520442
"2020-11-13",-3.15789863309753,-5.26887997394975,0.481907346076949,2.95051752199826,-1.93514930781112,9.54079047324737,-2.61128742646418,-3.5689340042878,-0.503243926243874,2.07868974514265,6.46565898882186,-2.52658331785494,4.4787742347066,-6.42436172028449,-7.04975213302216,9.69189182571144,-2.60992682875705,-15.9201819532244,-1.17707109558817,21.3716245908144,-4.3065844059341
"2020-11-20",-3.07748744891543,-5.19720630242797,0.333227513958587,2.94087867819601,-1.94470914533062,9.54996270504706,-2.60466600052764,-3.60611858442327,-0.482371570905842,1.92749715089114,6.60670416074487,-2.72560966399925,4.80921807355616,-6.5293195658638,-7.21116649409276,9.87928574209199,-2.65537907658884,-16.0807492508896,-1.05086606270255,21.5386784179783,-4.41980327579655
"2020-11-27",-2.85365390845917,-5.2406968128621,0.164002163296965,2.83767442488793,-1.90924915298421,9.60312413898214,-2.60120085286155,-3.17714972420234,-0.905866073519325,1.65507763886126,6.76159402479106,-2.97563306287079,5.26819420255866,-6.62621700561852,-7.33226813788209,9.69743400873772,-2.52853080934584,-16.1771725104702,-1.04061045406951,21.7249505548833,-4.3438026518534
"2020-12-04",-2.71170133705182,-5.21868153360028,0.00086059911091585,2.69879675742125,-1.86809576534087,9.68993836159182,-2.59111708213102,-2.66028012399893,-0.862632557975825,1.31383631704662,6.67023066602648,-3.04605655664519,5.4852119708966,-6.90030971534975,-7.5420318111422,9.52640704680509,-2.73579685358833,-16.0490861799735,-0.928918074061621,21.8028353369306,-4.07340946496998
"2020-12-11",-2.68411752763984,-4.26071279903483,0.388319053104099,2.72076905468431,-1.60311719010744,7.27021043526484,-1.83135102627113,-2.55378705415589,-0.205041900367181,1.46857397533196,5.00759695782659,-2.33522805074987,3.04780899208842,-4.42992291997404,-7.42548924894145,9.72933925672805,-2.19866824126746,-16.1602856465891,-0.946515298632923,21.4692348123332,-4.46761563363026
"2020-12-18",-2.6872483728943,-4.90984223261882,0.148825702645277,3.18727846383941,-2.31296262985284,7.19414216339318,-0.620193094511905,-2.42697822886428,1.04800552549192,1.87376179208537,6.11313969967993,-14.1353882301734,3.44587038020497,4.08158906157552,-7.70223405272354,9.97865548425751,-2.41733039786734,-16.1166892662601,-0.765717622560381,21.3994502714943,-4.37613441634041
"2020-12-25",-2.64547676503732,-4.44200115650342,0.411289584809909,3.07336236964951,-3.01005614997401,7.33650493031329,-0.723622813257961,-1.65950630350946,0.987497044220204,2.00313872725244,6.22707887002528,-15.9825318669591,4.49455602273722,3.92976750623339,-7.75071302109823,9.84602288827025,-2.3966914392722,-16.2517749660494,-0.748969648164723,21.8127370092087,-4.51061082289446
"2021-01-01",-2.62967043342203,-4.44337291108665,0.360486748227492,3.06907199569444,-3.00089463623845,7.36191358893906,-0.717534352113862,-1.6208616314787,0.933069328794181,1.8807291011156,6.32689561092477,-16.2281569347756,4.81688677526117,3.89143775015859,-7.91803734021483,9.75438690107011,-2.30611752316125,-16.466770840792,-0.71269767374433,22.1141933986167,-4.46495692177437
"2021-01-08",-2.63063733991898,-4.44954338148638,0.368777615162418,3.08320059559806,-3.00045281953152,7.34599612652289,-0.71734079634648,-1.79696280744397,0.964024150598615,1.86380194116017,6.50214751292408,-16.2978383626805,4.77051503048044,3.99431253496121,-8.08598035031753,9.68284945855874,-2.24993133582714,-16.6830196022984,-0.675466957633005,22.4296807588855,-4.4181319713682
