"Date","Market","All_TCI","Specification","NET_value"
2019-09-27,"RGGI",9.35532250140515,"NET_all",-4.6692719192626
2019-10-04,"ACCU",9.58262336114855,"NET_all",-5.81351170503395
2019-10-04,"CCA",9.58262336114855,"NET_all",-0.578294704958532
2019-10-04,"EUA",9.58262336114855,"NET_all",-9.04365875698369
2019-10-04,"HBEA",9.58262336114855,"NET_all",-1.62807604445109
2019-10-04,"KAU",9.58262336114855,"NET_all",1.66904468244414
2019-10-04,"NZU",9.58262336114855,"NET_all",19.5364586673927
2019-10-04,"RGGI",9.58262336114855,"NET_all",-4.14196213840955
2019-10-11,"ACCU",9.67627099677246,"NET_all",-5.82466891818218
2019-10-11,"CCA",9.67627099677246,"NET_all",-1.12280543273688
2019-10-11,"EUA",9.67627099677246,"NET_all",-9.51192716882463
2019-10-11,"HBEA",9.67627099677246,"NET_all",-1.63846409164187
2019-10-11,"KAU",9.67627099677246,"NET_all",1.6033078074048
2019-10-11,"NZU",9.67627099677246,"NET_all",20.3599548160602
2019-10-11,"RGGI",9.67627099677246,"NET_all",-3.8653970120794
2019-10-18,"ACCU",9.88309086245595,"NET_all",-5.73743013565716
2019-10-18,"CCA",9.88309086245595,"NET_all",-1.52213410335892
2019-10-18,"EUA",9.88309086245595,"NET_all",-10.7103292716526
2019-10-18,"HBEA",9.88309086245595,"NET_all",-1.77910561128576
2019-10-18,"KAU",9.88309086245595,"NET_all",1.96688303289659
2019-10-18,"NZU",9.88309086245595,"NET_all",22.1731907101118
2019-10-18,"RGGI",9.88309086245595,"NET_all",-4.39107462105391
2019-10-25,"ACCU",9.71301085551833,"NET_all",-5.47873425566397
2019-10-25,"CCA",9.71301085551833,"NET_all",-1.745622505214
2019-10-25,"EUA",9.71301085551833,"NET_all",-9.78907795957473
2019-10-25,"HBEA",9.71301085551833,"NET_all",-1.85373968398924
2019-10-25,"KAU",9.71301085551833,"NET_all",2.122520752219
2019-10-25,"NZU",9.71301085551833,"NET_all",21.9215783210914
2019-10-25,"RGGI",9.71301085551833,"NET_all",-5.17692466886843
2019-11-01,"ACCU",9.8060792048822,"NET_all",-6.29435220793708
2019-11-01,"CCA",9.8060792048822,"NET_all",-1.48077880208651
2019-11-01,"EUA",9.8060792048822,"NET_all",-9.76210819587492
2019-11-01,"HBEA",9.8060792048822,"NET_all",-1.96871671057912
2019-11-01,"KAU",9.8060792048822,"NET_all",2.82128842326186
2019-11-01,"NZU",9.8060792048822,"NET_all",21.9856561496169
2019-11-01,"RGGI",9.8060792048822,"NET_all",-5.3009886564011
2019-11-08,"ACCU",10.2174383351759,"NET_all",-7.14798115755036
2019-11-08,"CCA",10.2174383351759,"NET_all",0.0587692918300959
2019-11-08,"EUA",10.2174383351759,"NET_all",-9.97015297365949
2019-11-08,"HBEA",10.2174383351759,"NET_all",-0.52112230117249
2019-11-08,"KAU",10.2174383351759,"NET_all",2.06982410906414
2019-11-08,"NZU",10.2174383351759,"NET_all",21.1262050757576
2019-11-08,"RGGI",10.2174383351759,"NET_all",-5.61554204426953
2019-11-15,"ACCU",10.2743718966699,"NET_all",-6.42151772355611
2019-11-15,"CCA",10.2743718966699,"NET_all",-0.102112280057844
2019-11-15,"EUA",10.2743718966699,"NET_all",-10.7929276563269
2019-11-15,"HBEA",10.2743718966699,"NET_all",-0.579308942060372
2019-11-15,"KAU",10.2743718966699,"NET_all",3.30016681921515
2019-11-15,"NZU",10.2743718966699,"NET_all",20.2389195757063
2019-11-15,"RGGI",10.2743718966699,"NET_all",-5.64321979292022
2019-11-22,"ACCU",10.4690476089813,"NET_all",-5.7754981632738
2019-11-22,"CCA",10.4690476089813,"NET_all",-0.0185031758003404
2019-11-22,"EUA",10.4690476089813,"NET_all",-10.7386207536119
2019-11-22,"HBEA",10.4690476089813,"NET_all",-1.57173962203646
2019-11-22,"KAU",10.4690476089813,"NET_all",3.66675358313101
2019-11-22,"NZU",10.4690476089813,"NET_all",20.033621363911
2019-11-22,"RGGI",10.4690476089813,"NET_all",-5.59601323231949
2019-11-29,"ACCU",10.3092406332273,"NET_all",-4.78143299799567
2019-11-29,"CCA",10.3092406332273,"NET_all",0.0581055787436036
2019-11-29,"EUA",10.3092406332273,"NET_all",-10.6308420480786
2019-11-29,"HBEA",10.3092406332273,"NET_all",-1.90823418197505
2019-11-29,"KAU",10.3092406332273,"NET_all",2.01005374824589
2019-11-29,"NZU",10.3092406332273,"NET_all",20.8886121076785
2019-11-29,"RGGI",10.3092406332273,"NET_all",-5.63626220661865
2019-12-06,"ACCU",10.4314853001667,"NET_all",-4.89977024639589
2019-12-06,"CCA",10.4314853001667,"NET_all",0.111328367665051
2019-12-06,"EUA",10.4314853001667,"NET_all",-10.644716153489
2019-12-06,"HBEA",10.4314853001667,"NET_all",-2.00134403217764
2019-12-06,"KAU",10.4314853001667,"NET_all",2.48805651935283
2019-12-06,"NZU",10.4314853001667,"NET_all",20.9748754413727
2019-12-06,"RGGI",10.4314853001667,"NET_all",-6.0284298963281
2019-12-13,"ACCU",10.0315619114491,"NET_all",-4.0676977900198
2019-12-13,"CCA",10.0315619114491,"NET_all",-0.506536756596944
2019-12-13,"EUA",10.0315619114491,"NET_all",-11.0663433498595
2019-12-13,"HBEA",10.0315619114491,"NET_all",-0.754754968533816
2019-12-13,"KAU",10.0315619114491,"NET_all",3.35110060304033
2019-12-13,"NZU",10.0315619114491,"NET_all",19.0564731710803
2019-12-13,"RGGI",10.0315619114491,"NET_all",-6.01224090911054
2019-12-20,"ACCU",11.1669618916596,"NET_all",-5.33517503759852
2019-12-20,"CCA",11.1669618916596,"NET_all",-1.94041638432618
2019-12-20,"EUA",11.1669618916596,"NET_all",-12.7311270857392
2019-12-20,"HBEA",11.1669618916596,"NET_all",-0.814546749730222
2019-12-20,"KAU",11.1669618916596,"NET_all",5.92637813141711
2019-12-20,"NZU",11.1669618916596,"NET_all",21.1390406113076
2019-12-20,"RGGI",11.1669618916596,"NET_all",-6.24415348533063
2019-12-27,"ACCU",10.6011196792001,"NET_all",-2.75945961352886
2019-12-27,"CCA",10.6011196792001,"NET_all",-5.16098308870751
2019-12-27,"EUA",10.6011196792001,"NET_all",-7.15632818163759
2019-12-27,"HBEA",10.6011196792001,"NET_all",1.59429422234165
2019-12-27,"KAU",10.6011196792001,"NET_all",0.921720415993256
2019-12-27,"NZU",10.6011196792001,"NET_all",15.9418725267697
2019-12-27,"RGGI",10.6011196792001,"NET_all",-3.38111628123066
2020-01-03,"ACCU",10.5965038655824,"NET_all",-0.633029384622191
2020-01-03,"CCA",10.5965038655824,"NET_all",-3.32534203420404
2020-01-03,"EUA",10.5965038655824,"NET_all",-7.29609380409278
2020-01-03,"HBEA",10.5965038655824,"NET_all",1.24961763391405
2020-01-03,"KAU",10.5965038655824,"NET_all",-1.4729769715866
2020-01-03,"NZU",10.5965038655824,"NET_all",15.2562441504003
2020-01-03,"RGGI",10.5965038655824,"NET_all",-3.7784195898087
2020-01-10,"ACCU",10.6819995977344,"NET_all",-1.45732648970858
2020-01-10,"CCA",10.6819995977344,"NET_all",-3.31615719762889
2020-01-10,"EUA",10.6819995977344,"NET_all",-6.8523316343354
2020-01-10,"HBEA",10.6819995977344,"NET_all",0.785991370135638
2020-01-10,"KAU",10.6819995977344,"NET_all",-0.339311234669902
2020-01-10,"NZU",10.6819995977344,"NET_all",15.5902486963465
2020-01-10,"RGGI",10.6819995977344,"NET_all",-4.41111351013935
2020-01-17,"ACCU",10.2715189970538,"NET_all",-1.57520373643163
2020-01-17,"CCA",10.2715189970538,"NET_all",-3.53701665251092
2020-01-17,"EUA",10.2715189970538,"NET_all",-7.21959091348203
2020-01-17,"HBEA",10.2715189970538,"NET_all",0.864050285679655
2020-01-17,"KAU",10.2715189970538,"NET_all",-2.38007399906955
2020-01-17,"NZU",10.2715189970538,"NET_all",16.1401255604109
2020-01-17,"RGGI",10.2715189970538,"NET_all",-2.29229054459641
2020-01-24,"ACCU",10.2458164378442,"NET_all",-1.39394451484392
2020-01-24,"CCA",10.2458164378442,"NET_all",-3.11710912483953
2020-01-24,"EUA",10.2458164378442,"NET_all",-7.80740741770687
2020-01-24,"HBEA",10.2458164378442,"NET_all",0.681392086940763
2020-01-24,"KAU",10.2458164378442,"NET_all",-2.35758966506089
2020-01-24,"NZU",10.2458164378442,"NET_all",16.0839819107406
2020-01-24,"RGGI",10.2458164378442,"NET_all",-2.08932327523015
2020-01-31,"ACCU",10.8813944130435,"NET_all",-1.08538121654254
2020-01-31,"CCA",10.8813944130435,"NET_all",-4.68268569051772
2020-01-31,"EUA",10.8813944130435,"NET_all",-7.80252995310103
2020-01-31,"HBEA",10.8813944130435,"NET_all",0.363508232641021
2020-01-31,"KAU",10.8813944130435,"NET_all",-2.67522930255113
2020-01-31,"NZU",10.8813944130435,"NET_all",17.1630910872624
2020-01-31,"RGGI",10.8813944130435,"NET_all",-1.28077315719098
2020-02-07,"ACCU",9.25493740187516,"NET_all",-1.20998608236346
2020-02-07,"CCA",9.25493740187516,"NET_all",2.06553066923656
2020-02-07,"EUA",9.25493740187516,"NET_all",-5.19325351178253
2020-02-07,"HBEA",9.25493740187516,"NET_all",1.31212533514863
2020-02-07,"KAU",9.25493740187516,"NET_all",-1.63783854486365
2020-02-07,"NZU",9.25493740187516,"NET_all",7.02809789944575
2020-02-07,"RGGI",9.25493740187516,"NET_all",-2.36467576482131
2020-02-14,"ACCU",8.92110564813066,"NET_all",-1.14818011195506
2020-02-14,"CCA",8.92110564813066,"NET_all",-0.281160942311143
2020-02-14,"EUA",8.92110564813066,"NET_all",-4.31105769590037
2020-02-14,"HBEA",8.92110564813066,"NET_all",1.23652632423219
2020-02-14,"KAU",8.92110564813066,"NET_all",-0.594815046971025
2020-02-14,"NZU",8.92110564813066,"NET_all",6.84304856143093
2020-02-14,"RGGI",8.92110564813066,"NET_all",-1.74436108852552
2020-02-21,"ACCU",8.63344067720874,"NET_all",-0.968480370420204
2020-02-21,"CCA",8.63344067720874,"NET_all",0.215702976979118
2020-02-21,"EUA",8.63344067720874,"NET_all",-4.01065620864819
2020-02-21,"HBEA",8.63344067720874,"NET_all",1.27253580461526
2020-02-21,"KAU",8.63344067720874,"NET_all",-1.69860263426765
2020-02-21,"NZU",8.63344067720874,"NET_all",7.22252127840709
2020-02-21,"RGGI",8.63344067720874,"NET_all",-2.03302084666542
2020-02-28,"ACCU",9.11454511442984,"NET_all",-2.05631910775466
2020-02-28,"CCA",9.11454511442984,"NET_all",0.875643136982056
2020-02-28,"EUA",9.11454511442984,"NET_all",-3.93978399111727
2020-02-28,"HBEA",9.11454511442984,"NET_all",1.28441064563997
2020-02-28,"KAU",9.11454511442984,"NET_all",-1.9369031543907
2020-02-28,"NZU",9.11454511442984,"NET_all",7.06053889617912
2020-02-28,"RGGI",9.11454511442984,"NET_all",-1.28758642553852
2020-03-06,"ACCU",10.0853526560456,"NET_all",-0.222175202008144
2020-03-06,"CCA",10.0853526560456,"NET_all",-2.87828984174638
2020-03-06,"EUA",10.0853526560456,"NET_all",-1.51468865696897
2020-03-06,"HBEA",10.0853526560456,"NET_all",1.19137655220016
2020-03-06,"KAU",10.0853526560456,"NET_all",-1.69827599525851
2020-03-06,"NZU",10.0853526560456,"NET_all",7.04062344053904
2020-03-06,"RGGI",10.0853526560456,"NET_all",-1.9185702967572
2020-03-13,"ACCU",12.0230216026183,"NET_all",-0.592008621977463
2020-03-13,"CCA",12.0230216026183,"NET_all",-1.77762412174298
2020-03-13,"EUA",12.0230216026183,"NET_all",0.992046327537214
2020-03-13,"HBEA",12.0230216026183,"NET_all",0.811136659091254
2020-03-13,"KAU",12.0230216026183,"NET_all",-2.28407410051227
2020-03-13,"NZU",12.0230216026183,"NET_all",5.32233831310628
2020-03-13,"RGGI",12.0230216026183,"NET_all",-2.47181445550203
2020-03-20,"ACCU",24.5162583532062,"NET_all",11.0722735679426
2020-03-20,"CCA",24.5162583532062,"NET_all",9.36034977921666
2020-03-20,"EUA",24.5162583532062,"NET_all",3.11425265292343
2020-03-20,"HBEA",24.5162583532062,"NET_all",-2.26829522030799
2020-03-20,"KAU",24.5162583532062,"NET_all",-13.4695332680167
2020-03-20,"NZU",24.5162583532062,"NET_all",-1.18150588960818
2020-03-20,"RGGI",24.5162583532062,"NET_all",-6.62754162214977
2020-03-27,"ACCU",21.0234656019085,"NET_all",9.43514725123096
2020-03-27,"CCA",21.0234656019085,"NET_all",10.7915260058279
2020-03-27,"EUA",21.0234656019085,"NET_all",-7.32278762454616
2020-03-27,"HBEA",21.0234656019085,"NET_all",0.843728537905406
2020-03-27,"KAU",21.0234656019085,"NET_all",-1.90679726950302
2020-03-27,"NZU",21.0234656019085,"NET_all",-4.26841791650035
2020-03-27,"RGGI",21.0234656019085,"NET_all",-7.5723989844147
2020-04-03,"ACCU",21.1205054049035,"NET_all",9.67443422525036
2020-04-03,"CCA",21.1205054049035,"NET_all",13.0499475100091
2020-04-03,"EUA",21.1205054049035,"NET_all",-9.27795432722875
2020-04-03,"HBEA",21.1205054049035,"NET_all",0.300857880405546
2020-04-03,"KAU",21.1205054049035,"NET_all",-1.79780554669094
2020-04-03,"NZU",21.1205054049035,"NET_all",-6.31187357236561
2020-04-03,"RGGI",21.1205054049035,"NET_all",-5.63760616937972
2020-04-10,"ACCU",20.7884660351763,"NET_all",10.1157912935823
2020-04-10,"CCA",20.7884660351763,"NET_all",6.72509748979731
2020-04-10,"EUA",20.7884660351763,"NET_all",-7.92652171612217
2020-04-10,"HBEA",20.7884660351763,"NET_all",0.92126218342073
2020-04-10,"KAU",20.7884660351763,"NET_all",-1.57971396546029
2020-04-10,"NZU",20.7884660351763,"NET_all",-5.93581873114119
2020-04-10,"RGGI",20.7884660351763,"NET_all",-2.32009655407672
2020-04-17,"ACCU",20.782441711675,"NET_all",10.1334677947941
2020-04-17,"CCA",20.782441711675,"NET_all",6.73051476889358
2020-04-17,"EUA",20.782441711675,"NET_all",-7.92433450412346
2020-04-17,"HBEA",20.782441711675,"NET_all",0.939796513043188
2020-04-17,"KAU",20.782441711675,"NET_all",-1.63270534672329
2020-04-17,"NZU",20.782441711675,"NET_all",-5.93117817756478
2020-04-17,"RGGI",20.782441711675,"NET_all",-2.31556104831932
2020-04-24,"ACCU",20.7019118781442,"NET_all",10.1111514556777
2020-04-24,"CCA",20.7019118781442,"NET_all",6.69195326431015
2020-04-24,"EUA",20.7019118781442,"NET_all",-7.85827890088163
2020-04-24,"HBEA",20.7019118781442,"NET_all",0.900296632015581
2020-04-24,"KAU",20.7019118781442,"NET_all",-1.6423276380422
2020-04-24,"NZU",20.7019118781442,"NET_all",-5.91322534679243
2020-04-24,"RGGI",20.7019118781442,"NET_all",-2.28956946628723
2020-05-01,"ACCU",20.6287684511116,"NET_all",9.9384887523062
2020-05-01,"CCA",20.6287684511116,"NET_all",6.27410542092915
2020-05-01,"EUA",20.6287684511116,"NET_all",-7.2757428434179
2020-05-01,"HBEA",20.6287684511116,"NET_all",0.804168326710922
2020-05-01,"KAU",20.6287684511116,"NET_all",-1.34080360763386
2020-05-01,"NZU",20.6287684511116,"NET_all",-5.96505015864612
2020-05-01,"RGGI",20.6287684511116,"NET_all",-2.4351658902484
2020-05-08,"ACCU",20.556430117182,"NET_all",9.46747805913821
2020-05-08,"CCA",20.556430117182,"NET_all",6.50029706122235
2020-05-08,"EUA",20.556430117182,"NET_all",-7.25679093321591
2020-05-08,"HBEA",20.556430117182,"NET_all",0.82651885480848
2020-05-08,"KAU",20.556430117182,"NET_all",-1.37721738484787
2020-05-08,"NZU",20.556430117182,"NET_all",-5.72073084493784
2020-05-08,"RGGI",20.556430117182,"NET_all",-2.43955481216742
2020-05-15,"ACCU",20.9573115766761,"NET_all",11.3593905787934
2020-05-15,"CCA",20.9573115766761,"NET_all",6.0546243510439
2020-05-15,"EUA",20.9573115766761,"NET_all",-7.39826280404044
2020-05-15,"HBEA",20.9573115766761,"NET_all",0.672519842888575
2020-05-15,"KAU",20.9573115766761,"NET_all",-3.06223652136001
2020-05-15,"NZU",20.9573115766761,"NET_all",-4.66770753387348
2020-05-15,"RGGI",20.9573115766761,"NET_all",-2.95832791345196
2020-05-22,"ACCU",20.6894071025415,"NET_all",10.5146398565262
2020-05-22,"CCA",20.6894071025415,"NET_all",6.44146718198396
2020-05-22,"EUA",20.6894071025415,"NET_all",-6.66038751218881
2020-05-22,"HBEA",20.6894071025415,"NET_all",0.871338622106496
2020-05-22,"KAU",20.6894071025415,"NET_all",-4.81282892339148
2020-05-22,"NZU",20.6894071025415,"NET_all",-3.28836875836602
2020-05-22,"RGGI",20.6894071025415,"NET_all",-3.06586046667033
2020-05-29,"ACCU",20.7037422596291,"NET_all",10.598268304061
2020-05-29,"CCA",20.7037422596291,"NET_all",6.41075083140901
2020-05-29,"EUA",20.7037422596291,"NET_all",-6.30007298056661
2020-05-29,"HBEA",20.7037422596291,"NET_all",0.577337881998633
2020-05-29,"KAU",20.7037422596291,"NET_all",-5.08761346649715
2020-05-29,"NZU",20.7037422596291,"NET_all",-3.22407509421676
2020-05-29,"RGGI",20.7037422596291,"NET_all",-2.97459547618816
2020-06-05,"ACCU",19.9445086373157,"NET_all",10.7378490043233
2020-06-05,"CCA",19.9445086373157,"NET_all",2.9828203210723
2020-06-05,"EUA",19.9445086373157,"NET_all",-6.20236234011538
2020-06-05,"HBEA",19.9445086373157,"NET_all",-0.24760807095266
2020-06-05,"KAU",19.9445086373157,"NET_all",-4.95623280483231
2020-06-05,"NZU",19.9445086373157,"NET_all",0.707025473563892
2020-06-05,"RGGI",19.9445086373157,"NET_all",-3.02149158305912
2020-06-12,"ACCU",18.3336101058685,"NET_all",11.784932624213
2020-06-12,"CCA",18.3336101058685,"NET_all",4.21869199326843
2020-06-12,"EUA",18.3336101058685,"NET_all",-5.70275895541429
2020-06-12,"HBEA",18.3336101058685,"NET_all",0.255237777237467
2020-06-12,"KAU",18.3336101058685,"NET_all",-0.828659979945174
2020-06-12,"NZU",18.3336101058685,"NET_all",-5.64959189268782
2020-06-12,"RGGI",18.3336101058685,"NET_all",-4.0778515666716
2020-06-19,"ACCU",18.1094150309537,"NET_all",10.7862613923163
2020-06-19,"CCA",18.1094150309537,"NET_all",4.42172054421551
2020-06-19,"EUA",18.1094150309537,"NET_all",-4.74818528694598
2020-06-19,"HBEA",18.1094150309537,"NET_all",0.181420960917788
2020-06-19,"KAU",18.1094150309537,"NET_all",-0.304961720466821
2020-06-19,"NZU",18.1094150309537,"NET_all",-7.17039812556777
2020-06-19,"RGGI",18.1094150309537,"NET_all",-3.16585776446906
2020-06-26,"ACCU",18.1265020462133,"NET_all",10.7936317453072
2020-06-26,"CCA",18.1265020462133,"NET_all",4.35278462790712
2020-06-26,"EUA",18.1265020462133,"NET_all",-4.64785110016905
2020-06-26,"HBEA",18.1265020462133,"NET_all",0.100885121158048
2020-06-26,"KAU",18.1265020462133,"NET_all",-0.246794457012744
2020-06-26,"NZU",18.1265020462133,"NET_all",-7.28696239088069
2020-06-26,"RGGI",18.1265020462133,"NET_all",-3.06569354630988
2020-07-03,"ACCU",18.0196843585916,"NET_all",10.7312468337882
2020-07-03,"CCA",18.0196843585916,"NET_all",3.82657539990243
2020-07-03,"EUA",18.0196843585916,"NET_all",-4.27161557809141
2020-07-03,"HBEA",18.0196843585916,"NET_all",0.103629240572551
2020-07-03,"KAU",18.0196843585916,"NET_all",-0.292847374641734
2020-07-03,"NZU",18.0196843585916,"NET_all",-6.92903025270858
2020-07-03,"RGGI",18.0196843585916,"NET_all",-3.1679582688214
2020-07-10,"ACCU",18.0680061081158,"NET_all",9.66495090446079
2020-07-10,"CCA",18.0680061081158,"NET_all",3.79225069982017
2020-07-10,"EUA",18.0680061081158,"NET_all",-2.55449895822804
2020-07-10,"HBEA",18.0680061081158,"NET_all",-0.2138111996217
2020-07-10,"KAU",18.0680061081158,"NET_all",-0.960036135252654
2020-07-10,"NZU",18.0680061081158,"NET_all",-6.82827612759276
2020-07-10,"RGGI",18.0680061081158,"NET_all",-2.9005791835858
2020-07-17,"ACCU",17.9814606682588,"NET_all",9.91699659108012
2020-07-17,"CCA",17.9814606682588,"NET_all",3.70051384716738
2020-07-17,"EUA",17.9814606682588,"NET_all",-2.2113552693072
2020-07-17,"HBEA",17.9814606682588,"NET_all",-0.141960410625203
2020-07-17,"KAU",17.9814606682588,"NET_all",-2.4638862125706
2020-07-17,"NZU",17.9814606682588,"NET_all",-5.73563901271699
2020-07-17,"RGGI",17.9814606682588,"NET_all",-3.06466953302751
2020-07-24,"ACCU",17.9678359376304,"NET_all",9.96106133299722
2020-07-24,"CCA",17.9678359376304,"NET_all",3.74013906746801
2020-07-24,"EUA",17.9678359376304,"NET_all",-2.46005259970608
2020-07-24,"HBEA",17.9678359376304,"NET_all",-0.0768149966921707
2020-07-24,"KAU",17.9678359376304,"NET_all",-2.3425903433303
2020-07-24,"NZU",17.9678359376304,"NET_all",-5.74137093289159
2020-07-24,"RGGI",17.9678359376304,"NET_all",-3.08037152784507
2020-07-31,"ACCU",17.8681177948704,"NET_all",10.1096932412762
2020-07-31,"CCA",17.8681177948704,"NET_all",3.48292331659198
2020-07-31,"EUA",17.8681177948704,"NET_all",-3.02436618062566
2020-07-31,"HBEA",17.8681177948704,"NET_all",-0.0984199047859708
2020-07-31,"KAU",17.8681177948704,"NET_all",-1.93718628879038
