"Date","ACCU","CEA","EUA","UKA","NZU","KAU","WCA","CCA"
2018-04-03,9.20706501315295,NA,13.3,NA,NA,17.0896549590931,NA,12.2748390251854
2018-04-04,NA,NA,13.06,NA,NA,16.9488913884224,NA,12.2668404333306
2018-04-05,NA,NA,12.64,NA,NA,16.8562676067179,NA,12.2895898022553
2018-04-06,9.24884389451319,NA,12.99,NA,NA,16.5935939593229,NA,12.2465597264066
2018-04-09,9.27777083593652,NA,13.33,NA,NA,16.5571716097672,NA,12.2331358064778
2018-04-10,9.35988441485018,NA,13.38,NA,NA,16.5876596942696,NA,12.2308564027845
2018-04-11,9.34579439252336,NA,13.43,NA,NA,16.5415930009333,NA,12.1957137080469
2018-04-12,9.4078409162419,NA,13.59,NA,NA,16.6058795429213,NA,12.2271805273834
2018-04-13,NA,NA,13.94,NA,NA,16.5904063513227,NA,12.2151026036175
2018-04-16,9.46064873019864,NA,14,NA,NA,16.5401608700578,NA,12.1748263047342
2018-04-17,9.35812083909057,NA,13.74,NA,NA,16.6441711278606,NA,12.1907841552142
2018-04-18,9.37165859488018,NA,13.89,NA,NA,16.7105952769781,NA,NA
2018-04-19,9.3613024420789,NA,13.46,NA,NA,16.7156739835731,NA,12.2164614387557
2018-04-20,9.36563436563437,NA,13.05,NA,NA,16.7336010709505,NA,12.2822725052906
2018-04-23,NA,NA,12.89,NA,NA,16.6843622023358,NA,12.3535676251331
2018-04-24,9.3248787765759,NA,13.23,NA,NA,16.7123724732032,NA,12.3139820114473
2018-04-25,NA,NA,13.26,NA,NA,16.8106858151281,NA,12.37766263673
2018-04-26,9.39626646687894,NA,13.49,NA,NA,16.887224047407,NA,12.4121973390629
2018-04-27,NA,NA,13.56,NA,NA,17.0050937985515,NA,12.3845646437995
2018-04-30,9.38454823221301,NA,13.59,NA,NA,17.1128129283043,NA,12.4368634594684
2018-05-01,9.36914428482199,NA,13.39,NA,NA,NA,NA,12.523972317185
2018-05-02,9.37480403837712,NA,13.06,NA,NA,17.065905423855,NA,12.5690376569038
2018-05-03,9.39365378573673,NA,12.96,NA,NA,17.0796844916465,NA,12.5135563527154
2018-05-04,9.45656285462111,NA,13.02,NA,NA,17.1443711912221,NA,12.5522662652617
2018-05-07,NA,NA,13.62,NA,NA,NA,NA,12.5922818791946
2018-05-08,NA,NA,13.6,NA,NA,17.2122425987357,NA,12.6538526386781
2018-05-09,NA,NA,14,NA,NA,17.216014023226,NA,12.6666666666667
2018-05-10,NA,NA,14.61,NA,NA,17.3845171361669,NA,12.591286829514
2018-05-11,9.4744820616473,NA,14.63,NA,NA,17.3066055506719,NA,12.5607100988109
2018-05-14,NA,NA,14.64,NA,NA,17.2785330878032,NA,12.5702306079665
2018-05-15,9.46850145183689,NA,14.32,NA,NA,17.2870988180631,NA,12.6805778491172
2018-05-16,9.58476627181251,NA,15.18,NA,NA,17.4229731536761,NA,12.7551452528161
2018-05-17,9.58537672759697,NA,15.3,NA,NA,17.4026197997915,NA,12.7787670652082
2018-05-18,9.60311383358857,NA,15.25,NA,NA,17.5263484678199,NA,12.8067940552017
2018-05-21,9.67783422287956,NA,15.56,NA,NA,17.6482174512507,NA,12.7905004240882
2018-05-22,NA,NA,15.95,NA,NA,NA,NA,12.80353200883
2018-05-23,9.72913569073631,NA,16.01,NA,NA,17.9554609230378,NA,12.9360465116279
2018-05-24,NA,NA,16.29,NA,NA,18.1608578241713,NA,12.936257359843
2018-05-25,9.7518304930992,NA,16,NA,NA,20.1571139474481,NA,13.0386266094421
2018-05-28,9.73836265662533,NA,16.31,NA,NA,20.8219880193484,NA,NA
2018-05-29,NA,NA,16.3,NA,NA,20.5601644813159,NA,13.182527301092
2018-05-30,9.74785547179621,NA,15.84,NA,NA,18.4538613608826,NA,13.0520538547294
2018-05-31,9.70873786407767,NA,14.91,NA,NA,18.3829355646414,NA,13.0624465355004
2018-06-01,9.54421503700818,NA,15.29,NA,NA,18.4225492002211,NA,13.0703259005146
2018-06-04,9.61035564853556,NA,16.13,NA,NA,18.2268766488129,NA,13.019319541802
2018-06-05,9.55476113097173,NA,15.77,NA,NA,18.0502538192424,NA,12.9470000853461
2018-06-06,9.57654723127036,NA,15.93,NA,NA,NA,NA,12.8684277584303
2018-06-07,NA,NA,16,NA,NA,17.560790393773,NA,12.84224802916
2018-06-08,9.49551062592856,NA,15.82,NA,NA,17.1732919697054,NA,12.7995920448751
2018-06-11,NA,NA,15.49,NA,NA,16.9611864941622,NA,12.8161602444407
2018-06-12,9.47836739957444,NA,15.15,NA,NA,16.9395376688045,NA,12.8757557693945
2018-06-13,9.44851523332048,NA,15.31,NA,NA,NA,NA,12.8170328272118
2018-06-14,9.05035878208029,NA,14.91,NA,NA,17.0816582714951,NA,13.0803146883375
2018-06-15,9.29606359789717,NA,14.53,NA,NA,16.8023882836556,NA,12.9921599035065
2018-06-18,9.26280822792896,NA,14.6,NA,NA,16.9353957575663,NA,13.0356220960248
2018-06-19,9.23331635252165,NA,14.24,NA,NA,16.8569874932028,NA,13.0824991370383
2018-06-20,9.23331635252165,NA,14.5,NA,NA,16.7953923730993,NA,13.1460674157303
2018-06-21,9.22157211905368,NA,14.81,NA,NA,16.7807394401759,NA,13.11093871218
2018-06-22,9.25985056517019,NA,15.12,NA,NA,16.6812112412829,NA,13.0587730587731
2018-06-25,9.18651799290421,NA,15.03,NA,NA,16.8308860177127,NA,13.0148692531191
2018-06-26,NA,NA,15.03,NA,NA,17.6725959506704,NA,13.0785744954916
2018-06-27,9.21278353135523,NA,15.26,NA,NA,18.432682148063,NA,13.183864265928
2018-06-28,9.21571119867802,NA,15,NA,NA,20.2532231557994,NA,13.1754128123109
2018-06-29,9.19059390251632,NA,14.99,NA,NA,21.5156218783138,NA,13.0360352649148
2018-07-02,9.14422652456328,NA,15.07,NA,NA,21.5202520943817,NA,13.0939084113755
2018-07-03,9.18768216956026,NA,15.1,NA,NA,21.5656674574078,NA,13.0845130845131
2018-07-04,9.50751093363757,NA,15.52,NA,NA,21.5414441999662,NA,NA
2018-07-05,9.47927199191102,NA,15.68,NA,NA,21.4195009256284,NA,13.0464539310463
2018-07-06,NA,NA,15.7,NA,NA,21.3871066300031,NA,12.9927628778203
2018-07-09,9.21512551636479,NA,16,NA,NA,21.4254013436787,NA,13.0053621584816
2018-07-10,9.20985772357723,NA,16.05,NA,NA,21.4167157466403,NA,13.0131153125532
2018-07-11,9.15115178289681,NA,16.32,NA,NA,21.2814471384054,NA,13.0825908156271
2018-07-12,9.17285596394338,NA,16.09,NA,NA,21.3523674437403,NA,13.0837117642019
2018-07-13,9.18334922148077,NA,16.06,NA,NA,21.2243412874079,NA,13.0851519041506
2018-07-16,9.15542038902617,NA,15.93,NA,NA,21.206498276972,NA,13.049790759245
2018-07-17,9.50510107090805,NA,16.08,NA,NA,19.1956124314442,NA,13.0971781456386
2018-07-18,9.5353124404043,NA,16.41,NA,NA,17.2617010760047,NA,13.120811135934
2018-07-19,9.47927199191102,NA,16.86,NA,NA,17.1899374498311,NA,13.1260201013659
2018-07-20,9.4948727687049,NA,17.07,NA,NA,17.190458159788,NA,13.0397678784776
2018-07-23,9.47029484184608,NA,17.39,NA,NA,17.137507738302,NA,13.0795551753636
2018-07-24,NA,NA,17.1,NA,NA,17.2479294886407,NA,13.0862718247176
2018-07-25,9.5353124404043,NA,17.34,NA,NA,17.3334046013699,NA,13.0371759890859
2018-07-26,9.50449879609682,NA,17.29,NA,NA,17.3583232012724,NA,13.1346104286573
2018-07-27,9.52562392836731,NA,17.12,NA,NA,17.4702735983376,NA,13.117707618394
2018-07-30,9.49427178935376,NA,17.05,NA,NA,17.3538113403717,NA,13.0639097744361
2018-07-31,9.53349434346002,NA,17.4,NA,NA,17.3032999315558,NA,13.0698828158412
2018-08-01,NA,NA,17.78,NA,NA,16.8719419605197,NA,13.1154571967747
2018-08-02,9.53107129241327,NA,17.64,NA,NA,16.6216019547617,NA,13.2015195993783
2018-08-03,9.59754302898458,NA,17.68,NA,NA,16.7153234068448,NA,13.2186392322988
2018-08-06,9.59079283887468,NA,17.57,NA,NA,16.6856334389321,NA,13.2433134250844
2018-08-07,9.824,NA,17.51,NA,NA,16.6754161133928,NA,13.2016900922652
2018-08-08,NA,NA,17.4,NA,NA,16.6547153662881,NA,13.1869078380706
2018-08-09,NA,NA,17.6,NA,NA,16.6924265842349,NA,13.2916883567586
2018-08-10,9.82148569966089,NA,17.89,NA,NA,16.7652400689238,NA,13.4180543382997
2018-08-13,9.78143121136813,NA,18.06,NA,NA,16.6673096955901,NA,13.4291725105189
2018-08-14,9.31895066062424,NA,18.16,NA,NA,16.8950628871785,NA,13.5337682948334
2018-08-15,9.31657201199668,NA,18.09,NA,NA,NA,NA,13.5678391959799
2018-08-16,9.00095754867539,NA,17.99,NA,NA,16.8603788901812,NA,13.5824175824176
2018-08-17,9.0153452685422,NA,18.14,NA,NA,16.8713094010685,NA,13.5350179242808
2018-08-20,9.01419255849636,NA,18.49,NA,NA,16.8419739417237,NA,13.4854952521997
2018-08-21,8.97803247373448,NA,19.31,NA,NA,16.7234437906473,NA,13.3460108911747
2018-08-22,8.93422886833101,NA,19.8,NA,NA,16.6796654800423,NA,13.3408071748879
2018-08-23,8.85678391959799,NA,20.38,NA,NA,16.659596621804,NA,13.4003640461125
2018-08-24,8.89029003783102,NA,20.69,NA,NA,16.6814688960111,NA,13.3121073917907
2018-08-27,NA,NA,21.3,NA,NA,16.6978462870483,NA,13.2739573520596
2018-08-28,8.84900213380193,NA,20.69,NA,NA,16.6824995945226,NA,13.2557940648251
2018-08-29,8.80589557831626,NA,21.06,NA,NA,16.6289436001663,NA,13.2496155817529
2018-08-30,9.02470903093297,NA,21.16,NA,NA,16.6180690726964,NA,13.299057412168
2018-08-31,NA,NA,21.09,NA,NA,16.7022362438526,NA,13.3804638330891
2018-09-03,9.00285607848007,NA,20.17,NA,NA,16.7256452149942,NA,NA
2018-09-04,NA,NA,20.18,NA,NA,16.692297586572,NA,13.4271651843537
2018-09-05,8.96666872796982,NA,20.37,NA,NA,16.9124090958011,NA,13.3717430561527
2018-09-06,8.9816650148662,NA,21.47,NA,NA,16.8745301977388,NA,13.4067636175888
2018-09-07,8.91978346456693,NA,23.22,NA,NA,16.8911137386177,NA,13.4880096961302
2018-09-10,8.89843510279227,NA,25.23,NA,NA,16.8161006520061,NA,13.4575569358178
2018-09-11,NA,NA,24.18,NA,NA,16.9195000115099,NA,13.4338647134856
2018-09-12,8.94178589047854,NA,22.95,NA,NA,16.9482406112127,NA,13.3947006194081
2018-09-13,8.92252784444034,NA,18.9,NA,NA,16.8467215744999,NA,13.3042436687201
2018-09-14,NA,NA,19.97,NA,NA,16.9211879364592,NA,13.3814929480564
2018-09-17,8.90772822214031,NA,20.94,NA,NA,16.7716319824754,NA,13.2928186253531
2018-09-18,NA,NA,20.23,NA,NA,16.8103184791246,NA,13.3047578225461
2018-09-19,9.0235857862966,NA,21.47,NA,NA,16.8599170798624,NA,13.3053461274846
2018-09-20,8.97832817337461,NA,22.03,NA,NA,16.7397126856586,NA,13.1804670912951
2018-09-21,8.99615336890433,NA,22.13,NA,NA,16.8095478231636,NA,13.2011234998723
2018-09-24,NA,NA,22.43,NA,NA,NA,NA,13.187468074238
2018-09-25,NA,NA,21.25,NA,NA,NA,NA,13.1764505989296
2018-09-26,8.96555988375688,NA,20.24,NA,NA,NA,NA,13.2049752939172
2018-09-27,NA,NA,20.83,NA,NA,16.9814670443757,NA,13.3430707105421
2018-09-28,9.02639442231076,NA,21.21,NA,NA,17.2298713192493,NA,13.3959338387319
2018-10-01,NA,NA,21.37,NA,NA,17.234285359397,NA,13.4243261921216
2018-10-02,9.02695635933512,NA,20.98,NA,NA,17.1930422391227,NA,13.4505456435129
2018-10-03,8.97388290630029,NA,21.18,NA,NA,NA,NA,13.532589752527
2018-10-04,NA,NA,21.34,NA,NA,17.0245398773006,NA,13.4890992790758
2018-10-05,NA,NA,22.16,NA,NA,17.1858216970999,NA,13.4947496311724
2018-10-08,NA,NA,21.94,NA,NA,17.1971686090254,NA,13.5335073977372
2018-10-09,8.96334301786487,NA,20.79,NA,NA,NA,NA,13.508573418052
2018-10-10,8.87936313533374,NA,19.46,NA,NA,17.0251577107243,NA,13.4745615558257
2018-10-11,8.9110127826942,NA,19.87,NA,NA,17.0305942460921,NA,13.3960148365393
2018-10-12,9.20113244707041,NA,20.37,NA,NA,17.1404522324674,NA,13.4232831690019
2018-10-15,9.20679886685552,NA,18.58,NA,NA,17.1095546169064,NA,13.4058909907575
2018-10-16,9.22497840306059,NA,19.29,NA,NA,17.3882267855632,NA,13.4278061004061
2018-10-17,9.24380139739071,NA,19.27,NA,NA,17.4308742431838,NA,13.5142186277068
2018-10-18,9.26786931994297,NA,19.74,NA,NA,17.347518383764,NA,13.5609500523926
2018-10-19,9.24494465401026,NA,19.71,NA,NA,17.5076211903647,NA,13.4977851124815
2018-10-22,9.23523597726711,NA,19,NA,NA,17.5668387395023,NA,13.5566605600628
2018-10-23,9.23466551362036,NA,19.23,NA,NA,17.5938659639364,NA,13.5495684017787
2018-10-24,9.2087312414734,NA,19.61,NA,NA,17.6523186975826,NA,13.6423492230708
2018-10-25,9.2436974789916,NA,19.08,NA,NA,17.7173273914524,NA,13.6627395815017
2018-10-26,9.23450034201853,NA,18.28,NA,NA,17.6241967137415,NA,13.6128409788615
2018-10-29,NA,NA,16.68,NA,NA,17.8527456291554,NA,13.6223727024888
2018-10-30,9.30159724397119,NA,16.02,NA,NA,17.9604096831381,NA,13.6371650211566
2018-10-31,NA,NA,16.36,NA,NA,17.9776673976552,NA,13.6870026525199
2018-11-01,9.38032973280273,NA,15.62,NA,NA,18.092066784681,NA,13.5443148943631
2018-11-02,NA,NA,17.08,NA,NA,18.2415750656539,NA,13.5529205094422
2018-11-05,9.38803894297635,NA,17.23,NA,NA,18.1513762185676,NA,13.5367350517272
2018-11-06,9.41780821917808,NA,17.57,NA,NA,18.1156591132697,NA,13.5130404340977
2018-11-07,9.45739396255254,NA,18.62,NA,NA,18.2065025465561,NA,13.5504201680672
2018-11-08,9.48396985566484,NA,19.56,NA,NA,18.2185122071885,NA,13.6243619081148
2018-11-09,9.46583375828659,NA,19.5,NA,NA,18.1975804247143,NA,13.6668431268749
2018-11-12,9.85032621210183,NA,20.5,NA,NA,18.2474606269921,NA,13.8093964518142
2018-11-13,NA,NA,20.14,NA,NA,18.2434601501758,NA,13.7390380015945
2018-11-14,9.84780662488809,NA,19.73,NA,NA,18.2069655317919,NA,13.7336399009551
2018-11-15,9.89208633093525,NA,19,NA,NA,18.2550377636404,NA,13.7559597386544
2018-11-16,9.88954533778577,NA,19.11,NA,NA,18.3698515559655,NA,13.6451217376073
2018-11-19,9.81016690024207,NA,18.93,NA,NA,18.2416592923789,NA,13.597065758449
2018-11-20,9.77095361969418,NA,19.46,NA,NA,18.3027508645129,NA,13.6939313984169
2018-11-21,9.82581509602501,NA,20.49,NA,NA,18.3554169914263,NA,13.651937099183
2018-11-22,9.79706088173548,NA,20.92,NA,NA,18.933246781348,NA,13.6232138160778
2018-11-23,NA,NA,20.21,NA,NA,18.6878046501487,NA,13.7037037037037
2018-11-26,9.81767180925666,NA,19.83,NA,NA,18.3813464531823,NA,13.7206427688504
2018-11-27,NA,NA,19.96,NA,NA,18.4315171099381,NA,13.7668320340184
2018-11-28,9.89971715093854,NA,19.64,NA,NA,18.4588614292097,NA,13.6723561499208
2018-11-29,9.89590026988819,NA,20.36,NA,NA,18.8700014152501,NA,13.6423492230708
2018-11-30,9.9502487562189,NA,20.84,NA,NA,18.9476177318123,NA,13.7428192664605
2018-12-03,10.2073882047959,NA,20.99,NA,NA,19.0716856986197,NA,13.6980267794221
2018-12-04,10.1908767389194,NA,21.08,NA,NA,19.0512478567346,NA,13.6988716502116
2018-12-05,10.0922722029988,NA,20.02,NA,NA,19.005836375587,NA,13.6900564174894
2018-12-06,10.0209963733537,NA,20.33,NA,NA,18.8787590362394,NA,13.653947599789
2018-12-07,9.96394002657051,NA,20.64,NA,NA,18.7721452651174,NA,13.651547116737
2018-12-10,9.97214131948841,NA,21.21,NA,NA,19.5292665588651,NA,13.6679876706297
2018-12-11,9.80891719745223,NA,20.51,NA,NA,19.5765207041283,NA,13.72635672618
2018-12-12,9.78088281994284,NA,21.83,NA,NA,19.5685525533047,NA,13.6875439831105
2018-12-13,9.79706088173548,NA,22.67,NA,NA,19.5679398872887,NA,13.6959774667723
2018-12-14,9.77653631284916,NA,23.72,NA,NA,19.5353707422659,NA,13.7790749093482
2018-12-17,9.73820665233338,NA,24.6,NA,NA,19.5243859580616,NA,13.7317116164287
2018-12-18,9.73389798369256,NA,24.33,NA,NA,19.5335390866117,NA,13.7311856350673
2018-12-19,NA,NA,24.62,NA,NA,18.6928990349791,NA,13.7054945054945
2018-12-20,9.5640293131288,NA,24.47,NA,NA,18.6949375666981,NA,13.6228591401608
2018-12-21,9.52734471665429,NA,24.92,NA,NA,18.7089280563762,NA,13.7151403184657
2018-12-24,NA,NA,25.18,NA,NA,19.51447974397,NA,NA
2018-12-26,NA,NA,25.18,NA,NA,19.6006178114734,NA,14.4744956391507
2018-12-27,NA,NA,25.01,NA,NA,19.546520719312,NA,14.3757109108408
2018-12-28,NA,NA,24.98,NA,NA,19.5774405237357,NA,14.3669115075201
2018-12-31,NA,NA,25.01,NA,NA,NA,NA,14.3168541285204
2019-01-02,9.48334257035532,NA,25.31,NA,NA,19.6957402053084,NA,14.4859813084112
2019-01-03,9.469347598844,NA,23.32,NA,NA,19.5088453104638,NA,14.4136235955056
2019-01-04,9.617786660005,NA,23.73,NA,NA,19.6650646194023,NA,14.3860265075046
2019-01-07,9.59441779328391,NA,22.25,NA,NA,19.5120428328364,NA,14.2757538783336
2019-01-08,9.61118392311053,NA,22.84,NA,NA,19.4799629101506,NA,14.3006993006993
2019-01-09,9.5675944333996,NA,22.03,NA,NA,19.3897653062807,NA,14.1582185252578
2019-01-10,9.62319565081547,NA,22.11,NA,NA,19.469040332064,NA,14.2024699947817
2019-01-11,9.78479738233073,NA,22.74,NA,NA,19.5140227767674,NA,14.223423737682
2019-01-14,NA,NA,22.55,NA,NA,19.4399732505968,NA,14.2147463831271
2019-01-15,9.8125828232473,NA,22.62,NA,NA,19.5278936432801,NA,14.2982302435605
2019-01-16,9.78541312692719,NA,23.4,NA,NA,19.5892525524796,NA,14.3634289725366
2019-01-17,NA,NA,23.67,NA,NA,19.5625806956454,NA,14.3835015357613
2019-01-18,NA,NA,24.86,NA,NA,19.5587544985135,NA,14.4265469588945
2019-01-21,9.79465860418241,NA,24.47,NA,NA,19.4152137615035,NA,14.4227384723689
2019-01-22,NA,NA,25.21,NA,NA,19.4654021941401,NA,14.4303574572988
2019-01-23,9.7270160025102,NA,24.72,NA,NA,19.5195077960914,NA,14.4200351493849
2019-01-24,9.7270160025102,NA,24.07,NA,NA,19.6090735104948,NA,14.515701017249
2019-01-25,NA,NA,23.93,NA,NA,20.0026670222696,NA,14.3620750087627
2019-01-28,NA,NA,22.77,NA,NA,19.9660186192911,NA,14.3356949182192
2019-01-29,NA,NA,23.39,NA,NA,19.972743080032,NA,14.339457567804
2019-01-30,9.94506535328661,NA,23.06,NA,NA,20.0158556974545,NA,14.2720223054805
2019-01-31,10.0730854782332,NA,22.3,NA,NA,20.0454363223306,NA,14.3044390073401
2019-02-01,10.0329155589315,NA,21.99,NA,NA,19.9060123963716,NA,14.291950410337
2019-02-04,10.0783520788576,NA,23.06,NA,NA,NA,NA,14.3069523393091
2019-02-05,10.119916248969,NA,23.17,NA,NA,NA,NA,14.3270241850683
2019-02-06,9.97498436522827,NA,23.7,NA,NA,NA,NA,14.3926056338028
2019-02-07,9.98872745490982,NA,23.48,NA,NA,20.0023532180257,NA,14.4179894179894
2019-02-08,9.98685116774153,NA,22.37,NA,NA,20.0361436316492,NA,14.4332627118644
2019-02-11,9.98997870474759,NA,22.4,NA,NA,20.1035926302595,NA,14.5011086474501
2019-02-12,NA,NA,20.7,NA,NA,20.1399946398449,NA,14.4295302013423
2019-02-13,10.0428157662763,NA,20.94,NA,NA,20.1770526498669,NA,14.5406125166445
2019-02-14,10.0358648461587,NA,19.78,NA,NA,21.2819524322793,NA,14.5145588105142
2019-02-15,10.0859997470596,NA,20.42,NA,NA,21.2831245672562,NA,14.5488355618525
2019-02-18,NA,NA,20.01,NA,NA,21.2220772483612,NA,NA
2019-02-19,10.0783520788576,NA,20.21,NA,NA,21.2220772483612,NA,14.4797178130511
2019-02-20,10.0802629084244,NA,20.48,NA,NA,20.4396088173328,NA,14.4772827525364
2019-02-21,9.54019393181107,NA,18.8,NA,NA,20.4009572756875,NA,14.4609140638786
2019-02-22,NA,NA,18.94,NA,NA,20.4330229085622,NA,14.4696234899921
2019-02-25,NA,NA,19.24,NA,NA,20.5291790697124,NA,14.4479661912309
2019-02-26,9.62266532054518,NA,19.66,NA,NA,20.5101960475553,NA,14.4488361879666
2019-02-27,9.57854406130268,NA,21.27,NA,NA,20.5877953344828,NA,14.504353944938
2019-02-28,9.51459945096082,NA,21.69,NA,NA,20.7246592162168,NA,14.5118733509235
2019-03-01,9.5021496666459,NA,22.28,NA,NA,NA,NA,14.4891858624934
2019-03-04,9.41272124585653,NA,23.13,NA,NA,20.7691644525954,NA,14.5717561965247
2019-03-05,9.42923375728338,NA,22.94,NA,NA,20.8380841544063,NA,14.6382451795507
2019-03-06,9.36119922871183,NA,22.13,NA,NA,20.7924676343664,NA,14.6749226006192
2019-03-07,9.43218851842567,NA,23.27,NA,NA,20.882091045917,NA,14.8230879199428
2019-03-08,9.53276889306993,NA,23.02,NA,NA,20.814515178887,NA,14.7713116212849
2019-03-11,9.55734406438632,NA,22.28,NA,NA,20.8369372061206,NA,14.7594914199342
2019-03-12,9.53695570335048,NA,22.33,NA,NA,20.8262929984361,NA,14.6819067871699
2019-03-13,9.58346382712183,NA,22.28,NA,NA,20.7167203477282,NA,14.6401766004415
2019-03-14,9.5625,NA,22.74,NA,NA,20.6506916033509,NA,14.6788179083348
2019-03-15,9.57147325617767,NA,22.47,NA,NA,20.621765690051,NA,14.7108167770419
2019-03-18,9.58766762752225,NA,21.82,NA,NA,20.6597073338063,NA,14.7494707127735
2019-03-19,NA,NA,21.12,NA,NA,20.6645404284188,NA,14.7149528592828
2019-03-20,9.53924808279818,NA,21.64,NA,NA,20.6420053123953,NA,14.599947419157
2019-03-21,9.56728364182091,NA,20.94,NA,NA,20.6693757848513,NA,14.6575222017058
2019-03-22,9.55633538037348,NA,20.67,NA,NA,20.6362185102986,NA,14.7529390966145
2019-03-25,9.74658869395711,NA,20.94,NA,NA,20.6990822105058,NA,14.7555476969322
2019-03-26,9.81633945535149,NA,21.54,NA,NA,20.7303335628012,NA,14.8259943181818
2019-03-27,9.76685570258349,NA,21.85,NA,NA,20.7875837169137,NA,14.9017515781986
2019-03-28,9.77486283660213,NA,22.26,NA,NA,20.9149198326806,NA,14.9732620320856
2019-03-29,9.96457041629761,NA,21.54,NA,NA,20.9124580181424,NA,14.9772666488366
2019-04-01,9.99048525214082,NA,21.91,NA,NA,20.9840867394745,NA,15.0463788797717
2019-04-02,9.94067154758899,NA,22.01,NA,NA,20.9234586123782,NA,15.0955186573826
2019-04-03,9.97403584320182,NA,23.16,NA,NA,20.9648544238198,NA,15.1059284315471
2019-04-04,9.98415213946117,NA,24.44,NA,NA,20.9510357815443,NA,15.1515151515152
2019-04-05,9.98098859315589,NA,24.6,NA,NA,21.1817868013933,NA,15.2755484216158
2019-04-08,10.1253005948614,NA,24.31,NA,NA,21.4659034345446,NA,15.276667554845
2019-04-09,10.2789550256183,NA,25.53,NA,NA,21.4959967600237,NA,15.3627564159488
2019-04-10,10.3371501272265,NA,26.13,NA,NA,21.5337322795328,NA,15.5326887252728
2019-04-11,10.2887172343928,NA,27.32,NA,NA,21.5023605852382,NA,15.4577777777778
2019-04-12,10.3174603174603,NA,26.58,NA,NA,21.5439856373429,NA,15.3274336283186
2019-04-15,10.3128768166529,NA,26.81,NA,NA,21.5233208300515,NA,15.3002564782878
2019-04-16,10.3364925895299,NA,27,NA,NA,21.5256709224062,NA,15.3368794326241
2019-04-17,NA,NA,27.46,NA,NA,21.6018220667308,NA,15.3709934478484
2019-04-18,10.348341081322,NA,26.89,NA,NA,21.6641855363159,NA,15.5223083088432
2019-04-19,NA,NA,NA,NA,NA,21.8468838826376,NA,NA
2019-04-22,NA,NA,26.89,NA,NA,21.7409938517404,NA,15.5042203465127
2019-04-23,10.2796052631579,NA,27.53,NA,NA,21.7606638952368,NA,15.7149220489978
2019-04-24,10.217555331992,NA,27.4,NA,NA,21.7372739905753,NA,15.8715925394548
2019-04-25,NA,NA,27.28,NA,NA,22.4034481154747,NA,15.9568733153639
2019-04-26,10.2685624012638,NA,25.85,NA,NA,22.4661651805428,NA,15.9939002511661
2019-04-29,10.4087812263437,NA,26.38,NA,NA,21.6805931686843,NA,16.1108627626285
2019-04-30,NA,NA,26.29,NA,NA,21.6946346025589,NA,16.121266161391
2019-05-01,10.3383458646617,NA,25.78,NA,NA,NA,NA,16.4820439521172
2019-05-02,10.3402895281068,NA,24.7,NA,NA,22.2512084708049,NA,16.8754473872584
2019-05-03,10.5028843742162,NA,25.2,NA,NA,22.2508670165424,NA,16.8392857142857
2019-05-06,10.4569858908728,NA,25.33,NA,NA,NA,NA,16.602661427168
2019-05-07,NA,NA,26.4,NA,NA,22.1085453339534,NA,16.3092046470063
2019-05-08,10.4921309018236,NA,26.91,NA,NA,22.2611877715941,NA,16.2809400411045
2019-05-09,10.4393892178249,NA,26.5,NA,NA,22.1595335153491,NA,16.0873440285205
2019-05-10,10.4406906438945,NA,25.62,NA,NA,21.9866866821332,NA,16.0153120270631
2019-05-13,10.4282708255972,NA,25.03,NA,NA,21.37954315292,NA,16.2612492203511
2019-05-14,10.3824459183041,NA,25.89,NA,NA,21.1961546266996,NA,16.2992055699366
2019-05-15,10.3612520103922,NA,25.97,NA,NA,21.0830672851033,NA,16.4196428571429
2019-05-16,10.4867065572759,NA,25.57,NA,NA,21.0000375671513,NA,16.4876476906552
2019-05-17,10.4641142435061,NA,25,NA,NA,20.2690529097352,NA,16.5112943707422
2019-05-20,10.4559797067376,NA,25.2,NA,NA,19.1194553579462,NA,16.3921217547001
2019-05-21,9.80694504410041,NA,25.38,NA,NA,19.3263598011716,NA,16.4366373902133
2019-05-22,9.81360325885693,NA,26.37,NA,NA,20,NA,16.2930416068867
2019-05-23,NA,NA,26.06,NA,NA,20.3148042254793,NA,16.350626118068
2019-05-24,9.82998454404946,NA,25.47,NA,NA,20.3438870386835,NA,16.2738796643457
2019-05-27,9.82755423697386,NA,25.59,NA,NA,20.3758206927779,NA,NA
2019-05-28,9.86597170513775,NA,25.48,NA,NA,20.5922729947048,NA,16.3888888888889
2019-05-29,9.88191423244251,NA,25.53,NA,NA,20.3356129304371,NA,16.4345403899721
2019-05-30,NA,NA,25.3,NA,NA,20.4072377669947,NA,16.4150943396226
2019-05-31,9.87638983787813,NA,24.46,NA,NA,20.7065839407265,NA,16.3517506940091
2019-06-03,9.86964618249534,NA,23.74,NA,NA,20.9793903902318,NA,16.2455516014235
2019-06-04,NA,NA,24.56,NA,NA,20.983190803626,NA,16.2741089680917
2019-06-05,9.87700335445397,NA,24.25,NA,NA,20.3979873985767,NA,16.3116142258668
2019-06-06,NA,NA,23.98,NA,NA,NA,NA,16.205428419372
2019-06-07,9.72942920681987,NA,24.51,NA,NA,20.1753009482391,NA,16.0180037066455
2019-06-10,NA,NA,25.2,NA,NA,20.1011784222443,NA,16.0272277227723
2019-06-11,NA,NA,24.98,NA,NA,20.2279010181377,NA,15.9766969723718
