"","New Zealand Emissions Trading System","European Union Emissions Trading System","Korean Emissions Trading System","United Kingdom Emissions Trading Scheme","China National Emissions Trading System","Hubei (Pilot) Emissions Trading System"
"2072",12.7497450050999,7.75,17.2117039586919,NA,NA,1.94620009249268
"2073",12.7741624487828,7.85,17.226663743354,NA,NA,1.86802056489352
"2074",12.8243814121907,7.78,17.1770327456706,NA,NA,1.94545570671265
"2075",12.6950101226629,7.83,17.0492413087618,NA,NA,1.89540816326531
"2076",12.6228044060732,7.75,16.8886500594941,NA,NA,NA
"2077",12.6897533206831,8.01,16.8720713535236,NA,NA,1.90355329949239
"2078",12.7103472968135,8.15,16.930630589032,NA,NA,1.89072426937738
"2079",12.709588877618,8.47,16.806979480206,NA,NA,1.88100930966068
"2080",12.7426461831607,8.73,16.8710362650593,NA,NA,1.86262502551541
"2081",NA,8.72,16.7956880888034,NA,NA,1.85246570452343
"2082",12.7093301435407,8.98,16.6751305586927,NA,NA,1.91757480194809
"2083",12.5657855833481,9.43,16.2882489753555,NA,NA,1.87568959176168
"2084",12.5302913883799,9.21,16.6584636353311,NA,NA,1.89375276356516
"2085",12.5843894350349,9.05,16.6544281853486,NA,NA,1.89567430025445
"2086",NA,8.97,16.3809437537272,NA,NA,1.90355977152183
"2087",12.5458200307438,8.85,16.4714907827343,NA,NA,1.84956372205592
"2088",12.6498160674024,9.23,16.5687603554752,NA,NA,1.89923469387755
"2089",12.6264119699568,9.23,16.439011268195,NA,NA,1.88720173535792
"2090",12.5424920876802,8.92,16.1342606235634,NA,NA,1.90114554566841
"2091",12.5734430082256,9.04,16.1849369230883,NA,NA,1.91524772756369
"2092",NA,8.78,16.4739711256215,NA,NA,1.8860889688866
"2093",12.6623376623377,8.97,16.4690382081686,NA,NA,1.91306611140031
"2094",12.672403630791,9.09,16.3841639607972,NA,NA,1.93569214876033
"2095",12.7635631366975,9.21,16.580248402267,NA,NA,1.95055302537411
"2096",12.7061048401395,9.45,16.5489435004024,NA,NA,1.85712996040702
"2097",12.6744802402968,9.87,16.582013743651,NA,NA,1.80459770114943
"2098",12.7537432680357,9.58,16.5187487798651,NA,NA,1.87150837988827
"2099",12.7362123096973,9.52,NA,NA,NA,NA
"2100",12.8067667381463,9.48,NA,NA,NA,NA
"2101",12.7280289975637,9.85,16.6277426327763,NA,NA,NA
"2102",12.6280676673815,9.7,16.6065308956959,NA,NA,NA
"2103",12.6310772163966,9.53,16.6625010414063,NA,NA,NA
"2104",12.6518218623482,9.69,16.5265664555773,NA,NA,2.08545918367347
"2105",12.5133436128573,9.78,16.632268112162,NA,NA,1.89296714579055
"2106",12.5118595825427,9.6,16.6994329783439,NA,NA,1.82309772112785
"2107",12.3321701070562,10.13,16.6477487703367,NA,NA,1.84864165588616
"2108",12.3898515583417,10.07,16.6430889573105,NA,NA,1.92800725106824
"2109",12.4682384919931,9.97,NA,NA,NA,1.83447208972541
"2110",12.284001410603,10.1,16.5585344191718,NA,NA,1.84474465254324
"2111",12.2437024018746,10.32,16.5653918844639,NA,NA,1.91486641953215
"2112",12.3126652953277,10.44,16.8401250113785,NA,NA,1.93011647254576
"2113",12.2953224954516,10.61,16.7758608963751,NA,NA,1.89408926725293
"2114",12.3547797369818,11.08,16.8054504163512,NA,NA,1.86919470032835
"2115",12.3979169132442,11.09,16.9501878264056,NA,NA,1.88275676575688
"2116",12.3055078980063,11.06,17.1459924100407,NA,NA,1.84210526315789
"2117",12.3588197031518,11.38,16.7373523174796,NA,NA,1.88893568684509
"2118",12.4014464402158,11.17,16.8050612890471,NA,NA,1.84931243512028
"2119",12.3802200402224,11.16,16.7299107991574,NA,NA,NA
"2120",12.2937826571949,11.14,16.8918918918919,NA,NA,1.86944766319042
"2121",12.2929637025725,11.04,16.6326453466394,NA,NA,1.89748455088592
"2122",12.2953224954516,11.52,16.7837716186422,NA,NA,1.84172957956606
"2123",12.2619954303123,12.62,16.7588402882521,NA,NA,1.93057647013398
"2124",12.2773089545241,12.3,16.5580359158852,NA,NA,1.99045199045199
"2125",12.2751508759595,12.58,16.4492130546936,NA,NA,1.91780119477989
"2126",12.290994426518,12.95,16.6027237441386,NA,NA,1.92147569333248
"2127",12.303726271385,13.64,16.5161445312793,NA,NA,1.90657035449892
"2128",12.2773089545241,12.96,16.8092909535452,NA,NA,1.90484765077364
"2129",12.3845384479614,13.25,16.8422341989221,NA,NA,1.94317946594908
"2130",NA,NA,16.8410738481088,NA,NA,1.88952735932081
"2131",NA,NA,16.9350617359978,NA,NA,1.84489901605386
"2132",12.4201561391057,13.28,17.0896549590931,NA,NA,1.94552529182879
"2133",12.5542928541679,13.02,16.9488913884224,NA,NA,1.99321404151562
"2134",12.5743162901308,12.61,16.8562676067179,NA,NA,NA
"2135",12.5525489963882,12.95,16.5935939593229,NA,NA,NA
"2136",12.5860023724792,13.3,16.5571716097672,NA,NA,1.99474930505508
"2137",12.6608674928503,13.34,16.5876596942696,NA,NA,1.99553392794909
"2138",12.6160437990955,13.39,16.5415930009333,NA,NA,1.95595871612828
"2139",12.7169359664871,13.56,16.6058795429213,NA,NA,1.92945549346308
"2140",12.6827812593256,13.9,16.5904063513227,NA,NA,1.97245036538835
"2141",12.6516773733048,13.96,16.5401608700578,NA,NA,1.97839872145177
"2142",12.6261427044996,13.7,16.6441711278606,NA,NA,1.97226701064173
"2143",12.5968419185049,13.84,16.7105952769781,NA,NA,1.95727475244337
"2144",12.5463862873299,13.41,16.7156739835731,NA,NA,2.00381679389313
"2145",12.5241978060656,13,16.7336010709505,NA,NA,1.97745596666278
"2146",12.4831664617366,12.85,16.6843622023358,NA,NA,1.9626156101231
"2147",12.3748544819558,13.17,16.7123724732032,NA,NA,1.97791073444861
"2148",NA,13.21,16.8106858151281,NA,NA,1.99138579694351
"2149",12.4124649859944,13.44,16.887224047407,NA,NA,2.02337777545855
"2150",12.5890875102232,13.51,17.0050937985515,NA,NA,2.01503445395698
"2151",12.52621766488,13.54,17.1128129283043,NA,NA,NA
"2152",12.5584112149533,NA,NA,NA,NA,NA
"2153",12.5680501082948,13.02,17.065905423855,NA,NA,2.01870288160971
"2154",12.6005991893321,12.92,17.0796844916465,NA,NA,1.99507486469047
"2155",12.5932014325134,12.99,17.1443711912221,NA,NA,2.04619418422336
"2156",12.6243305279265,13.57,NA,NA,NA,1.96409269462972
"2157",12.5470145745181,13.54,17.2122425987357,NA,NA,2.06324822544761
"2158",12.5604434485199,13.96,17.216014023226,NA,NA,2.04514427346349
"2159",12.4474053295933,14.56,17.3845171361669,NA,NA,2.05138392265925
"2160",12.4285214144007,14.61,17.3066055506719,NA,NA,2.04955967524396
"2161",12.3181264854211,14.62,17.2785330878032,NA,NA,2.05010786558492
"2162",12.3325795790572,14.29,17.2870988180631,NA,NA,2.04841466484703
"2163",12.3817311061792,15.14,17.4229731536761,NA,NA,2.05934749660985
"2164",12.3950069995334,15.27,17.4026197997915,NA,NA,2.06909415510878
"2165",12.4595944754628,15.22,17.5263484678199,NA,NA,2.06531732601367
"2166",12.4896901142924,15.53,17.6482174512507,NA,NA,2.06330847259336
"2167",12.4808665960203,15.93,NA,NA,NA,2.05810169129808
"2168",12.5066524747206,15.98,17.9554609230378,NA,NA,2.07722679515492
"2169",12.5036949453148,16.26,18.1608578241713,NA,NA,2.13338329965068
"2170",12.4717899988122,15.97,20.1571139474481,NA,NA,2.25837654835156
"2171",12.5433042647235,16.28,20.8219880193484,NA,NA,2.32082829097754
"2172",12.5351522766709,16.27,20.5601644813159,NA,NA,2.29209719464592
"2173",12.5531787404877,15.82,18.4538613608826,NA,NA,2.25660347108101
"2174",12.5740973594396,14.89,18.3829355646414,NA,NA,2.23375722234825
"2175",12.3345907430693,15.27,18.4225492002211,NA,NA,2.26807981716363
"2176",NA,16.1,18.2268766488129,NA,NA,2.22963951935915
"2177",12.4123043712898,15.73,18.0502538192424,NA,NA,2.23913537807145
"2178",12.2781860548485,15.89,NA,NA,NA,2.20362213735379
"2179",12.3011854411151,15.97,17.560790393773,NA,NA,2.20124953671838
"2180",12.3251643753736,15.78,17.1732919697054,NA,NA,2.23000955718382
"2181",12.2964994931123,15.45,16.9611864941622,NA,NA,2.20098733406567
"2182",12.2315035799523,15.1,16.9395376688045,NA,NA,2.1703125621083
"2183",12.1648993208626,15.28,NA,NA,NA,2.17128590589766
"2184",12.3341375150784,14.89,17.0816582714951,NA,NA,2.22435438316734
"2185",12.2425766283525,14.51,16.8023882836556,NA,NA,2.24765729585007
"2186",12.2184381908347,14.58,16.9353957575663,NA,NA,NA
"2187",12.206013694552,14.22,16.8569874932028,NA,NA,2.24669720860857
"2188",12.1700966727952,14.46,16.7953923730993,NA,NA,2.25025025025025
"2189",12.143111005805,14.79,16.7807394401759,NA,NA,2.23022156102226
"2190",12.3273869495644,15.08,16.6812112412829,NA,NA,2.22969852892671
"2191",12.2375560273649,15,16.8308860177127,NA,NA,2.1900005229852
"2192",12.3013537374926,14.99,17.6725959506704,NA,NA,2.15060783724848
"2193",12.3051585200871,15.22,18.432682148063,NA,NA,2.20201491560905
"2194",12.3247663551402,14.97,20.2532231557994,NA,NA,2.19411595791892
"2195",12.2233808365195,14.95,21.5156218783138,NA,NA,2.17276031091165
"2196",12.2172206832872,15.03,20.1752363384828,NA,NA,2.32720592991216
"2197",12.4347826086957,15.06,20.2178132413198,NA,NA,2.20425872599786
"2198",12.5290023201856,15.49,20.1951039374683,NA,NA,2.07718589843143
"2199",12.5058031569174,15.65,20.0807821177767,NA,NA,2.16368161128519
"2200",12.5465766185375,15.67,20.0504124656279,NA,NA,2.27033683076371
"2201",12.5392761550099,15.97,20.0863137596988,NA,NA,2.31274131274131
"2202",NA,16.03,20.0781710124752,NA,NA,2.3623262995368
"2203",12.6230457440649,16.28,19.9513566922551,NA,NA,2.39467281342041
"2204",12.6692625094438,16.05,20.0178444785066,NA,NA,2.41423615572401
"2205",12.7336921919315,16.02,19.8978199569449,NA,NA,2.54896184242548
"2206",12.7025462962963,15.9,19.8810921346613,NA,NA,2.55322953520749
"2207",12.9159878985339,16.03,19.9954296160878,NA,NA,2.50799744081894
"2208",13.0780009341429,16.38,19.961218204631,NA,NA,2.57913397417026
"2209",13.0359212050985,16.83,17.1899374498311,NA,NA,2.49121159435004
"2210",13.1303741575645,17.02,17.190458159788,NA,NA,2.54862170235829
"2211",13.1464391433049,17.35,17.137507738302,NA,NA,2.5497997934977
"2212",13.3026721779123,17.06,17.2479294886407,NA,NA,2.60021395758606
"2213",13.4095149253731,17.29,17.3334046013699,NA,NA,2.75764717744477
"2214",13.285939047841,17.24,17.3583232012724,NA,NA,2.80878965089491
"2215",13.265306122449,17.08,17.4702735983376,NA,NA,2.75555331560976
"2216",13.2606668221031,17.01,17.3538113403717,NA,NA,2.96110414052698
"2217",13.2423287831058,17.35,17.4571070420586,NA,NA,3.07479919678715
"2218",13.2222739981361,17.74,17.4087764774453,NA,NA,3.11930983386285
"2219",13.2153461023462,17.6,17.3875743950733,NA,NA,3.1849698617036
"2220",NA,17.63,17.4856148080819,NA,NA,3.18306407811138
"2221",13.2000699341453,17.54,17.4545566388829,NA,NA,3.21394267226126
"2222",13.1838773376699,17.48,17.5246271191675,NA,NA,3.33876324329785
"2223",13.2221318144833,17.35,17.502872167349,NA,NA,3.53694506768851
"2224",13.0522088353414,17.55,17.5425038639876,NA,NA,3.67053015941679
"2225",NA,17.84,16.7652400689238,NA,NA,3.78725801495442
"2226",NA,18.01,16.6673096955901,NA,NA,3.67096175127517
"2227",13.8212795549374,18.08,16.8950628871785,NA,NA,3.70180869298268
"2228",14.0030089110057,18.05,NA,NA,NA,3.7346930990196
"2229",14.0034762456547,17.95,16.8603788901812,NA,NA,3.7037037037037
"2230",14.0335597747199,18.1,16.8713094010685,NA,NA,3.71289017782187
"2231",14.0551795939615,18.44,16.8419739417237,NA,NA,3.68688865366712
"2232",14.2006015733457,19.26,16.7234437906473,NA,NA,3.42720040409143
"2233",14.2370336144161,19.76,16.6796654800423,NA,NA,3.57458075904678
"2234",14.1780743126654,20.35,16.659596621804,NA,NA,3.43354131215731
"2235",14.1927683095348,20.63,16.6814688960111,NA,NA,3.53496472607494
"2236",14.1406608536026,21.25,16.6978462870483,NA,NA,3.44619561119071
"2237",14.2299747532706,20.64,16.6824995945226,NA,NA,3.34326631712622
"2238",14.2291582993861,21.01,16.6289436001663,NA,NA,3.37997820177142
"2239",14.2889738178085,21.12,16.6180690726964,NA,NA,3.41963849535906
"2240",14.3052938153161,21.04,16.7022362438526,NA,NA,3.40127468921562
"2241",14.2126789366053,20.11,16.7256452149942,NA,NA,3.46334010934205
"2242",14.1870079855015,20.13,16.692297586572,NA,NA,3.42956644627265
"2243",NA,20.32,16.9124090958011,NA,NA,3.43520104807014
"2244",14.2314452571299,21.42,16.8745301977388,NA,NA,3.27061608986953
"2245",14.2097522344157,23.17,16.8911137386177,NA,NA,3.45093673704317
"2246",14.160238725297,25.19,16.8161006520061,NA,NA,3.16970970542714
"2247",14.1427205758308,24.11,16.9195000115099,NA,NA,3.39450807230578
"2248",14.1703833342743,22.91,16.9482406112127,NA,NA,NA
"2249",14.0754059672979,18.86,16.8467215744999,NA,NA,3.13930510043275
"2250",14.1053817976895,19.93,16.9211879364592,NA,NA,3.66406856971003
"2251",14.1095659028208,20.92,16.7716319824754,NA,NA,3.37738252854038
"2252",14.1075560069973,20.19,16.8103184791246,NA,NA,3.36174360768827
"2253",14.2047386917583,21.43,16.8599170798624,NA,NA,3.42022601273981
"2254",14.2127079666118,21.98,16.7397126856586,NA,NA,3.45507778577277
"2255",14.2621364748734,22.08,16.8095478231636,NA,NA,3.47065392728626
"2256",14.1766136787916,22.37,NA,NA,NA,NA
"2257",14.1404440427095,21.18,NA,NA,NA,3.42956935310073
"2258",14.193365466402,20.19,NA,NA,NA,3.46656094357856
"2259",14.2288670342789,20.77,16.9814670443757,NA,NA,3.4723608062263
"2260",14.2702209030196,21.15,17.2298713192493,NA,NA,3.50262916807851
"2261",14.3012227174037,21.31,17.234285359397,NA,NA,NA
"2262",14.279186657528,20.93,17.1930422391227,NA,NA,NA
"2263",14.2184129867181,21.13,NA,NA,NA,NA
"2264",14.0983791085097,21.29,17.0245398773006,NA,NA,NA
"2265",14.0468601465079,22.11,17.1858216970999,NA,NA,NA
"2266",14.167087471245,21.87,17.1971686090254,NA,NA,3.55476169511566
"2267",14.226955149876,20.75,NA,NA,NA,3.55840563309443
"2268",14.1329900369417,19.43,17.0251577107243,NA,NA,3.36453516785083
"2269",NA,19.85,17.0305942460921,NA,NA,3.52678906895774
"2270",14.1385135135135,20.36,17.1404522324674,NA,NA,3.74932779730118
"2271",14.1555869872702,18.58,17.1095546169064,NA,NA,3.55947026486757
"2272",14.2767760650702,19.28,17.3882267855632,NA,NA,3.55374381033362
"2273",14.2661882795148,19.24,17.4308742431838,NA,NA,3.55824523516561
"2274",14.3118322573273,19.73,17.347518383764,NA,NA,3.47467015812267
"2275",14.3470790378007,19.7,17.5076211903647,NA,NA,3.62268881228455
"2276",NA,19,17.5668387395023,NA,NA,3.68783992564029
"2277",14.334665905197,19.23,17.5938659639364,NA,NA,3.68257000653562
"2278",14.3839541547278,19.61,17.6523186975826,NA,NA,3.74609518268854
"2279",14.397154984513,19.07,17.7173273914524,NA,NA,3.98055917680264
"2280",14.3568037522164,18.27,17.6241967137415,NA,NA,3.90611182697895
"2281",14.4069740766231,16.68,17.8527456291554,NA,NA,3.86835954772282
"2282",14.4739122898249,16.02,17.9604096831381,NA,NA,3.67633100899784
"2283",14.407561088059,16.37,17.9776673976552,NA,NA,3.91607505070994
"2284",14.5991364219862,15.62,18.092066784681,NA,NA,3.661333029278
"2285",14.6008403361345,17.07,18.2415750656539,NA,NA,3.80913529569241
"2286",14.6311547222709,17.23,18.1513762185676,NA,NA,3.52345382034563
"2287",14.8073859949266,17.56,18.1156591132697,NA,NA,3.66921402905005
"2288",14.9129582318341,18.6,18.2065025465561,NA,NA,3.28536897123404
"2289",14.9200499316412,19.57,18.2185122071885,NA,NA,3.29769402681837
"2290",14.8947556189797,19.5,18.1975804247143,NA,NA,3.84898290468219
"2291",14.984746066878,20.49,18.2474606269921,NA,NA,3.59644965867029
"2292",15.0080881912408,20.14,18.2434601501758,NA,NA,3.57661444401987
"2293",NA,19.74,18.2069655317919,NA,NA,3.55256963265514
"2294",15.0117561946102,18.98,18.2550377636404,NA,NA,3.59123753307551
"2295",14.9397590361446,19.1,18.3698515559655,NA,NA,3.44233206590621
"2296",14.8384785334687,18.94,18.2416592923789,NA,NA,3.67882036184293
"2297",14.8130450364353,19.45,18.3027508645129,NA,NA,3.67265266837213
"2298",14.885060920713,20.49,18.3554169914263,NA,NA,3.67936258215129
"2299",14.8500059758575,20.91,18.933246781348,NA,NA,4.13987748696401
"2300",14.8378604762475,20.19,18.6878046501487,NA,NA,4.14649948549869
"2301",14.8852223816356,19.82,18.3813464531823,NA,NA,3.82320385755544
"2302",15.003006614552,19.61,18.4315171099381,NA,NA,3.48892032060349
"2303",15.0498640072529,19.29,18.4588614292097,NA,NA,4.01265422334704
"2304",15.0575197253508,20.02,18.8700014152501,NA,NA,3.69742798614097
"2305",15.2021891152326,20.49,18.9476177318123,NA,NA,3.46055979643766
"2306",NA,20.64,19.0716856986197,NA,NA,3.74969595329843
"2307",NA,20.73,19.0512478567346,NA,NA,3.8567244293622
"2308",15.2054961089494,19.68,19.005836375587,NA,NA,3.89794107434509
"2309",15.1762500755789,19.99,18.8787590362394,NA,NA,4.14127866130165
"2310",15.167963331524,20.3,18.7721452651174,NA,NA,3.70866332529875
"2311",15.1872693168754,20.86,19.5292665588651,NA,NA,3.59566326530612
"2312",15.4692438609288,20.16,19.5765207041283,NA,NA,3.93974358974359
"2313",15.5901332850853,21.47,19.5685525533047,NA,NA,3.71794871794872
"2314",15.000603646022,22.32,19.5679398872887,NA,NA,3.67820512820513
"2315",14.9208832200229,23.38,19.5353707422659,NA,NA,3.69537275064267
"2316",14.8645408774874,24.26,19.5243859580616,NA,NA,3.69707735364404
"2317",14.9590163934426,23.99,19.5335390866117,NA,NA,3.66596437464087
"2318",14.784626368396,24.32,18.6928990349791,NA,NA,3.65206520907212
"2319",14.8286272420529,24.16,18.6949375666981,NA,NA,3.86513994910941
"2320",14.8222510924767,24.59,18.7089280563762,NA,NA,3.58814153649984
"2321",14.8209333884005,NA,19.51447974397,NA,NA,3.68349423182101
"2322",NA,NA,NA,NA,NA,3.58851369452347
"2323",NA,NA,19.6006178114734,NA,NA,3.92533169564605
"2324",14.7314098053014,24.66,19.546520719312,NA,NA,3.63501956435845
"2325",14.7513065946327,24.63,19.5774405237357,NA,NA,3.63957642093487
"2326",14.7210501640881,NA,NA,NA,NA,NA
"2327",NA,25.02,19.6957402053084,NA,NA,3.85396319522977
"2328",14.7565059037772,23.04,19.5088453104638,NA,NA,3.83151062959935
"2329",14.841072905589,23.49,19.6650646194023,NA,NA,3.7533854565895
"2330",14.7600824256697,22.07,19.5120428328364,NA,NA,3.6438586223568
"2331",14.702080150429,22.65,19.4799629101506,NA,NA,3.64926249170622
"2332",14.7041524526526,21.86,19.3897653062807,NA,NA,3.59033078880407
"2333",14.7396969518307,21.93,19.469040332064,NA,NA,3.68325304909296
"2334",14.8995768520174,22.59,19.5140227767674,NA,NA,4.01497063947861
"2335",14.854253420583,22.4,19.4399732505968,NA,NA,3.68838731287522
"2336",14.8745519713262,22.48,19.5278936432801,NA,NA,3.6761465273637
"2337",14.8388247888664,23.25,19.5892525524796,NA,NA,3.98793739926169
"2338",14.7888578725426,23.48,19.5625806956454,NA,NA,4.55771725032425
"2339",14.780956903716,24.68,19.5587544985135,NA,NA,3.75356679636835
"2340",NA,24.28,19.4152137615035,NA,NA,3.61369345107077
"2341",14.8689605990373,25.01,19.4654021941401,NA,NA,3.72013607730019
"2342",14.9680958912279,24.53,19.5195077960914,NA,NA,3.97774327122153
"2343",15.0182492670376,23.89,19.6090735104948,NA,NA,3.65567574612277
"2344",15.0206871739522,23.76,20.0026670222696,NA,NA,3.65429083634285
"2345",NA,22.6,19.9660186192911,NA,NA,3.73634074804682
"2346",NA,23.21,19.972743080032,NA,NA,3.67193085071814
"2347",NA,22.86,20.0158556974545,NA,NA,3.66646340672315
"2348",NA,22.13,20.0454363223306,NA,NA,3.86055065016368
"2349",NA,21.84,19.9060123963716,NA,NA,3.71814131786158
"2350",15.0803684305581,22.92,NA,NA,NA,NA
"2351",15.0855553540117,23.04,NA,NA,NA,NA
"2352",NA,23.57,NA,NA,NA,NA
"2353",14.879181049875,23.34,20.0023532180257,NA,NA,NA
"2354",14.926707186271,22.22,20.0361436316492,NA,NA,NA
"2355",14.9579029079835,22.26,20.1035926302595,NA,NA,4.04791138744481
"2356",15.048774684749,20.56,20.1399946398449,NA,NA,3.76763225823273
"2357",15.2740883844482,20.81,20.1770526498669,NA,NA,3.65563714221913
"2358",15.3147699757869,19.69,21.2819524322793,NA,NA,3.48366013071895
"2359",15.3303750531883,20.29,21.2831245672562,NA,NA,3.74770039421813
"2360",15.3203342618384,19.89,21.2220772483612,NA,NA,3.68586387434555
"2361",15.3603302774573,20.09,21.2220772483612,NA,NA,3.61780104712042
"2362",15.2101602661022,20.35,20.4396088173328,NA,NA,4.12992125984252
"2363",15.0915091509151,18.72,20.4009572756875,NA,NA,3.73455978975033
"2364",15.1606668277362,18.83,20.4330229085622,NA,NA,3.74812593703148
"2365",15.2433480817019,19.15,20.5291790697124,NA,NA,3.43914995589145
"2366",15.2413209144793,19.56,20.5101960475553,NA,NA,3.55677333927658
"2367",15.1487772557523,21.16,20.5877953344828,NA,NA,3.72407621854932
"2368",15.0889168313275,21.59,20.7246592162168,NA,NA,3.76024805549716
"2369",15.1107121484141,22.18,NA,NA,NA,3.72343916107779
"2370",15.1560714500511,23.02,20.7691644525954,NA,NA,4.05277419694299
"2371",15.0879932728692,22.81,20.8380841544063,NA,NA,3.76129244971975
"2372",15.0553726429213,22.02,20.7924676343664,NA,NA,3.87905468636729
"2373",15.2072898437029,23.16,20.882091045917,NA,NA,3.89340716386918
"2374",15.2928350796439,22.92,20.814515178887,NA,NA,3.88116660262101
"2375",15.2794653705954,22.18,20.8369372061206,NA,NA,3.81705639614856
"2376",15.3790043158471,22.22,20.8262929984361,NA,NA,3.84605221435366
"2377",15.3780952957559,22.16,20.7167203477282,NA,NA,3.66425279789335
"2378",15.3627912592056,22.61,20.6506916033509,NA,NA,3.75332298054905
"2379",15.3841503959379,22.35,20.621765690051,NA,NA,3.75972512933928
"2380",15.4329946782777,21.71,20.6597073338063,NA,NA,3.66419234053734
"2381",15.490065825231,21,20.6645404284188,NA,NA,3.71328405047335
"2382",15.4175459752789,21.52,20.6420053123953,NA,NA,3.66696330419306
"2383",15.4502025760416,20.82,20.6693757848513,NA,NA,3.72680595133353
"2384",15.5498752358347,20.57,20.6362185102986,NA,NA,3.74437159333281
"2385",15.6059125335939,20.83,20.6990822105058,NA,NA,3.72691292875989
"2386",15.6958920907419,21.43,20.7303335628012,NA,NA,3.43931398416887
"2387",15.4729525536416,21.73,20.7875837169137,NA,NA,3.76882430647292
"2388",15.5096368799468,22.16,20.9149198326806,NA,NA,3.75552088016715
"2389",15.5717318774644,21.45,20.9124580181424,NA,NA,4.0545746814927
"2390",15.6325886352598,21.81,20.9840867394745,NA,NA,3.68150343562685
"2391",15.5006031363088,21.92,20.9234586123782,NA,NA,3.60115215631098
"2392",15.476980631147,23.07,20.9648544238198,NA,NA,3.83870282893689
"2393",15.4207295052365,24.33,20.9510357815443,NA,NA,3.80302809145314
"2394",15.3887721404983,24.49,21.1817868013933,NA,NA,NA
"2395",15.3519272204932,24.22,21.4659034345446,NA,NA,3.71398361089083
"2396",15.3620410852249,25.45,21.4959967600237,NA,NA,3.76584539656496
"2397",15.3744599135862,26.04,21.5337322795328,NA,NA,3.62111103771715
"2398",15.3193016024874,27.24,21.5023605852382,NA,NA,3.77283610916355
"2399",15.3339717500599,26.5,21.5439856373429,NA,NA,4.13466360493045
"2400",15.3183341311632,26.72,21.5233208300515,NA,NA,4.52080997295693
"2401",15.3776978417266,26.93,21.5256709224062,NA,NA,3.86281969985204
"2402",15.276950565813,27.38,21.6018220667308,NA,NA,3.91432693962379
"2403",15.2761247322066,26.8,21.6641855363159,NA,NA,3.91821245654539
"2404",NA,NA,21.8468838826376,NA,NA,3.79090342348556
"2405",NA,NA,21.7409938517404,NA,NA,3.89060245429634
"2406",15.1894231339302,27.46,21.7606638952368,NA,NA,3.91096979332273
"2407",15.1595744680851,27.33,21.7372739905753,NA,NA,3.85959763060996
"2408",NA,27.2,22.4034481154747,NA,NA,3.78748517911621
"2409",15.3207502090551,25.75,22.4661651805428,NA,NA,3.96786271035135
"2410",15.2906110283159,26.3,21.6805931686843,NA,NA,3.91709046487233
"2411",15.2390023215668,26.19,21.6946346025589,NA,NA,3.85916053312115
"2412",15.1156599420221,NA,NA,NA,NA,NA
"2413",15.1057401812689,24.6,22.2512084708049,NA,NA,NA
"2414",15.0355871886121,25.11,22.2508670165424,NA,NA,NA
"2415",15.0289358686666,25.27,NA,NA,NA,4.33019378872142
"2416",15.0486869282974,26.32,22.1085453339534,NA,NA,4.21364985163205
"2417",15.0713907985193,26.81,22.2611877715941,NA,NA,4.13588390501319
"2418",15.0161622098149,26.41,22.1595335153491,NA,NA,4.22323563616407
"2419",15.0082236842105,25.53,21.9866866821332,NA,NA,4.4187503262515
"2420",14.8969796300632,24.96,21.37954315292,NA,NA,4.16927083333333
"2421",14.9371992017842,25.79,21.1961546266996,NA,NA,4.17861799217731
"2422",14.9118181285522,25.88,21.0830672851033,NA,NA,4.33692687361995
"2423",14.8882648882649,25.5,21.0000375671513,NA,NA,4.48077623432704
"2424",14.8284528610673,24.93,20.2690529097352,NA,NA,4.48902366327139
"2425",14.6895300520864,25.12,19.1194553579462,NA,NA,4.56441749585406
"2426",14.6638679960352,25.31,19.3263598011716,NA,NA,4.60598179453836
"2427",14.6168180759376,26.29,20,NA,NA,4.61004884131768
"2428",14.6406906206253,25.98,20.3148042254793,NA,NA,4.69050715214564
"2429",14.6659646659647,25.41,20.3438870386835,NA,NA,4.77950713359274
"2430",14.6582470911536,25.51,20.3758206927779,NA,NA,4.88750064803774
"2431",14.6903589021816,25.4,20.5922729947048,NA,NA,5.0520156046814
"2432",14.6341463414634,25.45,20.3356129304371,NA,NA,5.83854166666667
"2433",14.5381150178436,25.22,20.4072377669947,NA,NA,6.01953125
"2434",14.3375468164794,24.41,20.7065839407265,NA,NA,6.66927083333333
"2435",NA,23.66,20.9793903902318,NA,NA,7.07772020725389
"2436",14.4182768544077,24.48,20.983190803626,NA,NA,6.13049095607235
"2437",14.479504570923,24.18,20.3979873985767,NA,NA,6.76258064516129
"2438",14.2143906020558,23.91,NA,NA,NA,5.92828113180938
"2439",14.2915956007763,24.44,20.1753009482391,NA,NA,NA
"2440",14.1696856374898,25.12,20.1011784222443,NA,NA,5.24281011559956
"2441",NA,24.92,20.2279010181377,NA,NA,4.74711168164313
"2442",13.8031450203844,24.77,20.4394863923932,NA,NA,4.39281129653402
"2443",13.3403238960736,24.89,20.4790446113107,NA,NA,3.92169431553037
"2444",13.4078535850805,24.99,20.601193967008,NA,NA,3.89909443725744
"2445",13.4618725030398,24.96,20.6793349525879,NA,NA,3.83462532299742
"2446",13.5355892648775,25.06,21.0477437427684,NA,NA,4.36280884265279
"2447",13.6890545814644,24.9,21.1047479979009,NA,NA,4.80950535967971
"2448",13.7782185148457,25.02,21.2525227814813,NA,NA,5.32383419689119
"2449",13.706172124022,25.23,21.2699690825807,NA,NA,4.76903225806452
"2450",13.0662020905923,26.31,21.2935853074261,NA,NA,4.69871794871795
